
                  X                 S11                S12                S13                S22                S23                S33                SP1                SP2                SP3              SDV_Seq            SDV_Svm             SDV_D            SDV_TRIAX           SDV_LODE           SDV_EQPS         SDV_EQPSdot           SDV_T                U2                RF2                RF2L            U2_EXT_Y1    
              480.609              1.16763E+03      356.77E-03         280.362E-03        505.068           -122.233E-03         96.4694            96.4693           505.068              1.16763E+03      936.301            936.301             73.4471E-03       629.842E-03        259.814E-03        633.291E-03          5.74424E-03       25.               266.762E-03        -93.2423            93.2425           111.039E-03  
              480.677              1.16789E+03      333.8E-03          272.153E-03        505.397           -121.412E-03         96.6058            96.6056           505.397              1.16789E+03      936.393            936.393             73.5012E-03       630.039E-03        259.525E-03        633.687E-03          5.74667E-03       25.               266.8E-03          -93.2361            93.2362           111.078E-03  
              480.746              1.16817E+03      333.546E-03        272.155E-03        505.721           -128.501E-03         96.7543            96.7542           505.721              1.16817E+03      936.486            936.486             73.5555E-03       630.243E-03        259.266E-03        634.083E-03          5.75958E-03       25.               266.839E-03        -93.2298            93.2301           111.117E-03  
              480.815              1.16843E+03      335.105E-03        271.182E-03        506.072           -133.762E-03         96.8857            96.8855           506.071              1.16843E+03      936.578            936.578             73.6098E-03       630.446E-03        258.925E-03        634.48E-03           5.7854E-03        25.               266.877E-03        -93.2237            93.2237           111.156E-03  
              480.883              1.16868E+03      337.665E-03        281.601E-03        506.41            -121.322E-03         97.0075            97.0074           506.409              1.16868E+03      936.671            936.671             73.6641E-03       630.638E-03        258.59E-03         634.877E-03          5.79856E-03       25.               266.915E-03        -93.2173            93.2175           111.195E-03  
              480.952              1.16895E+03      351.674E-03        291.749E-03        506.747           -127.141E-03         97.146             97.1458           506.747              1.16895E+03      936.763            936.763             73.7185E-03       630.84E-03         258.288E-03        635.273E-03          5.77612E-03       25.               266.954E-03        -93.2111            93.2112           111.234E-03  
              481.02               1.16922E+03      308.871E-03        278.095E-03        507.083           -120.83E-03          97.2894            97.2892           507.082              1.16922E+03      936.856            936.856             73.7729E-03       631.045E-03        257.998E-03        635.671E-03          5.79356E-03       25.               266.992E-03        -93.2048            93.205            111.273E-03  
              481.089              1.16947E+03      369.98E-03         278.388E-03        507.42            -111.215E-03         97.4106            97.4105           507.42               1.16947E+03      936.948            936.948             73.8274E-03       631.236E-03        257.662E-03        636.068E-03          5.81034E-03       25.               267.031E-03        -93.1985            93.1986           111.312E-03  
              481.158              1.16974E+03      321.524E-03        276.742E-03        507.75            -120.934E-03         97.5493            97.5492           507.75               1.16974E+03      937.041            937.041             73.8819E-03       631.435E-03        257.375E-03        636.466E-03          5.8093E-03        25.               267.069E-03        -93.1923            93.1924           111.351E-03  
              481.226              1.17001E+03      342.859E-03        279.715E-03        508.087           -130.361E-03         97.6898            97.6897           508.087              1.17001E+03      937.133            937.133             73.9364E-03       631.638E-03        257.078E-03        636.864E-03          5.77055E-03       25.               267.107E-03        -93.1861            93.1861           111.39E-03   
              481.295              1.17028E+03      317.222E-03        266.539E-03        508.417           -129.364E-03         97.8289            97.8288           508.416              1.17028E+03      937.226            937.226             73.9911E-03       631.837E-03        256.792E-03        637.263E-03          5.82044E-03       25.               267.146E-03        -93.1798            93.1798           111.429E-03  
              481.363              1.17054E+03      366.323E-03        271.879E-03        508.76            -137.997E-03         97.9631            97.963            508.76               1.17054E+03      937.318            937.318             74.0458E-03       632.038E-03        256.47E-03         637.661E-03          5.81623E-03       25.               267.184E-03        -93.1735            93.1735           111.468E-03  
              481.431              1.17081E+03      320.196E-03        278.911E-03        509.089           -118.153E-03         98.1012            98.1011           509.089              1.17081E+03      937.411            937.411             74.1005E-03       632.237E-03        256.183E-03        638.06E-03           5.83807E-03       25.               267.222E-03        -93.1672            93.1672           111.507E-03  
              481.5                1.17108E+03      332.428E-03        279.209E-03        509.437           -125.771E-03         98.242             98.2419           509.437              1.17108E+03      937.503            937.503             74.1552E-03       632.444E-03        255.866E-03        638.459E-03          5.85319E-03       25.               267.261E-03        -93.1609            93.1611           111.546E-03  
              481.568              1.17134E+03      320.044E-03        272.78E-03         509.768           -121.368E-03         98.3809            98.3808           509.768              1.17134E+03      937.596            937.596             74.21E-03         632.644E-03        255.576E-03        638.858E-03          5.86196E-03       25.               267.299E-03        -93.1546            93.1547           111.584E-03  
              481.637              1.17161E+03      349.899E-03        268.48E-03         510.107           -123.075E-03         98.5137            98.5136           510.107              1.17161E+03      937.688            937.688             74.2649E-03       632.842E-03        255.26E-03         639.258E-03          5.87839E-03       25.               267.337E-03        -93.1484            93.1484           111.623E-03  
              481.705              1.17188E+03      353.732E-03        272.652E-03        510.444           -117.839E-03         98.6549            98.6548           510.444              1.17188E+03      937.781            937.781             74.3198E-03       633.046E-03        254.965E-03        639.657E-03          5.88311E-03       25.               267.376E-03        -93.142             93.1421           111.662E-03  
              481.773              1.17214E+03      347.362E-03        282.386E-03        510.786           -121.485E-03         98.7876            98.7875           510.786              1.17214E+03      937.874            937.874             74.3747E-03       633.245E-03        254.643E-03        640.057E-03          5.86827E-03       25.               267.414E-03        -93.1358            93.1357           111.701E-03  
              481.842              1.1724E+03       358.797E-03        280.787E-03        511.118           -126.361E-03         98.9207            98.9206           511.117              1.1724E+03       937.966            937.966             74.4297E-03       633.441E-03        254.342E-03        640.458E-03          5.8534E-03        25.               267.452E-03        -93.1294            93.1294           111.74E-03   
              481.91               1.17266E+03      362.941E-03        267.717E-03        511.457           -124.45E-03          99.0455            99.0454           511.457              1.17266E+03      938.059            938.059             74.4848E-03       633.634E-03        254.011E-03        640.858E-03          5.85756E-03       25.               267.49E-03         -93.123             93.1232           111.779E-03  
              481.978              1.17293E+03      353.956E-03        260.235E-03        511.79            -119.653E-03         99.1968            99.1967           511.79               1.17293E+03      938.151            938.151             74.5399E-03       633.843E-03        253.741E-03        641.259E-03          5.85255E-03       25.               267.529E-03        -93.1167            93.1169           111.818E-03  
              482.047              1.17321E+03      334.281E-03        271.379E-03        512.119           -127.751E-03         99.3426            99.3425           512.119              1.17321E+03      938.244            938.244             74.595E-03        634.045E-03        253.471E-03        641.659E-03          5.88411E-03       25.               267.567E-03        -93.1104            93.1105           111.857E-03  
              482.115              1.17347E+03      346.618E-03        278.758E-03        512.463           -135.786E-03         99.474             99.4739           512.462              1.17347E+03      938.337            938.337             74.6502E-03       634.244E-03        253.144E-03        642.061E-03          5.91636E-03       25.               267.605E-03        -93.1041            93.1042           111.895E-03  
              482.183              1.17373E+03      347.494E-03        251.575E-03        512.799           -122.317E-03         99.6046            99.6045           512.799              1.17373E+03      938.429            938.429             74.7054E-03       634.44E-03         252.828E-03        642.462E-03          5.89242E-03       25.               267.643E-03        -93.0978            93.0979           111.934E-03  
              482.252              1.174E+03        342.17E-03         273.59E-03         513.134           -119.982E-03         99.7492            99.7491           513.134              1.174E+03        938.522            938.522             74.7607E-03       634.644E-03        252.544E-03        642.864E-03          5.88661E-03       25.               267.682E-03        -93.0914            93.0916           111.973E-03  
              482.32               1.17426E+03      371.506E-03        271.057E-03        513.476           -118.346E-03         99.8801            99.88             513.476              1.17426E+03      938.615            938.615             74.816E-03        634.843E-03        252.218E-03        643.266E-03          5.89947E-03       25.               267.72E-03         -93.0851            93.0852           112.012E-03  
              482.388              1.17453E+03      364.899E-03        278.777E-03        513.809           -125.372E-03        100.022            100.022            513.808              1.17453E+03      938.707            938.707             74.8714E-03       635.044E-03        251.933E-03        643.668E-03          5.88741E-03       25.               267.758E-03        -93.0787            93.0789           112.051E-03  
              482.456              1.1748E+03       352.598E-03        268.062E-03        514.152           -127.957E-03        100.159            100.159            514.152              1.1748E+03       938.8              938.8               74.9268E-03       635.246E-03        251.618E-03        644.07E-03           5.90722E-03       25.               267.796E-03        -93.0724            93.0725           112.09E-03   
              482.524              1.17507E+03      339.921E-03        258.868E-03        514.484           -119.785E-03        100.308            100.308            514.483              1.17507E+03      938.893            938.893             74.9823E-03       635.452E-03        251.348E-03        644.473E-03          5.93259E-03       25.               267.834E-03        -93.0661            93.0662           112.128E-03  
              482.593              1.17534E+03      362.574E-03        259.865E-03        514.82            -128.755E-03        100.442            100.442            514.819              1.17534E+03      938.985            938.985             75.0378E-03       635.65E-03         251.041E-03        644.876E-03          5.92123E-03       25.               267.873E-03        -93.0597            93.0599           112.167E-03  
              482.661              1.1756E+03       331.932E-03        280.98E-03         515.166           -126.62E-03         100.58             100.58             515.166              1.1756E+03       939.078            939.078             75.0934E-03       635.854E-03        250.72E-03         645.279E-03          5.91421E-03       25.               267.911E-03        -93.0534            93.0535           112.206E-03  
              482.729              1.17587E+03      355.184E-03        277.673E-03        515.504           -133.485E-03        100.715            100.715            515.504              1.17587E+03      939.171            939.171             75.149E-03        636.053E-03        250.412E-03        645.682E-03          5.91876E-03       25.               267.949E-03        -93.047             93.0471           112.245E-03  
              482.797              1.17614E+03      363.904E-03        272.395E-03        515.839           -129.225E-03        100.862            100.861            515.839              1.17614E+03      939.263            939.263             75.2047E-03       636.258E-03        250.131E-03        646.086E-03          5.90324E-03       25.               267.987E-03        -93.0406            93.0407           112.283E-03  
              482.865              1.1764E+03       386.776E-03        260.016E-03        516.182           -129.022E-03        100.991            100.991            516.182              1.1764E+03       939.356            939.356             75.2604E-03       636.455E-03        249.801E-03        646.49E-03           5.93124E-03       25.               268.025E-03        -93.0343            93.0344           112.322E-03  
              482.933              1.17668E+03      384.118E-03        274.093E-03        516.515           -130.498E-03        101.139            101.139            516.515              1.17668E+03      939.449            939.449             75.3162E-03       636.66E-03         249.527E-03        646.894E-03          5.94131E-03       25.               268.063E-03        -93.0279            93.0279           112.361E-03  
              483.001              1.17694E+03      386.001E-03        261.796E-03        516.862           -116.975E-03        101.276            101.276            516.862              1.17694E+03      939.542            939.542             75.372E-03        636.864E-03        249.206E-03        647.298E-03          5.90978E-03       25.               268.101E-03        -93.0216            93.0216           112.4E-03    
              483.069              1.17721E+03      390.488E-03        268.884E-03        517.196           -127.219E-03        101.415            101.415            517.196              1.17721E+03      939.634            939.634             75.4279E-03       637.064E-03        248.914E-03        647.703E-03          5.98394E-03       25.               268.139E-03        -93.0152            93.0153           112.438E-03  
              483.137              1.17748E+03      376.702E-03        266.015E-03        517.541           -130.179E-03        101.558            101.558            517.541              1.17748E+03      939.727            939.727             75.4838E-03       637.27E-03         248.604E-03        648.108E-03          5.96713E-03       25.               268.178E-03        -93.0089            93.0089           112.477E-03  
              483.205              1.17774E+03      354.958E-03        243.154E-03        517.875           -116.51E-03         101.685            101.685            517.875              1.17774E+03      939.82             939.82              75.5397E-03       637.462E-03        248.289E-03        648.513E-03          5.95392E-03       25.               268.216E-03        -93.0024            93.0025           112.516E-03  
              483.273              1.17801E+03      340.145E-03        240.56E-03         518.209           -125.369E-03        101.836            101.836            518.209              1.17801E+03      939.913            939.913             75.5957E-03       637.669E-03        248.018E-03        648.918E-03          5.9757E-03        25.               268.254E-03        -92.9961            92.9961           112.555E-03  
              483.341              1.17828E+03      327.377E-03        247.78E-03         518.558           -128.958E-03        101.969            101.969            518.558              1.17828E+03      940.005            940.005             75.6518E-03       637.871E-03        247.685E-03        649.324E-03          5.97608E-03       25.               268.292E-03        -92.9897            92.9899           112.593E-03  
              483.409              1.17855E+03      346.495E-03        263.525E-03        518.899           -126.482E-03        102.115            102.114            518.899              1.17855E+03      940.098            940.098             75.7079E-03       638.077E-03        247.391E-03        649.73E-03           5.97641E-03       25.               268.33E-03         -92.9832            92.9834           112.632E-03  
              483.477              1.17882E+03      348.994E-03        248.844E-03        519.225           -123.035E-03        102.256            102.256            519.225              1.17882E+03      940.191            940.191             75.7641E-03       638.275E-03        247.119E-03        650.136E-03          5.96405E-03       25.               268.368E-03        -92.9768            92.9769           112.671E-03  
              483.545              1.17909E+03      350.543E-03        248.272E-03        519.57            -115.712E-03        102.396            102.396            519.57               1.17909E+03      940.284            940.284             75.8203E-03       638.479E-03        246.805E-03        650.542E-03          5.99389E-03       25.               268.406E-03        -92.9705            92.9706           112.709E-03  
              483.613              1.17935E+03      371.721E-03        248.631E-03        519.909           -119.544E-03        102.53             102.53             519.909              1.17935E+03      940.377            940.377             75.8765E-03       638.677E-03        246.493E-03        650.949E-03          5.97572E-03       25.               268.444E-03        -92.964             92.9642           112.748E-03  
              483.681              1.17962E+03      391.651E-03        255.362E-03        520.265           -121.77E-03         102.667            102.667            520.265              1.17962E+03      940.469            940.469             75.9328E-03       638.884E-03        246.155E-03        651.356E-03          5.96421E-03       25.               268.482E-03        -92.9577            92.9577           112.787E-03  
              483.748              1.1799E+03       367.39E-03         256.76E-03         520.597           -112.01E-03         102.821            102.821            520.596              1.1799E+03       940.562            940.562             75.9892E-03       639.092E-03        245.895E-03        651.763E-03          6.00531E-03       25.               268.52E-03         -92.9512            92.9514           112.825E-03  
              483.816              1.18016E+03      366.403E-03        247.77E-03         520.923           -118.962E-03        102.95             102.95             520.923              1.18016E+03      940.655            940.655             76.0456E-03       639.281E-03        245.598E-03        652.17E-03           6.03328E-03       25.               268.558E-03        -92.9448            92.9449           112.864E-03  
              483.884              1.18043E+03      385.813E-03        254.838E-03        521.268           -116.4E-03          103.101            103.101            521.268              1.18043E+03      940.748            940.748             76.102E-03        639.492E-03        245.306E-03        652.577E-03          6.03263E-03       25.               268.596E-03        -92.9384            92.9384           112.903E-03  
              483.952              1.1807E+03       343.605E-03        246.097E-03        521.601           -130.657E-03        103.235            103.235            521.601              1.1807E+03       940.841            940.841             76.1585E-03       639.688E-03        245.007E-03        652.985E-03          6.04068E-03       25.               268.634E-03        -92.9319            92.932            112.941E-03  
              484.02               1.18097E+03      356.489E-03        239.368E-03        521.943           -128.151E-03        103.378            103.378            521.943              1.18097E+03      940.934            940.934             76.2151E-03       639.893E-03        244.707E-03        653.393E-03          6.03355E-03       25.               268.672E-03        -92.9254            92.9257           112.98E-03   
              484.087              1.18124E+03      361.939E-03        242.388E-03        522.287           -122.621E-03        103.522            103.522            522.287              1.18124E+03      941.026            941.026             76.2717E-03       640.099E-03        244.405E-03        653.801E-03          6.00649E-03       25.               268.71E-03         -92.9191            92.9193           113.018E-03  
              484.155              1.18151E+03      350.562E-03        233.706E-03        522.621           -125.209E-03        103.666            103.666            522.621              1.18151E+03      941.119            941.119             76.3283E-03       640.301E-03        244.121E-03        654.21E-03           6.04741E-03       25.               268.748E-03        -92.9127            92.9128           113.057E-03  
              484.223              1.18178E+03      387.021E-03        237.453E-03        522.966           -111.451E-03        103.811            103.811            522.965              1.18178E+03      941.212            941.212             76.385E-03        640.508E-03        243.82E-03         654.619E-03          6.06501E-03       25.               268.786E-03        -92.9062            92.9063           113.095E-03  
              484.291              1.18204E+03      362.733E-03        237.89E-03         523.317           -120.135E-03        103.932            103.932            523.317              1.18204E+03      941.305            941.305             76.4417E-03       640.702E-03        243.46E-03         655.028E-03          6.09272E-03       25.               268.823E-03        -92.8997            92.8998           113.134E-03  
              484.358              1.18232E+03      369.43E-03         246.289E-03        523.656           -132.76E-03         104.084            104.083            523.656              1.18232E+03      941.398            941.398             76.4985E-03       640.911E-03        243.181E-03        655.437E-03          6.06524E-03       25.               268.861E-03        -92.8933            92.8933           113.173E-03  
              484.426              1.18258E+03      377.6E-03          238.214E-03        523.986           -119.081E-03        104.226            104.226            523.986              1.18259E+03      941.491            941.491             76.5554E-03       641.11E-03         242.901E-03        655.847E-03          6.05658E-03       25.               268.899E-03        -92.8869            92.887            113.211E-03  
              484.494              1.18286E+03      376.666E-03        237.639E-03        524.331           -123.76E-03         104.368            104.368            524.331              1.18286E+03      941.584            941.584             76.6122E-03       641.315E-03        242.596E-03        656.256E-03          6.04099E-03       25.               268.937E-03        -92.8804            92.8806           113.25E-03   
              484.561              1.18312E+03      364.309E-03        244.267E-03        524.675           -124.396E-03        104.505            104.505            524.674              1.18312E+03      941.677            941.677             76.6692E-03       641.516E-03        242.281E-03        656.666E-03          6.05273E-03       25.               268.975E-03        -92.8739            92.8741           113.288E-03  
              484.629              1.1834E+03       370.333E-03        238.963E-03        525.009           -115.076E-03        104.655            104.655            525.009              1.1834E+03       941.77             941.77              76.7262E-03       641.722E-03        242.009E-03        657.076E-03          6.04144E-03       25.               269.013E-03        -92.8674            92.8675           113.327E-03  
              484.696              1.18366E+03      389.741E-03        233.772E-03        525.353           -124.096E-03        104.791            104.791            525.353              1.18366E+03      941.863            941.863             76.7832E-03       641.922E-03        241.692E-03        657.487E-03          6.07497E-03       25.               269.051E-03        -92.861             92.8611           113.365E-03  
              484.764              1.18394E+03      361.601E-03        218.694E-03        525.701           -120.348E-03        104.935            104.935            525.701              1.18394E+03      941.956            941.956             76.8403E-03       642.129E-03        241.383E-03        657.898E-03          6.06924E-03       25.               269.089E-03        -92.8546            92.8546           113.404E-03  
              484.832              1.18421E+03      367.575E-03        224.08E-03         526.032           -124.251E-03        105.087            105.087            526.032              1.18421E+03      942.049            942.049             76.8974E-03       642.335E-03        241.119E-03        658.309E-03          6.05603E-03       25.               269.126E-03        -92.8481            92.8482           113.442E-03  
              484.899              1.18449E+03      357.855E-03        226.86E-03         526.373           -119.827E-03        105.234            105.234            526.373              1.18449E+03      942.141            942.141             76.9546E-03       642.541E-03        240.831E-03        658.72E-03           6.09665E-03       25.               269.164E-03        -92.8416            92.8417           113.481E-03  
              484.967              1.18475E+03      359.936E-03        222.768E-03        526.713           -120.847E-03        105.364            105.364            526.713              1.18475E+03      942.234            942.234             77.0118E-03       642.736E-03        240.51E-03         659.131E-03          6.12039E-03       25.               269.202E-03        -92.8351            92.8353           113.519E-03  
              485.034              1.18501E+03      387.348E-03        214.616E-03        527.057           -115.694E-03        105.496            105.496            527.057              1.18501E+03      942.327            942.327             77.0691E-03       642.933E-03        240.184E-03        659.543E-03          6.1072E-03        25.               269.24E-03         -92.8285            92.8286           113.558E-03  
              485.102              1.18529E+03      373.67E-03         218.784E-03        527.405           -133.594E-03        105.647            105.647            527.405              1.18529E+03      942.42             942.42              77.1265E-03       643.145E-03        239.89E-03         659.955E-03          6.10435E-03       25.               269.278E-03        -92.8222            92.8223           113.596E-03  
              485.169              1.18556E+03      395.369E-03        202.543E-03        527.744           -127.078E-03        105.792            105.792            527.744              1.18556E+03      942.513            942.513             77.1838E-03       643.349E-03        239.599E-03        660.367E-03          6.10894E-03       25.               269.315E-03        -92.8156            92.8158           113.635E-03  
              485.237              1.18583E+03      389.737E-03        205.176E-03        528.084           -118.005E-03        105.937            105.937            528.084              1.18583E+03      942.606            942.606             77.2413E-03       643.553E-03        239.308E-03        660.78E-03           6.12014E-03       25.               269.353E-03        -92.8092            92.8093           113.673E-03  
              485.304              1.18609E+03      344.301E-03        196.682E-03        528.421           -128.847E-03        106.071            106.071            528.42               1.18609E+03      942.699            942.699             77.2987E-03       643.749E-03        239.E-03           661.192E-03          6.12331E-03       25.               269.391E-03        -92.8026            92.8027           113.712E-03  
              485.371              1.18638E+03      361.144E-03        210.962E-03        528.759           -120.765E-03        106.232            106.232            528.758              1.18638E+03      942.792            942.792             77.3563E-03       643.963E-03        238.742E-03        661.605E-03          6.1019E-03        25.               269.429E-03        -92.7961            92.7962           113.75E-03   
              485.439              1.18664E+03      357.817E-03        204.605E-03        529.115           -127.487E-03        106.36             106.36             529.115              1.18664E+03      942.885            942.885             77.4139E-03       644.163E-03        238.388E-03        662.018E-03          6.16845E-03       25.               269.467E-03        -92.7896            92.7897           113.788E-03  
              485.506              1.1869E+03       382.573E-03        186.883E-03        529.461           -129.298E-03        106.496            106.496            529.46               1.1869E+03       942.978            942.978             77.4715E-03       644.363E-03        238.068E-03        662.432E-03          6.13018E-03       25.               269.504E-03        -92.7832            92.7832           113.827E-03  
              485.574              1.18718E+03      361.251E-03        192.704E-03        529.793           -122.734E-03        106.642            106.642            529.793              1.18718E+03      943.071            943.071             77.5292E-03       644.565E-03        237.793E-03        662.846E-03          6.14803E-03       25.               269.542E-03        -92.7766            92.7768           113.865E-03  
              485.641              1.18746E+03      377.151E-03        207.126E-03        530.14            -140.789E-03        106.795            106.795            530.14               1.18746E+03      943.164            943.164             77.5869E-03       644.777E-03        237.504E-03        663.26E-03           6.13493E-03       25.               269.58E-03         -92.77              92.7702           113.904E-03  
              485.708              1.18772E+03      360.317E-03        205.452E-03        530.473           -131.733E-03        106.933            106.933            530.473              1.18772E+03      943.257            943.257             77.6447E-03       644.974E-03        237.212E-03        663.674E-03          6.12153E-03       25.               269.617E-03        -92.7635            92.7636           113.942E-03  
              485.776              1.188E+03        382.342E-03        184.619E-03        530.821           -131.856E-03        107.085            107.085            530.821              1.188E+03        943.351            943.351             77.7025E-03       645.185E-03        236.918E-03        664.088E-03          6.14872E-03       25.               269.655E-03        -92.757             92.7571           113.98E-03   
              485.843              1.18827E+03      377.138E-03        194.984E-03        531.168           -129.169E-03        107.229            107.229            531.167              1.18827E+03      943.444            943.444             77.7604E-03       645.391E-03        236.611E-03        664.503E-03          6.16272E-03       25.               269.693E-03        -92.7505            92.7506           114.019E-03  
              485.91               1.18855E+03      362.342E-03        202.892E-03        531.501           -126.337E-03        107.375            107.374            531.501              1.18855E+03      943.537            943.537             77.8183E-03       645.593E-03        236.334E-03        664.918E-03          6.15075E-03       25.               269.73E-03         -92.744             92.7441           114.057E-03  
              485.977              1.18882E+03      359.471E-03        196.975E-03        531.854           -128.913E-03        107.522            107.522            531.853              1.18882E+03      943.63             943.63              77.8763E-03       645.803E-03        236.023E-03        665.333E-03          6.17862E-03       25.               269.768E-03        -92.7374            92.7375           114.095E-03  
              486.045              1.18909E+03      371.452E-03        186.73E-03         532.182           -134.02E-03         107.667            107.667            532.182              1.18909E+03      943.723            943.723             77.9343E-03       646.003E-03        235.753E-03        665.748E-03          6.17516E-03       25.               269.806E-03        -92.7308            92.731            114.134E-03  
              486.112              1.18936E+03      362.602E-03        189.234E-03        532.535           -124.682E-03        107.805            107.805            532.535              1.18936E+03      943.816            943.816             77.9924E-03       646.207E-03        235.425E-03        666.164E-03          6.18758E-03       25.               269.843E-03        -92.7243            92.7245           114.172E-03  
              486.179              1.18963E+03      374.276E-03        181.608E-03        532.868           -128.28E-03         107.946            107.946            532.868              1.18963E+03      943.909            943.909             78.0505E-03       646.405E-03        235.139E-03        666.58E-03           6.20301E-03       25.               269.881E-03        -92.7177            92.7178           114.21E-03   
              486.246              1.1899E+03       372.287E-03        183.379E-03        533.221           -132.094E-03        108.093            108.093            533.221              1.1899E+03       944.002            944.002             78.1087E-03       646.615E-03        234.826E-03        666.996E-03          6.19409E-03       25.               269.919E-03        -92.7112            92.7114           114.249E-03  
              486.313              1.19018E+03      364.136E-03        181.055E-03        533.57            -128.492E-03        108.243            108.242            533.569              1.19018E+03      944.095            944.095             78.1669E-03       646.825E-03        234.527E-03        667.412E-03          6.2027E-03        25.               269.956E-03        -92.7047            92.7048           114.287E-03  
              486.381              1.19045E+03      363.44E-03         176.412E-03        533.904           -125.207E-03        108.385            108.385            533.904              1.19045E+03      944.188            944.188             78.2252E-03       647.025E-03        234.243E-03        667.829E-03          6.21444E-03       25.               269.994E-03        -92.698             92.6983           114.325E-03  
              486.448              1.19073E+03      376.468E-03        165.706E-03        534.25            -125.928E-03        108.534            108.534            534.25               1.19073E+03      944.281            944.281             78.2836E-03       647.233E-03        233.947E-03        668.246E-03          6.20274E-03       25.               270.031E-03        -92.6915            92.6916           114.364E-03  
              486.515              1.191E+03        370.392E-03        166.807E-03        534.605           -122.657E-03        108.675            108.675            534.605              1.191E+03        944.375            944.375             78.3419E-03       647.439E-03        233.619E-03        668.663E-03          6.22472E-03       25.               270.069E-03        -92.6849            92.6851           114.402E-03  
              486.582              1.19127E+03      383.789E-03        172.237E-03        534.942           -133.238E-03        108.825            108.825            534.942              1.19127E+03      944.468            944.468             78.4004E-03       647.645E-03        233.344E-03        669.08E-03           6.21606E-03       25.               270.107E-03        -92.6783            92.6785           114.44E-03   
              486.649              1.19154E+03      378.346E-03        174.872E-03        535.287           -127.584E-03        108.967            108.967            535.287              1.19154E+03      944.561            944.561             78.4589E-03       647.848E-03        233.038E-03        669.498E-03          6.21347E-03       25.               270.144E-03        -92.6717            92.6719           114.478E-03  
              486.716              1.19182E+03      361.511E-03        159.153E-03        535.627           -123.735E-03        109.117            109.116            535.627              1.19182E+03      944.654            944.654             78.5174E-03       648.054E-03        232.756E-03        669.916E-03          6.25651E-03       25.               270.182E-03        -92.6652            92.6652           114.517E-03  
              486.783              1.19208E+03      379.235E-03        176.352E-03        535.981           -137.198E-03        109.252            109.252            535.981              1.19208E+03      944.747            944.747             78.576E-03        648.257E-03        232.419E-03        670.334E-03          6.2179E-03        25.               270.219E-03        -92.6586            92.6587           114.555E-03  
              486.85               1.19236E+03      389.933E-03        173.066E-03        536.321           -125.437E-03        109.406            109.406            536.32               1.19236E+03      944.84             944.84              78.6346E-03       648.466E-03        232.147E-03        670.752E-03          6.24739E-03       25.               270.257E-03        -92.652             92.6521           114.593E-03  
              486.917              1.19264E+03      387.809E-03        161.251E-03        536.664           -125.703E-03        109.557            109.557            536.664              1.19264E+03      944.933            944.933             78.6933E-03       648.674E-03        231.861E-03        671.171E-03          6.26055E-03       25.               270.294E-03        -92.6454            92.6455           114.631E-03  
              486.984              1.1929E+03       362.945E-03        156.854E-03        537.008           -135.962E-03        109.69             109.689            537.008              1.1929E+03       945.027            945.027             78.752E-03        648.871E-03        231.538E-03        671.59E-03           6.24709E-03       25.               270.332E-03        -92.6389            92.639            114.669E-03  
              487.051              1.19318E+03      354.404E-03        148.415E-03        537.348           -132.491E-03        109.842            109.842            537.348              1.19318E+03      945.12             945.12              78.8108E-03       649.079E-03        231.262E-03        672.009E-03          6.28829E-03       25.               270.369E-03        -92.6323            92.6324           114.708E-03  
              487.118              1.19346E+03      358.393E-03        166.254E-03        537.694           -134.571E-03        109.994            109.994            537.693              1.19346E+03      945.213            945.213             78.8696E-03       649.289E-03        230.975E-03        672.428E-03          6.25709E-03       25.               270.407E-03        -92.6256            92.6257           114.746E-03  
              487.185              1.19373E+03      381.261E-03        160.968E-03        538.035           -137.472E-03        110.141            110.141            538.035              1.19373E+03      945.306            945.306             78.9285E-03       649.493E-03        230.685E-03        672.848E-03          6.27441E-03       25.               270.444E-03        -92.6191            92.6191           114.784E-03  
              487.252              1.19401E+03      389.922E-03        149.011E-03        538.383           -131.792E-03        110.288            110.288            538.383              1.19401E+03      945.399            945.399             78.9874E-03       649.7E-03          230.383E-03        673.268E-03          6.25884E-03       25.               270.482E-03        -92.6124            92.6126           114.822E-03  
              487.319              1.19428E+03      403.77E-03         139.677E-03        538.734           -125.795E-03        110.43             110.43             538.734              1.19428E+03      945.493            945.493             79.0464E-03       649.905E-03        230.065E-03        673.688E-03          6.30082E-03       25.               270.519E-03        -92.6058            92.606            114.86E-03   
              487.386              1.19455E+03      381.566E-03        137.289E-03        539.065           -132.725E-03        110.581            110.581            539.065              1.19455E+03      945.586            945.586             79.1054E-03       650.109E-03        229.803E-03        674.108E-03          6.22752E-03       25.               270.557E-03        -92.5992            92.5993           114.899E-03  
              487.452              1.19482E+03      406.157E-03        137.344E-03        539.415           -129.783E-03        110.721            110.721            539.415              1.19482E+03      945.679            945.679             79.1645E-03       650.312E-03        229.484E-03        674.529E-03          6.29429E-03       25.               270.594E-03        -92.5926            92.5926           114.937E-03  
              487.519              1.1951E+03       392.975E-03        144.9E-03          539.776           -119.994E-03        110.872            110.872            539.776              1.1951E+03       945.772            945.772             79.2237E-03       650.527E-03        229.166E-03        674.949E-03          6.34506E-03       25.               270.632E-03        -92.586             92.586            114.975E-03  
              487.586              1.19538E+03      409.807E-03        138.314E-03        540.111           -127.67E-03         111.028            111.028            540.111              1.19538E+03      945.865            945.865             79.2829E-03       650.735E-03        228.904E-03        675.37E-03           6.30925E-03       25.               270.669E-03        -92.5792            92.5794           115.013E-03  
