
                  X                 S11                S12                S13                S22                S23                S33                SP1                SP2                SP3              SDV_Seq            SDV_Svm             SDV_D            SDV_TRIAX           SDV_LODE           SDV_EQPS         SDV_EQPSdot           SDV_T                U2                RF2                RF2L            U2_EXT_Y1    
              361.615              1.18973E+03       67.8991E-03       211.624E-03        614.832            -40.9588E-03       118.606            118.606            614.832              1.18973E+03      928.453            928.453             73.8015E-03       690.455E-03         80.938E-03        600.407E-03          6.92389E-03       25.               190.065E-03        -96.2524            96.2528            87.12E-03   
              361.666              1.18997E+03       70.7962E-03       219.207E-03        615.061            -39.681E-03        118.741            118.741            615.061              1.18997E+03      928.539            928.539             73.8525E-03       690.607E-03         80.843E-03        600.761E-03          6.92539E-03       25.               190.092E-03        -96.2461            96.2464            87.1477E-03 
              361.717              1.19017E+03       75.0211E-03       203.321E-03        615.301            -42.9449E-03       118.839            118.839            615.301              1.19017E+03      928.626            928.626             73.9038E-03       690.737E-03         80.6504E-03       601.117E-03          6.96266E-03       25.               190.119E-03        -96.2396            96.2398            87.1753E-03 
              361.768              1.1904E+03        72.7791E-03       207.35E-03         615.555            -40.1308E-03       118.968            118.968            615.555              1.1904E+03       928.713            928.713             73.955E-03        690.893E-03         80.4919E-03       601.472E-03          6.97868E-03       25.               190.146E-03        -96.2331            96.2332            87.2029E-03 
              361.819              1.19062E+03       68.4644E-03       219.384E-03        615.798            -40.2773E-03       119.08             119.079            615.798              1.19062E+03      928.799            928.799             74.0063E-03       691.033E-03         80.3212E-03       601.828E-03          6.97019E-03       25.               190.173E-03        -96.2267            96.2267            87.2305E-03 
              361.869              1.19087E+03       68.6237E-03       230.813E-03        616.037            -45.5847E-03       119.234            119.233            616.037              1.19087E+03      928.886            928.886             74.0575E-03       691.202E-03         80.2433E-03       602.183E-03          6.94484E-03       25.               190.2E-03          -96.2202            96.2203            87.2581E-03 
              361.92               1.1911E+03        70.8503E-03       225.459E-03        616.276            -42.825E-03        119.357            119.357            616.276              1.1911E+03       928.972            928.972             74.1088E-03       691.349E-03         80.1031E-03       602.538E-03          7.04076E-03       25.               190.227E-03        -96.2138            96.2138            87.2858E-03 
              361.971              1.19133E+03       72.6947E-03       217.869E-03        616.512            -39.7264E-03       119.485            119.485            616.512              1.19133E+03      929.059            929.059             74.1601E-03       691.498E-03         79.9788E-03       602.894E-03          7.03111E-03       25.               190.254E-03        -96.2074            96.2074            87.3133E-03 
              362.022              1.19156E+03       70.4747E-03       222.051E-03        616.755            -38.0655E-03       119.615            119.615            616.755              1.19156E+03      929.145            929.145             74.2116E-03       691.651E-03         79.8449E-03       603.25E-03           7.03939E-03       25.               190.281E-03        -96.2009            96.2009            87.3409E-03 
              362.073              1.19178E+03       68.0028E-03       224.902E-03        616.997            -39.5689E-03       119.727            119.727            616.997              1.19178E+03      929.232            929.232             74.263E-03        691.791E-03         79.6776E-03       603.607E-03          7.01158E-03       25.               190.308E-03        -96.1943            96.1945            87.3685E-03 
              362.124              1.19201E+03       70.5258E-03       228.975E-03        617.249            -33.5939E-03       119.856            119.856            617.249              1.19201E+03      929.318            929.318             74.3145E-03       691.946E-03         79.5237E-03       603.963E-03          7.04192E-03       25.               190.335E-03        -96.1879            96.1881            87.3961E-03 
              362.174              1.19225E+03       70.5474E-03       236.826E-03        617.494            -40.4184E-03       119.988            119.988            617.494              1.19225E+03      929.405            929.405             74.3659E-03       692.102E-03         79.3899E-03       604.32E-03           7.03836E-03       25.               190.361E-03        -96.1814            96.1814            87.4237E-03 
              362.225              1.19247E+03       63.8254E-03       246.35E-03         617.729            -42.6558E-03       120.115            120.115            617.729              1.19247E+03      929.491            929.491             74.4174E-03       692.249E-03         79.2648E-03       604.676E-03          7.00661E-03       25.               190.388E-03        -96.175             96.1749            87.4512E-03 
              362.276              1.1927E+03        68.1123E-03       240.462E-03        617.976            -41.0543E-03       120.241            120.241            617.976              1.1927E+03       929.578            929.578             74.4689E-03       692.401E-03         79.1152E-03       605.032E-03          6.96855E-03       25.               190.415E-03        -96.1684            96.1687            87.4788E-03 
              362.327              1.19294E+03       65.7941E-03       239.277E-03        618.219            -40.6834E-03       120.369            120.369            618.219              1.19294E+03      929.665            929.665             74.5206E-03       692.552E-03         78.9789E-03       605.39E-03           7.0196E-03        25.               190.442E-03        -96.1619            96.1621            87.5063E-03 
              362.378              1.19314E+03       61.4721E-03       239.631E-03        618.459            -41.1203E-03       120.473            120.473            618.459              1.19314E+03      929.751            929.751             74.5721E-03       692.686E-03         78.7981E-03       605.746E-03          7.0013E-03        25.               190.469E-03        -96.1555            96.1555            87.5339E-03 
              362.428              1.19339E+03       66.0509E-03       244.82E-03         618.702            -37.9725E-03       120.619            120.619            618.702              1.19339E+03      929.837            929.837             74.6237E-03       692.849E-03         78.6956E-03       606.103E-03          7.05369E-03       25.               190.496E-03        -96.149             96.1491            87.5614E-03 
              362.479              1.19361E+03       56.766E-03        246.154E-03        618.941            -45.1606E-03       120.735            120.735            618.941              1.19361E+03      929.924            929.924             74.6754E-03       692.991E-03         78.542E-03        606.461E-03          7.03647E-03       25.               190.523E-03        -96.1424            96.1427            87.589E-03  
              362.53               1.19384E+03       67.9258E-03       248.87E-03         619.189            -34.621E-03        120.861            120.861            619.189              1.19384E+03      930.01             930.01              74.7272E-03       693.143E-03         78.3907E-03       606.819E-03          7.07895E-03       25.               190.55E-03         -96.1358            96.136             87.6165E-03 
              362.58               1.19408E+03       71.0029E-03       253.608E-03        619.427            -46.6887E-03       120.994            120.994            619.427              1.19408E+03      930.097            930.097             74.7788E-03       693.295E-03         78.2728E-03       607.176E-03          6.99088E-03       25.               190.577E-03        -96.1294            96.1293            87.644E-03  
              362.631              1.19429E+03       59.785E-03        235.548E-03        619.643            -42.0429E-03       121.108            121.108            619.643              1.19429E+03      930.183            930.183             74.8304E-03       693.428E-03         78.16E-03         607.532E-03          7.03032E-03       25.               190.604E-03        -96.1229            96.1229            87.6715E-03 
              362.682              1.19453E+03       65.5768E-03       240.185E-03        619.899            -42.7045E-03       121.245            121.245            619.899              1.19453E+03      930.27             930.27              74.8823E-03       693.59E-03          78.0133E-03       607.891E-03          7.06469E-03       25.               190.631E-03        -96.1163            96.1162            87.699E-03  
              362.732              1.19476E+03       56.737E-03        265.68E-03         620.149            -43.8405E-03       121.369            121.369            620.149              1.19476E+03      930.356            930.356             74.9341E-03       693.74E-03          77.8544E-03       608.249E-03          7.08407E-03       25.               190.657E-03        -96.1098            96.11              87.7265E-03 
              362.783              1.19501E+03       66.5593E-03       269.347E-03        620.395            -44.4169E-03       121.513            121.513            620.395              1.19501E+03      930.443            930.443             74.986E-03        693.904E-03         77.7429E-03       608.607E-03          7.03594E-03       25.               190.684E-03        -96.1033            96.1034            87.754E-03  
              362.834              1.19522E+03       75.9623E-03       256.91E-03         620.623            -34.4795E-03       121.629            121.629            620.623              1.19522E+03      930.529            930.529             75.0378E-03       694.041E-03         77.6091E-03       608.965E-03          7.08655E-03       25.               190.711E-03        -96.0968            96.097             87.7815E-03 
              362.884              1.19546E+03       63.6686E-03       270.7E-03          620.868            -40.5472E-03       121.765            121.765            620.868              1.19546E+03      930.615            930.615             75.0897E-03       694.199E-03         77.4856E-03       609.323E-03          7.0607E-03        25.               190.738E-03        -96.0903            96.0905            87.809E-03  
              362.935              1.19569E+03       69.8559E-03       265.768E-03        621.106            -41.88E-03         121.895            121.895            621.106              1.19569E+03      930.701            930.701             75.1416E-03       694.349E-03         77.3611E-03       609.681E-03          7.08044E-03       25.               190.765E-03        -96.0838            96.0839            87.8364E-03 
              362.986              1.19591E+03       74.854E-03        255.332E-03        621.347            -40.5095E-03       122.007            122.007            621.347              1.19591E+03      930.788            930.788             75.1936E-03       694.488E-03         77.1944E-03       610.04E-03           7.08331E-03       25.               190.792E-03        -96.0772            96.0772            87.8639E-03 
              363.036              1.19615E+03       55.7431E-03       272.882E-03        621.6              -41.0437E-03       122.141            122.141            621.6                1.19615E+03      930.874            930.874             75.2456E-03       694.647E-03         77.0489E-03       610.399E-03          7.08215E-03       25.               190.818E-03        -96.0707            96.0707            87.8914E-03 
              363.087              1.19637E+03       64.9443E-03       256.275E-03        621.833            -45.0702E-03       122.261            122.261            621.833              1.19637E+03      930.961            930.961             75.2976E-03       694.789E-03         76.9154E-03       610.757E-03          7.08075E-03       25.               190.845E-03        -96.0641            96.0642            87.9188E-03 
              363.137              1.1966E+03        61.3762E-03       276.114E-03        622.081            -43.3964E-03       122.386            122.386            622.081              1.1966E+03       931.047            931.047             75.3497E-03       694.94E-03          76.7631E-03       611.117E-03          7.11392E-03       25.               190.872E-03        -96.0576            96.0574            87.9463E-03 
              363.188              1.19683E+03       59.0791E-03       260.776E-03        622.321            -34.9963E-03       122.518            122.518            622.321              1.19683E+03      931.133            931.133             75.4017E-03       695.093E-03         76.6379E-03       611.475E-03          7.13438E-03       25.               190.899E-03        -96.051             96.0512            87.9737E-03 
              363.238              1.19705E+03       65.4934E-03       269.595E-03        622.559            -43.7029E-03       122.629            122.629            622.559              1.19705E+03      931.22             931.22              75.4539E-03       695.23E-03          76.4773E-03       611.835E-03          7.11488E-03       25.               190.926E-03        -96.0444            96.0446            88.0012E-03 
              363.289              1.19728E+03       66.9456E-03       262.506E-03        622.792            -32.6483E-03       122.76             122.76             622.792              1.19728E+03      931.306            931.306             75.5059E-03       695.379E-03         76.3644E-03       612.193E-03          7.15359E-03       25.               190.952E-03        -96.0378            96.038             88.0286E-03 
              363.339              1.19749E+03       65.7865E-03       251.785E-03        623.018            -34.4348E-03       122.869            122.869            623.018              1.19749E+03      931.392            931.392             75.5579E-03       695.51E-03          76.222E-03        612.551E-03          7.10345E-03       25.               190.979E-03        -96.0312            96.0311            88.056E-03  
              363.39               1.19771E+03       44.6035E-03       275.304E-03        623.255            -29.179E-03        122.986            122.986            623.255              1.19771E+03      931.478            931.478             75.61E-03         695.652E-03         76.074E-03        612.911E-03          7.11833E-03       25.               191.006E-03        -96.0248            96.0248            88.0834E-03 
              363.44               1.19795E+03       83.0381E-03       261.416E-03        623.484            -46.3058E-03       123.126            123.126            623.484              1.19795E+03      931.564            931.564             75.6621E-03       695.805E-03         75.9886E-03       613.27E-03           7.19359E-03       25.               191.033E-03        -96.0182            96.0181            88.1109E-03 
              363.491              1.19816E+03       58.5786E-03       238.065E-03        623.722            -43.9078E-03       123.227            123.227            623.722              1.19816E+03      931.65             931.65              75.7143E-03       695.936E-03         75.8069E-03       613.629E-03          7.07572E-03       25.               191.06E-03         -96.0116            96.0116            88.1383E-03 
              363.541              1.1984E+03        73.1318E-03       279.277E-03        623.963            -40.7437E-03       123.367            123.367            623.963              1.1984E+03       931.736            931.736             75.7666E-03       696.094E-03         75.6973E-03       613.989E-03          7.11707E-03       25.               191.086E-03        -96.005             96.005             88.1656E-03 
              363.592              1.19861E+03       59.1549E-03       247.313E-03        624.191            -37.2663E-03       123.48             123.48             624.191              1.19861E+03      931.822            931.822             75.8187E-03       696.229E-03         75.5598E-03       614.348E-03          7.13257E-03       25.               191.113E-03        -95.9984            95.9986            88.193E-03  
              363.642              1.19885E+03       72.53E-03         257.011E-03        624.435            -32.1536E-03       123.617            123.617            624.435              1.19885E+03      931.909            931.909             75.8711E-03       696.386E-03         75.4375E-03       614.708E-03          7.15122E-03       25.               191.14E-03         -95.9918            95.9921            88.2204E-03 
              363.693              1.19909E+03       51.0599E-03       264.302E-03        624.672            -40.581E-03        123.752            123.752            624.672              1.19909E+03      931.995            931.995             75.9234E-03       696.54E-03          75.3271E-03       615.068E-03          7.16479E-03       25.               191.167E-03        -95.9852            95.9852            88.2478E-03 
              363.743              1.1993E+03        58.1118E-03       257.334E-03        624.917            -32.3673E-03       123.859            123.859            624.917              1.1993E+03       932.081            932.081             75.9758E-03       696.676E-03         75.1417E-03       615.428E-03          7.17812E-03       25.               191.193E-03        -95.9787            95.9786            88.2752E-03 
              363.793              1.19955E+03       62.952E-03        263.758E-03        625.156            -44.711E-03        124.005            124.005            625.156              1.19955E+03      932.167            932.167             76.0282E-03       696.838E-03         75.0467E-03       615.788E-03          7.19608E-03       25.               191.22E-03         -95.972             95.9721            88.3025E-03 
              363.844              1.19975E+03       49.2783E-03       244.281E-03        625.382            -38.7194E-03       124.102            124.102            625.382              1.19975E+03      932.253            932.253             76.0805E-03       696.961E-03         74.882E-03        616.148E-03          7.14745E-03       25.               191.247E-03        -95.9654            95.9654            88.3299E-03 
              363.894              1.19999E+03       61.23E-03         255.062E-03        625.625            -41.9043E-03       124.24             124.24             625.625              1.19999E+03      932.339            932.339             76.133E-03        697.119E-03         74.7634E-03       616.509E-03          7.16338E-03       25.               191.274E-03        -95.9588            95.959             88.3572E-03 
              363.945              1.20022E+03       68.9292E-03       244.788E-03        625.863            -36.1947E-03       124.366            124.366            625.863              1.20022E+03      932.425            932.425             76.1855E-03       697.266E-03         74.6333E-03       616.87E-03           7.13569E-03       25.               191.3E-03          -95.9521            95.9523            88.3846E-03 
              363.995              1.20045E+03       65.3059E-03       260.977E-03        626.105            -39.4783E-03       124.497            124.497            626.105              1.20045E+03      932.511            932.511             76.238E-03        697.418E-03         74.5037E-03       617.23E-03           7.15821E-03       25.               191.327E-03        -95.9455            95.9457            88.4119E-03 
              364.045              1.20068E+03       64.0433E-03       272.765E-03        626.342            -44.299E-03        124.631            124.63             626.342              1.20068E+03      932.597            932.597             76.2905E-03       697.571E-03         74.3877E-03       617.591E-03          7.20965E-03       25.               191.354E-03        -95.9389            95.939             88.4393E-03 
              364.096              1.2009E+03        60.1222E-03       265.607E-03        626.578            -33.9023E-03       124.746            124.746            626.578              1.2009E+03       932.683            932.683             76.3431E-03       697.71E-03          74.2398E-03       617.952E-03          7.13674E-03       25.               191.38E-03         -95.9322            95.9325            88.4666E-03 
              364.146              1.20114E+03       58.5107E-03       258.234E-03        626.829            -36.3921E-03       124.882            124.882            626.829              1.20114E+03      932.769            932.769             76.3957E-03       697.868E-03         74.1027E-03       618.313E-03          7.16311E-03       25.               191.407E-03        -95.9257            95.9258            88.4939E-03 
              364.196              1.20137E+03       59.7735E-03       281.27E-03         627.066            -42.4487E-03       125.015            125.015            627.066              1.20138E+03      932.855            932.855             76.4483E-03       698.02E-03          73.9856E-03       618.675E-03          7.15769E-03       25.               191.434E-03        -95.919             95.9191            88.5212E-03 
              364.246              1.2016E+03        67.1785E-03       270.749E-03        627.315            -42.9843E-03       125.138            125.138            627.315              1.2016E+03       932.941            932.941             76.5011E-03       698.17E-03          73.8277E-03       619.037E-03          7.2078E-03        25.               191.46E-03         -95.9125            95.9125            88.5485E-03 
              364.297              1.20183E+03       74.2665E-03       261.93E-03         627.539            -40.3289E-03       125.271            125.271            627.539              1.20183E+03      933.027            933.027             76.5537E-03       698.317E-03         73.7361E-03       619.398E-03          7.24128E-03       25.               191.487E-03        -95.9058            95.906             88.5758E-03 
              364.347              1.20206E+03       62.4723E-03       279.951E-03        627.784            -32.7175E-03       125.397            125.397            627.784              1.20206E+03      933.113            933.113             76.6063E-03       698.466E-03         73.5901E-03       619.759E-03          7.20444E-03       25.               191.514E-03        -95.8991            95.8995            88.6031E-03 
              364.397              1.20227E+03       65.2038E-03       268.95E-03         628.01             -36.3797E-03       125.502            125.501            628.01               1.20227E+03      933.199            933.199             76.6591E-03       698.594E-03         73.4404E-03       620.121E-03          7.24695E-03       25.               191.54E-03         -95.8925            95.8926            88.6304E-03 
              364.447              1.20252E+03       65.9524E-03       259.448E-03        628.253            -37.916E-03        125.646            125.646            628.253              1.20252E+03      933.285            933.285             76.7119E-03       698.756E-03         73.3353E-03       620.483E-03          7.22296E-03       25.               191.567E-03        -95.8859            95.886             88.6577E-03 
              364.498              1.20275E+03       58.4248E-03       274.701E-03        628.51             -41.6573E-03       125.781            125.781            628.51               1.20275E+03      933.371            933.371             76.7646E-03       698.916E-03         73.1834E-03       620.844E-03          7.23077E-03       25.               191.594E-03        -95.8792            95.8792            88.685E-03  
              364.548              1.20295E+03       66.0936E-03       264.086E-03        628.732            -36.8547E-03       125.876            125.876            628.732              1.20295E+03      933.457            933.457             76.8175E-03       699.036E-03         73.0239E-03       621.207E-03          7.26179E-03       25.               191.62E-03         -95.8726            95.8727            88.7122E-03 
              364.598              1.2032E+03        53.5697E-03       268.511E-03        628.977            -36.6714E-03       126.027            126.027            628.977              1.2032E+03       933.543            933.543             76.8703E-03       699.203E-03         72.9268E-03       621.569E-03          7.24005E-03       25.               191.647E-03        -95.8658            95.8658            88.7395E-03 
              364.648              1.20342E+03       63.35E-03         263.418E-03        629.218            -31.2127E-03       126.136            126.136            629.218              1.20342E+03      933.629            933.629             76.9233E-03       699.339E-03         72.7546E-03       621.932E-03          7.14185E-03       25.               191.673E-03        -95.8592            95.8592            88.7667E-03 
              364.698              1.20364E+03       69.9598E-03       265.651E-03        629.446            -34.6152E-03       126.258            126.258            629.446              1.20364E+03      933.715            933.715             76.9762E-03       699.479E-03         72.635E-03        622.294E-03          7.26261E-03       25.               191.7E-03          -95.8526            95.8527            88.794E-03  
              364.749              1.20389E+03       58.7553E-03       267.916E-03        629.695            -42.9306E-03       126.408            126.408            629.695              1.20389E+03      933.801            933.801             77.0292E-03       699.647E-03         72.5288E-03       622.657E-03          7.25539E-03       25.               191.727E-03        -95.8459            95.846             88.8212E-03 
              364.799              1.20411E+03       58.8144E-03       265.284E-03        629.936            -30.3414E-03       126.525            126.525            629.936              1.20411E+03      933.886            933.886             77.0822E-03       699.789E-03         72.3747E-03       623.02E-03           7.25703E-03       25.               191.753E-03        -95.8392            95.8396            88.8485E-03 
              364.849              1.20435E+03       61.4416E-03       274.948E-03        630.174            -40.4282E-03       126.661            126.661            630.174              1.20435E+03      933.972            933.972             77.1353E-03       699.943E-03         72.2625E-03       623.383E-03          7.20606E-03       25.               191.78E-03         -95.8325            95.8326            88.8757E-03 
              364.899              1.20458E+03       71.0754E-03       277.772E-03        630.406            -41.5627E-03       126.793            126.793            630.406              1.20458E+03      934.058            934.058             77.1882E-03       700.092E-03         72.1548E-03       623.746E-03          7.25218E-03       25.               191.806E-03        -95.8258            95.8261            88.9029E-03 
              364.949              1.20481E+03       71.2395E-03       284.884E-03        630.653            -40.6766E-03       126.92             126.92             630.653              1.20481E+03      934.144            934.144             77.2413E-03       700.243E-03         72.0066E-03       624.109E-03          7.17476E-03       25.               191.833E-03        -95.8192            95.8192            88.9301E-03 
              364.999              1.20503E+03       58.0237E-03       260.437E-03        630.885            -38.0503E-03       127.036            127.036            630.885              1.20503E+03      934.23             934.23              77.2944E-03       700.38E-03          71.8686E-03       624.472E-03          7.20837E-03       25.               191.86E-03         -95.8126            95.8123            88.9573E-03 
              365.049              1.20527E+03       63.0276E-03       277.766E-03        631.126            -40.5601E-03       127.182            127.182            631.126              1.20527E+03      934.316            934.316             77.3475E-03       700.542E-03         71.7696E-03       624.835E-03          7.35791E-03       25.               191.886E-03        -95.8057            95.8058            88.9846E-03 
              365.099              1.20549E+03       73.0182E-03       283.291E-03        631.362            -44.1997E-03       127.295            127.295            631.362              1.20549E+03      934.401            934.401             77.4006E-03       700.68E-03          71.6167E-03       625.198E-03          7.30403E-03       25.               191.913E-03        -95.799             95.7992            89.0117E-03 
              365.149              1.20571E+03       52.8711E-03       267.065E-03        631.604            -39.5399E-03       127.415            127.415            631.604              1.20571E+03      934.487            934.487             77.4539E-03       700.824E-03         71.4657E-03       625.563E-03          7.31124E-03       25.               191.939E-03        -95.7924            95.7923            89.0389E-03 
              365.199              1.20595E+03       56.4361E-03       273.63E-03         631.854            -24.9116E-03       127.554            127.554            631.854              1.20595E+03      934.573            934.573             77.5072E-03       700.984E-03         71.3355E-03       625.926E-03          7.2992E-03        25.               191.966E-03        -95.7856            95.7859            89.0661E-03 
              365.249              1.20617E+03       62.2324E-03       263.482E-03        632.091            -29.8062E-03       127.673            127.673            632.091              1.20617E+03      934.659            934.659             77.5604E-03       701.125E-03         71.1917E-03       626.29E-03           7.25973E-03       25.               191.992E-03        -95.779             95.7791            89.0933E-03 
              365.299              1.2064E+03        69.3401E-03       271.54E-03         632.317            -31.3045E-03       127.8              127.8              632.317              1.2064E+03       934.745            934.745             77.6137E-03       701.268E-03         71.0882E-03       626.654E-03          7.25029E-03       25.               192.019E-03        -95.7723            95.7725            89.1205E-03 
              365.349              1.20664E+03       66.019E-03        282.161E-03        632.573            -33.0783E-03       127.932            127.932            632.573              1.20664E+03      934.831            934.831             77.6671E-03       701.425E-03         70.9319E-03       627.019E-03          7.28203E-03       25.               192.045E-03        -95.7655            95.7657            89.1476E-03 
              365.399              1.20686E+03       63.0108E-03       274.467E-03        632.809            -27.1029E-03       128.058            128.058            632.809              1.20686E+03      934.916            934.916             77.7205E-03       701.571E-03         70.8041E-03       627.383E-03          7.26897E-03       25.               192.072E-03        -95.7589            95.7588            89.1748E-03 
              365.449              1.2071E+03        57.1615E-03       274.246E-03        633.052            -35.8718E-03       128.187            128.187            633.052              1.2071E+03       935.002            935.002             77.7739E-03       701.722E-03         70.6686E-03       627.748E-03          7.27364E-03       25.               192.098E-03        -95.7521            95.7521            89.2019E-03 
              365.499              1.20732E+03       55.6581E-03       280.128E-03        633.289            -37.6911E-03       128.315            128.314            633.289              1.20732E+03      935.088            935.088             77.8273E-03       701.869E-03         70.543E-03        628.113E-03          7.27356E-03       25.               192.125E-03        -95.7454            95.7455            89.2291E-03 
              365.549              1.20755E+03       70.2452E-03       267.029E-03        633.519            -41.5648E-03       128.436            128.436            633.519              1.20755E+03      935.174            935.174             77.8808E-03       702.01E-03          70.4168E-03       628.478E-03          7.31346E-03       25.               192.151E-03        -95.7387            95.7389            89.2562E-03 
              365.599              1.20779E+03       72.7191E-03       275.303E-03        633.755            -28.3483E-03       128.575            128.574            633.755              1.20779E+03      935.259            935.259             77.9341E-03       702.164E-03         70.3157E-03       628.842E-03          7.30258E-03       25.               192.178E-03        -95.7319            95.732             89.2834E-03 
              365.649              1.20802E+03       59.0461E-03       267.462E-03        633.989            -34.8943E-03       128.704            128.704            633.989              1.20802E+03      935.345            935.345             77.9877E-03       702.312E-03         70.1996E-03       629.207E-03          7.3197E-03        25.               192.204E-03        -95.7252            95.7253            89.3105E-03 
              365.699              1.20825E+03       69.3853E-03       264.08E-03         634.234            -31.6655E-03       128.835            128.835            634.234              1.20825E+03      935.43             935.43              78.0412E-03       702.464E-03         70.0621E-03       629.572E-03          7.3254E-03        25.               192.231E-03        -95.7184            95.7186            89.3376E-03 
              365.749              1.20846E+03       64.5171E-03       264.267E-03        634.469            -36.6646E-03       128.943            128.942            634.469              1.20846E+03      935.516            935.516             78.0949E-03       702.597E-03         69.901E-03        629.938E-03          7.32237E-03       25.               192.257E-03        -95.7116            95.7115            89.3647E-03 
              365.799              1.20871E+03       53.6385E-03       253.352E-03        634.719            -38.8258E-03       129.095            129.095            634.719              1.20871E+03      935.602            935.602             78.1485E-03       702.766E-03         69.7991E-03       630.303E-03          7.31604E-03       25.               192.284E-03        -95.705             95.7047            89.3918E-03 
              365.849              1.20893E+03       64.4104E-03       265.254E-03        634.951            -37.4447E-03       129.205            129.205            634.951              1.20893E+03      935.688            935.688             78.2021E-03       702.899E-03         69.6473E-03       630.668E-03          7.32187E-03       25.               192.31E-03         -95.6982            95.6982            89.4189E-03 
              365.899              1.20917E+03       68.3663E-03       267.053E-03        635.193            -41.5445E-03       129.345            129.345            635.193              1.20917E+03      935.773            935.773             78.2558E-03       703.057E-03         69.5343E-03       631.034E-03          7.3272E-03        25.               192.337E-03        -95.6914            95.6915            89.446E-03  
              365.948              1.20938E+03       58.2581E-03       252.147E-03        635.433            -41.7107E-03       129.456            129.456            635.433              1.20938E+03      935.859            935.859             78.3096E-03       703.193E-03         69.3704E-03       631.401E-03          7.32747E-03       25.               192.363E-03        -95.6847            95.6848            89.4731E-03 
              365.998              1.20961E+03       51.1749E-03       259.293E-03        635.676            -25.6315E-03       129.588            129.588            635.676              1.20961E+03      935.945            935.945             78.3633E-03       703.346E-03         69.2425E-03       631.767E-03          7.34333E-03       25.               192.389E-03        -95.6779            95.6781            89.5002E-03 
              366.048              1.20983E+03       59.6913E-03       259.562E-03        635.891            -29.9285E-03       129.705            129.705            635.891              1.20983E+03      936.03             936.03              78.4169E-03       703.477E-03         69.1373E-03       632.131E-03          7.38401E-03       25.               192.416E-03        -95.6711            95.6712            89.5273E-03 
              366.098              1.21007E+03       65.3068E-03       259.219E-03        636.135            -41.5851E-03       129.842            129.842            636.135              1.21007E+03      936.116            936.116             78.4707E-03       703.634E-03         69.0157E-03       632.498E-03          7.39057E-03       25.               192.442E-03        -95.6643            95.6645            89.5543E-03 
              366.148              1.2103E+03        64.765E-03        253.596E-03        636.382            -40.0209E-03       129.972            129.972            636.382              1.2103E+03       936.201            936.201             78.5246E-03       703.785E-03         68.8745E-03       632.865E-03          7.38035E-03       25.               192.469E-03        -95.6577            95.6576            89.5814E-03 
              366.197              1.21053E+03       65.3399E-03       252.947E-03        636.617            -43.093E-03        130.101            130.101            636.617              1.21053E+03      936.287            936.287             78.5785E-03       703.933E-03         68.757E-03        633.231E-03          7.41098E-03       25.               192.495E-03        -95.6507            95.6511            89.6085E-03 
              366.247              1.21076E+03       57.0657E-03       252.441E-03        636.851            -43.0614E-03       130.226            130.226            636.851              1.21076E+03      936.372            936.372             78.6324E-03       704.077E-03         68.6299E-03       633.598E-03          7.37053E-03       25.               192.521E-03        -95.644             95.6441            89.6355E-03 
              366.297              1.21099E+03       60.6895E-03       242.685E-03        637.089            -43.0931E-03       130.355            130.355            637.089              1.21099E+03      936.458            936.458             78.6862E-03       704.225E-03         68.5054E-03       633.964E-03          7.43828E-03       25.               192.548E-03        -95.6374            95.6372            89.6625E-03 
              366.347              1.21123E+03       60.4269E-03       246.784E-03        637.341            -36.6861E-03       130.493            130.493            637.341              1.21123E+03      936.544            936.544             78.7402E-03       704.385E-03         68.3689E-03       634.332E-03          7.41666E-03       25.               192.574E-03        -95.6305            95.6305            89.6896E-03 
              366.396              1.21143E+03       61.6113E-03       234.022E-03        637.564            -36.4543E-03       130.596            130.596            637.564              1.21143E+03      936.629            936.629             78.7943E-03       704.51E-03          68.2234E-03       634.699E-03          7.36752E-03       25.               192.601E-03        -95.6237            95.624             89.7166E-03 
              366.446              1.21169E+03       63.3886E-03       238.799E-03        637.817            -35.0945E-03       130.753            130.753            637.817              1.21169E+03      936.715            936.715             78.8483E-03       704.682E-03         68.1218E-03       635.066E-03          7.40451E-03       25.               192.627E-03        -95.6169            95.617             89.7436E-03 
              366.496              1.21191E+03       67.7178E-03       253.562E-03        638.042            -35.4741E-03       130.876            130.876            638.042              1.21191E+03      936.8              936.8               78.9022E-03       704.822E-03         68.01E-03         635.433E-03          7.36722E-03       25.               192.653E-03        -95.6101            95.6101            89.7707E-03 
              366.546              1.21212E+03       74.3718E-03       242.259E-03        638.281            -42.0682E-03       130.979            130.979            638.281              1.21212E+03      936.886            936.886             78.9564E-03       704.953E-03         67.833E-03        635.801E-03          7.43264E-03       25.               192.68E-03         -95.6034            95.6032            89.7977E-03 
              366.595              1.21236E+03       60.5155E-03       245.979E-03        638.519            -41.8154E-03       131.119            131.119            638.519              1.21236E+03      936.971            936.971             79.0105E-03       705.108E-03         67.7279E-03       636.168E-03          7.37544E-03       25.               192.706E-03        -95.5965            95.5964            89.8247E-03 
              366.645              1.21257E+03       54.9223E-03       208.071E-03        638.75             -33.9891E-03       131.224            131.224            638.75               1.21257E+03      937.057            937.057             79.0646E-03       705.237E-03         67.5696E-03       636.536E-03          7.4412E-03        25.               192.732E-03        -95.5896            95.5896            89.8517E-03 
