Time[s],Displacement longi[mm],Force[kN],Effective Strain,N/A,Thickness[mm],OuterWidth[mm],N/A
294.62,1.8366,0.573,0,0,0,0,0
295.12,1.8401,0.57329,0,0,0,0,0
295.62,1.8434,0.57371,0,0,0,0,0
296.12,1.8468,0.574,0,0,0,0,0
296.62,1.8499,0.574,0,0,0,0,0
297.12,1.8532,0.574,0,0,0,0,0
297.62,1.8565,0.574,0,0,0,0,0
298.12,1.8596,0.57429,0,0,0,0,0
298.62,1.8637,0.57471,0,0,0,0,0
299.12,1.8666,0.575,0,0,0,0,0
299.62,1.8701,0.575,0,0,0,0,0
300.12,1.8732,0.575,0,0,0,0,0
300.62,1.8766,0.575,0,0,0,0,0
301.12,1.8798,0.575,0,0,0,0,0
301.62,1.8832,0.575,0,0,0,0,0
302.12,1.8865,0.57529,0,0,0,0,0
302.62,1.8897,0.57543,0,0,0,0,0
303.12,1.8934,0.57557,0,0,0,0,0
303.62,1.8966,0.57571,0,0,0,0,0
304.12,1.9,0.576,0,0,0,0,0
304.62,1.9032,0.576,0,0,0,0,0
305.12,1.9064,0.576,0,0,0,0,0
305.62,1.91,0.576,0,0,0,0,0
306.12,1.9133,0.576,0,0,0,0,0
306.62,1.9167,0.576,0,0,0,0,0
307.12,1.92,0.576,0,0,0,0,0
307.62,1.9236,0.57629,0,0,0,0,0
308.12,1.9268,0.57671,0,0,0,0,0
308.62,1.9303,0.577,0,0,0,0,0
309.12,1.9334,0.577,0,0,0,0,0
309.62,1.9367,0.577,0,0,0,0,0
310.12,1.9401,0.577,0,0,0,0,0
310.62,1.9433,0.577,0,0,0,0,0
311.12,1.9465,0.577,0,0,0,0,0
311.62,1.9501,0.577,0,0,0,0,0
312.12,1.9533,0.57729,0,0,0,0,0
312.62,1.9566,0.57771,0,0,0,0,0
313.12,1.9599,0.578,0,0,0,0,0
313.62,1.9633,0.578,0,0,0,0,0
314.12,1.9665,0.578,0,0,0,0,0
314.62,1.9699,0.578,0,0,0,0,0
315.12,1.9732,0.578,0,0,0,0,0
315.62,1.9766,0.578,0,0,0,0,0
316.12,1.9798,0.57829,0,0,0,0,0
316.62,1.9832,0.57871,0,0,0,0,0
317.12,1.9865,0.579,0,0,0,0,0
317.62,1.9897,0.579,0,0,0,0,0
318.12,1.9933,0.579,0,0,0,0,0
318.62,1.9966,0.579,0,0,0,0,0
319.12,1.9999,0.579,0,0,0,0,0
319.62,2.0034,0.579,0,0,0,0,0
320.12,2.0065,0.579,0,0,0,0,0
320.62,2.0099,0.57929,0,0,0,0,0
321.12,2.0133,0.57943,0,0,0,0,0
321.62,2.0166,0.57929,0,0,0,0,0
322.12,2.0199,0.57929,0,0,0,0,0
322.62,2.0231,0.57971,0,0,0,0,0
323.12,2.0264,0.58,0,0,0,0,0
323.62,2.0298,0.58,0,0,0,0,0
324.12,2.0331,0.58,0,0,0,0,0
324.62,2.0364,0.58,0,0,0,0,0
325.12,2.0399,0.58,0,0,0,0,0
325.62,2.043,0.58,0,0,0,0,0
326.12,2.0465,0.58,0,0,0,0,0
326.62,2.0496,0.58,0,0,0,0,0
327.12,2.0531,0.58,0,0,0,0,0
327.62,2.0565,0.58,0,0,0,0,0
328.12,2.0599,0.58,0.8116,0,0,0,0
328.62,2.0632,0.58,0.8155,0,0,0,0
329.12,2.0664,0.58029,0.8197,0,0,0,0
329.62,2.0699,0.58043,0.8236,0,0,0,0
330.12,2.0732,0.58029,0.828,0,0,0,0
330.62,2.0766,0.58,0.8323,0,0,0,0
331.12,2.08,0.58,0.8364,0,0,0,0
331.62,2.0832,0.58,0.841,0,0,0,0
332.12,2.0868,0.58,0.8456,0,0,0,0
332.62,2.0901,0.58,0.8502,0,0,0,0
333.12,2.0935,0.58,0.8549,0,0,0,0
333.62,2.0968,0.58,0.8597,0,0,0,0
334.12,2.1001,0.58,0.8642,0,0,0,0
334.62,2.1035,0.57971,0.8692,0,0,0,0
335.12,2.1069,0.57929,0.8743,0,0,0,0
335.62,2.1103,0.57871,0.8796,0,0,0,0
336.12,2.1136,0.57829,0.8846,0,0,0,0
336.62,2.1171,0.57771,0.8895,0,0,0,0
337.12,2.1204,0.577,0.8944,0,0,0,0
337.62,2.1238,0.57629,0.9001,0,0,0,0
338.12,2.1273,0.57543,0.9054,0,0,0,0
