Time[s],Displacement longi[mm],Force[kN],N/A,N/A,N/A,Thickness[mm],OuterWidth[mm],N/A
227,0.9989,2.6476,0,0,0,0,0
227.5,1.0018,2.6483,0,0,0,0,0
228,1.0045,2.6499,0,0,0,0,0
228.5,1.0074,2.6511,0,0,0,0,0
229,1.0103,2.6521,0,0,0,0,0
229.5,1.0129,2.6534,0,0,0,0,0
230,1.016,2.6544,0,0,0,0,0
230.5,1.0192,2.6553,0,0,0,0,0
231,1.0223,2.6571,0,0,0,0,0
231.5,1.0258,2.6594,0,0,0,0,0
232,1.0291,2.6615,0,0,0,0,0
232.5,1.0321,2.6629,0,0,0,0,0
233,1.0352,2.6638,0,0,0,0,0
233.5,1.0379,2.6648,0,0,0,0,0
234,1.0407,2.666,0,0,0,0,0
234.5,1.0438,2.6671,0,0,0,0,0
235,1.0462,2.6675,0,0,0,0,0
235.5,1.0496,2.6691,0,0,0,0,0
236,1.0526,2.6714,0,0,0,0,0
236.5,1.0557,2.6726,0,0,0,0,0
237,1.0589,2.6728,0,0,0,0,0
237.5,1.0622,2.675,0,0,0,0,0
238,1.0655,2.6776,0,0,0,0,0
238.5,1.0685,2.6786,0,0,0,0,0
239,1.0712,2.679,0,0,0,0,0
239.5,1.0745,2.6799,0,0,0,0,0
240,1.0771,2.6815,0,0,0,0,0
240.5,1.08,2.6831,0,0,0,0,0
241,1.0825,2.6838,0,0,0,0,0
241.5,1.0858,2.6848,0,0,0,0,0
242,1.0886,2.6863,0,0,0,0,0
242.5,1.0918,2.6879,0,0,0,0,0
243,1.0952,2.6879,0,0,0,0,0
243.5,1.0986,2.6893,0,0,0,0,0
244,1.1019,2.6907,0,0,0,0,0
244.5,1.1049,2.6922,0,0,0,0,0
245,1.1077,2.6926,0,0,0,0,0
245.5,1.1103,2.6941,0,0,0,0,0
246,1.1133,2.6965,0,0,0,0,0
246.5,1.1164,2.6988,0,0,0,0,0
247,1.1188,2.7002,0,0,0,0,0
247.5,1.1221,2.7005,0,0,0,0,0
248,1.1251,2.7012,0,0,0,0,0
248.5,1.1284,2.7018,0,0,0,0,0
249,1.1316,2.7037,0,0,0,0,0
249.5,1.1348,2.706,0,0,0,0,0
250,1.138,2.7084,0,0,0,0,0
250.5,1.1412,2.7092,0,0,0,0,0
251,1.144,2.7098,0,0,0,0,0
251.5,1.1471,2.7105,0,0,0,0,0
252,1.1494,2.7118,0,0,0,0,0
252.5,1.1524,2.7122,0,0,0,0,0
253,1.1556,2.7123,0,0,0,0,0
253.5,1.1583,2.7138,0,0,0,0,0
254,1.1612,2.7156,0,0,0,0,0
254.5,1.1647,2.7164,0,0,0,0,0
255,1.1678,2.7175,0,0,0,0,0
255.5,1.1715,2.7191,0,0,0,0,0
256,1.1744,2.7198,0,0,0,0,0
256.5,1.1776,2.7195,0,0,0,0,0
257,1.1808,2.7201,0,0,0,0,0
257.5,1.1833,2.7216,0,0,0,0,0
258,1.1858,2.7244,0,0,0,0,0
258.5,1.1891,2.7266,0,0,0,0,0
259,1.1921,2.7285,0,0,0,0,0
259.5,1.1951,2.7297,0,0,0,0,0
260,1.1982,2.7312,0,0,0,0,0
260.5,1.2015,2.7317,0,0,0,0,0
261,1.2051,2.7316,0,0,0,0,0
261.5,1.2084,2.7313,0,0,0,0,0
262,1.2116,2.7322,0,0,0,0,0
262.5,1.2147,2.733,0,0,0,0,0
263,1.2173,2.734,0,0,0,0,0
263.5,1.2201,2.7355,0,0,0,0,0
264,1.2232,2.7372,0,0,0,0,0
264.5,1.2259,2.7381,0,0,0,0,0
265,1.229,2.7392,0,0,0,0,0
265.5,1.2322,2.7397,0,0,0,0,0
266,1.2353,2.7396,0,0,0,0,0
266.5,1.2387,2.7395,0,0,0,0,0
267,1.242,2.7408,0,0,0,0,0
267.5,1.2452,2.7425,0,0,0,0,0
268,1.2481,2.7429,0,0,0,0,0
268.5,1.2513,2.7429,0,0,0,0,0
269,1.2543,2.7438,0,0,0,0,0
269.5,1.2569,2.7468,0,0,0,0,0
270,1.2599,2.7491,0,0,0,0,0
270.5,1.2627,2.7497,0,0,0,0,0
271,1.2657,2.7497,0,0,0,0,0
271.5,1.269,2.751,0,0,0,0,0
272,1.2721,2.7531,0,0,0,0,0
272.5,1.2757,2.7549,0,0,0,0,0
273,1.2792,2.7563,0,0,0,0,0
273.5,1.2821,2.7577,0,0,0,0,0
274,1.2853,2.7589,0,0,0,0,0
274.5,1.288,2.7602,0,0,0,0,0
275,1.2911,2.761,0,0,0,0,0
275.5,1.294,2.762,0,0,0,0,0
276,1.2969,2.7632,0,0,0,0,0
276.5,1.2998,2.7642,0,0,0,0,0
277,1.303,2.7645,0,0,0,0,0
277.5,1.3063,2.7647,0,0,0,0,0
278,1.3096,2.765,0,0,0,0,0
278.5,1.313,2.7672,0,0,0,0,0
279,1.316,2.7691,0,0,0,0,0
279.5,1.3191,2.7697,0,0,0,0,0
280,1.3222,2.7697,0,0,0,0,0
280.5,1.3251,2.7714,0,0,0,0,0
281,1.3282,2.7738,0,0,0,0,0
281.5,1.3308,2.7757,0,0,0,0,0
282,1.3339,2.7768,0,0,0,0,0
282.5,1.337,2.7775,0,0,0,0,0
283,1.3399,2.7786,0,0,0,0,0
283.5,1.3431,2.7807,0,0,0,0,0
284,1.3467,2.7816,0,0,0,0,0
284.5,1.35,2.7823,0,0,0,0,0
285,1.3535,2.7826,0,0,0,0,0
285.5,1.3564,2.7835,0,0,0,0,0
286,1.3598,2.7844,0,0,0,0,0
286.5,1.3625,2.7868,0,0,0,0,0
287,1.3655,2.7883,0,0,0,0,0
287.5,1.3683,2.7886,0,0,0,0,0
288,1.371,2.789,0,0,0,0,0
288.5,1.3741,2.7892,0,0,0,0,0
289,1.3773,2.79,0,0,0,0,0
289.5,1.3805,2.7908,0,0,0,0,0
290,1.3842,2.7918,0,0,0,0,0
290.5,1.3873,2.7922,0,0,0,0,0
291,1.3904,2.794,0,0,0,0,0
291.5,1.3936,2.7956,0,0,0,0,0
292,1.3967,2.7984,0,0,0,0,0
292.5,1.3994,2.8004,0,0,0,0,0
293,1.4022,2.8009,0,0,0,0,0
293.5,1.4053,2.7996,0,0,0,0,0
294,1.4081,2.8009,0,0,0,0,0
294.5,1.4115,2.8025,0,0,0,0,0
295,1.4148,2.8035,0,0,0,0,0
295.5,1.4178,2.8035,0,0,0,0,0
296,1.4213,2.8039,0,0,0,0,0
296.5,1.4246,2.8055,0,0,0,0,0
297,1.4278,2.8068,0,0,0,0,0
297.5,1.431,2.8074,0,0,0,0,0
298,1.4341,2.8071,0,0,0,0,0
298.5,1.4367,2.8087,0,0,0,0,0
299,1.44,2.8119,0,0,0,0,0
299.5,1.443,2.8145,0,0,0,0,0
300,1.4458,2.8143,0,0,0,0,0
300.5,1.4491,2.8132,0,0,0,0,0
