"E0",,,,,"E1",,,,"E10",,,,"E11",,,,"E12",,,,"E13",,,,"E14",,,,"E15",,,,"E16",,,,"E2",,,,"E3",,,,"E4",,,,"E5",,,,"E6",,,,"E7",,,,"E8",,,,"E9",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
392,0.0244658,0.149168,6.24618,6.09701,0.0750584,0.0152538,0.218479,0.203225,-0.0136599,-0.00555229,0.400914,0.406466,-0.0155899,-0.00950513,0.600194,0.609699,-0.0149552,-0.0121575,0.800774,0.812932,-0.0157564,-0.0160111,1.00015,1.01617,-0.0176726,-0.0215499,1.19785,1.2194,-0.0179039,-0.0254706,1.39716,1.42263,-0.0205022,-0.0333337,1.59253,1.62586,0.0768909,0.0312553,0.437745,0.406489,0.0721534,0.0439902,0.653666,0.609675,0.069448,0.056457,0.869397,0.81294,0.0667364,0.0678178,1.08402,1.0162,0.0635603,0.0775048,1.29689,1.21939,0.0585065,0.0832345,1.50589,1.42265,0.0565277,0.091905,1.71775,1.62584,-0.00295972,-0.000601513,0.202631,0.203233
393,0.0245198,0.149498,6.24651,6.09701,0.0756382,0.0153716,0.218597,0.203225,-0.0137811,-0.00560155,0.400865,0.406466,-0.0157349,-0.00959354,0.600105,0.609699,-0.015159,-0.0123232,0.800609,0.812932,-0.0158436,-0.0160998,1.00007,1.01617,-0.017759,-0.0216553,1.19774,1.2194,-0.018011,-0.025623,1.39701,1.42263,-0.0206294,-0.0335406,1.59232,1.62586,0.0772052,0.0313831,0.437872,0.406489,0.0725002,0.0442016,0.653877,0.609675,0.0698687,0.056799,0.869739,0.81294,0.067035,0.0681212,1.08433,1.0162,0.0638645,0.0778758,1.29727,1.21939,0.0587914,0.0836398,1.50629,1.42265,0.0568002,0.0923481,1.71819,1.62584,-0.00316605,-0.000643445,0.202589,0.203233
394,0.024647,0.150273,6.24729,6.09701,0.0757572,0.0153958,0.218621,0.203225,-0.0137904,-0.00560533,0.400861,0.406466,-0.0157833,-0.00962309,0.600076,0.609699,-0.0152366,-0.0123863,0.800546,0.812932,-0.0159376,-0.0161952,0.99997,1.01617,-0.0178436,-0.0217585,1.19764,1.2194,-0.0181402,-0.0258067,1.39682,1.42263,-0.0207382,-0.0337175,1.59215,1.62586,0.0775758,0.0315337,0.438023,0.406489,0.0728734,0.0444291,0.654105,0.609675,0.0703194,0.0571654,0.870105,0.81294,0.0674847,0.0685782,1.08478,1.0162,0.0642098,0.0782968,1.29769,1.21939,0.0590935,0.0840697,1.50672,1.42265,0.0571267,0.0928789,1.71872,1.62584,-0.00263114,-0.000534735,0.202698,0.203233
395,0.0247435,0.150862,6.24788,6.09701,0.0767344,0.0155944,0.21882,0.203225,-0.0140151,-0.00569667,0.400769,0.406466,-0.0159018,-0.00969531,0.600004,0.609699,-0.0153068,-0.0124434,0.800489,0.812932,-0.0160538,-0.0163133,0.999852,1.01617,-0.0179538,-0.0218929,1.19751,1.2194,-0.0182362,-0.0259434,1.39669,1.42263,-0.0208162,-0.0338443,1.59202,1.62586,0.0780253,0.0317165,0.438206,0.406489,0.0731914,0.044623,0.654298,0.609675,0.0707534,0.0575183,0.870458,0.81294,0.0678484,0.0689478,1.08515,1.0162,0.0645343,0.0786924,1.29808,1.21939,0.0593139,0.0843832,1.50704,1.42265,0.0574141,0.0933462,1.71919,1.62584,-0.00302524,-0.000614827,0.202618,0.203233
396,0.0248363,0.151427,6.24844,6.09701,0.0769398,0.0156361,0.218861,0.203225,-0.014174,-0.00576125,0.400705,0.406466,-0.0159571,-0.00972901,0.59997,0.609699,-0.0153412,-0.0124713,0.800461,0.812932,-0.0161155,-0.016376,0.999789,1.01617,-0.0180641,-0.0220273,1.19737,1.2194,-0.0183595,-0.0261188,1.39651,1.42263,-0.0209515,-0.0340642,1.5918,1.62586,0.0783523,0.0318494,0.438339,0.406489,0.0734135,0.0447584,0.654434,0.609675,0.071037,0.0577488,0.870688,0.81294,0.0681335,0.0692375,1.08544,1.0162,0.06482,0.0790409,1.29843,1.21939,0.0596234,0.0848235,1.50748,1.42265,0.0576215,0.0936833,1.71952,1.62584,-0.00299833,-0.00060936,0.202624,0.203233
397,0.0249531,0.152139,6.24915,6.09701,0.0774722,0.0157443,0.218969,0.203225,-0.0140663,-0.00571746,0.400749,0.406466,-0.0160507,-0.00978608,0.599913,0.609699,-0.0155269,-0.0126223,0.80031,0.812932,-0.0162217,-0.016484,0.999681,1.01617,-0.018155,-0.0221382,1.19726,1.2194,-0.0184393,-0.0262323,1.3964,1.42263,-0.0210872,-0.0342849,1.59158,1.62586,0.078983,0.0321057,0.438595,0.406489,0.0738965,0.0450529,0.654728,0.609675,0.0714927,0.0581192,0.871059,0.81294,0.0684406,0.0695496,1.08575,1.0162,0.0651101,0.0793945,1.29878,1.21939,0.0599539,0.0852936,1.50795,1.42265,0.0578667,0.094082,1.71992,1.62584,-0.00306304,-0.000622511,0.20261,0.203233
398,0.0250328,0.152625,6.24964,6.09701,0.0776091,0.0157721,0.218997,0.203225,-0.0143261,-0.00582306,0.400643,0.406466,-0.0159991,-0.00975464,0.599944,0.609699,-0.0156294,-0.0127056,0.800226,0.812932,-0.0163085,-0.0165721,0.999593,1.01617,-0.0182124,-0.0222082,1.19719,1.2194,-0.0184812,-0.0262919,1.39634,1.42263,-0.0211658,-0.0344128,1.59145,1.62586,0.0794487,0.0322951,0.438784,0.406489,0.0743987,0.0453591,0.655035,0.609675,0.0718346,0.0583972,0.871337,0.81294,0.0688174,0.0699326,1.08614,1.0162,0.0654792,0.0798447,1.29923,1.21939,0.0602129,0.0856622,1.50832,1.42265,0.0581641,0.0945655,1.72041,1.62584,-0.00345888,-0.000702959,0.20253,0.203233
399,0.0251672,0.153445,6.25046,6.09701,0.0779207,0.0158354,0.219061,0.203225,-0.0143875,-0.00584804,0.400618,0.406466,-0.0162135,-0.00988533,0.599814,0.609699,-0.0156608,-0.0127311,0.800201,0.812932,-0.0163973,-0.0166624,0.999503,1.01617,-0.0183508,-0.0223769,1.19702,1.2194,-0.0186483,-0.0265297,1.3961,1.42263,-0.0212752,-0.0345907,1.59127,1.62586,0.0797882,0.0324331,0.438922,0.406489,0.0748433,0.0456301,0.655306,0.609675,0.0722007,0.0586948,0.871634,0.81294,0.0692224,0.0703441,1.08655,1.0162,0.0658049,0.0802418,1.29963,1.21939,0.0604972,0.0860666,1.50872,1.42265,0.0584713,0.0950651,1.72091,1.62584,-0.00325195,-0.000660902,0.202572,0.203233
400,0.0252411,0.153896,6.25091,6.09701,0.0789352,0.0160416,0.219267,0.203225,-0.0144088,-0.00585667,0.400609,0.406466,-0.0163043,-0.00994073,0.599758,0.609699,-0.0157753,-0.0128242,0.800108,0.812932,-0.0165575,-0.0168251,0.99934,1.01617,-0.0184522,-0.0225006,1.1969,1.2194,-0.0186945,-0.0265953,1.39604,1.42263,-0.0214042,-0.0348003,1.59106,1.62586,0.0799629,0.0325041,0.438993,0.406489,0.0752721,0.0458915,0.655567,0.609675,0.0725923,0.0590131,0.871953,0.81294,0.0695337,0.0706604,1.08686,1.0162,0.0661123,0.0806167,1.30001,1.21939,0.060804,0.086503,1.50916,1.42265,0.0587188,0.0954674,1.72131,1.62584,-0.00295482,-0.000600516,0.202632,0.203233
401,0.0253512,0.154567,6.25158,6.09701,0.078995,0.0160538,0.219279,0.203225,-0.0147652,-0.00600155,0.400465,0.406466,-0.0164068,-0.0100032,0.599696,0.609699,-0.0159067,-0.012931,0.800001,0.812932,-0.0166888,-0.0169585,0.999206,1.01617,-0.0184864,-0.0225422,1.19686,1.2194,-0.0187982,-0.026743,1.39589,1.42263,-0.0215007,-0.0349573,1.59091,1.62586,0.0804688,0.0327097,0.439199,0.406489,0.0756011,0.0460921,0.655768,0.609675,0.0728582,0.0592293,0.872169,0.81294,0.069913,0.0710458,1.08725,1.0162,0.0664785,0.0810632,1.30045,1.21939,0.061109,0.086937,1.50959,1.42265,0.0590237,0.0959631,1.7218,1.62584,-0.00264159,-0.000536857,0.202696,0.203233
402,0.0254333,0.155067,6.25208,6.09701,0.0795793,0.0161725,0.219398,0.203225,-0.0147076,-0.00597815,0.400488,0.406466,-0.0164034,-0.0100011,0.599698,0.609699,-0.0160151,-0.0130192,0.799913,0.812932,-0.0167297,-0.0170001,0.999165,1.01617,-0.0185962,-0.0226762,1.19672,1.2194,-0.0189207,-0.0269171,1.39571,1.42263,-0.0216026,-0.0351228,1.59074,1.62586,0.0810892,0.0329619,0.439451,0.406489,0.0759536,0.046307,0.655982,0.609675,0.0732104,0.0595156,0.872455,0.81294,0.0701294,0.0712657,1.08747,1.0162,0.0667894,0.0814423,1.30083,1.21939,0.0613708,0.0873095,1.50996,1.42265,0.0592933,0.0964015,1.72224,1.62584,-0.00300664,-0.000611048,0.202622,0.203233
403,0.0255517,0.155789,6.2528,6.09701,0.0799922,0.0162564,0.219482,0.203225,-0.0148442,-0.00603368,0.400432,0.406466,-0.0165194,-0.0100719,0.599627,0.609699,-0.0160405,-0.0130399,0.799892,0.812932,-0.0168759,-0.0171487,0.999016,1.01617,-0.0186545,-0.0227473,1.19665,1.2194,-0.0190235,-0.0270634,1.39557,1.42263,-0.0216799,-0.0352486,1.59062,1.62586,0.0815435,0.0331466,0.439636,0.406489,0.0764571,0.046614,0.656289,0.609675,0.073627,0.0598543,0.872794,0.81294,0.0705542,0.0716974,1.0879,1.0162,0.0671165,0.0818412,1.30123,1.21939,0.0616773,0.0877454,1.5104,1.42265,0.0595566,0.0968295,1.72267,1.62584,-0.00277873,-0.000564728,0.202668,0.203233
404,0.0256417,0.156338,6.25335,6.09701,0.0805307,0.0163659,0.219591,0.203225,-0.0150432,-0.00611456,0.400352,0.406466,-0.0166557,-0.010155,0.599544,0.609699,-0.0161699,-0.013145,0.799787,0.812932,-0.0169768,-0.0172512,0.998914,1.01617,-0.0188026,-0.0229279,1.19647,1.2194,-0.0191266,-0.0272101,1.39542,1.42263,-0.0218354,-0.0355014,1.59036,1.62586,0.0816643,0.0331957,0.439685,0.406489,0.0768309,0.0468419,0.656517,0.609675,0.0740481,0.0601967,0.873136,0.81294,0.0709008,0.0720497,1.08825,1.0162,0.0673685,0.0821485,1.30154,1.21939,0.0619621,0.0881506,1.5108,1.42265,0.0598276,0.09727,1.72311,1.62584,-0.00286566,-0.000582396,0.202651,0.203233
405,0.0257549,0.157028,6.25404,6.09701,0.080813,0.0164232,0.219648,0.203225,-0.0150769,-0.00612824,0.400338,0.406466,-0.0167244,-0.0101968,0.599502,0.609699,-0.0163036,-0.0132537,0.799678,0.812932,-0.0171338,-0.0174108,0.998754,1.01617,-0.0189135,-0.0230631,1.19633,1.2194,-0.0192537,-0.0273908,1.39524,1.42263,-0.0219666,-0.0357147,1.59015,1.62586,0.0822566,0.0334364,0.439926,0.406489,0.0773387,0.0471515,0.656827,0.609675,0.0743007,0.060402,0.873342,0.81294,0.0712522,0.0724068,1.08861,1.0162,0.067748,0.0826112,1.302,1.21939,0.0622937,0.0886223,1.51128,1.42265,0.0601117,0.097732,1.72357,1.62584,-0.00307963,-0.000625882,0.202607,0.203233
406,0.0258468,0.157588,6.2546,6.09701,0.0811255,0.0164867,0.219712,0.203225,-0.0150636,-0.00612286,0.400343,0.406466,-0.016764,-0.010221,0.599478,0.609699,-0.0163818,-0.0133173,0.799615,0.812932,-0.0171953,-0.0174733,0.998692,1.01617,-0.0189409,-0.0230965,1.1963,1.2194,-0.0193425,-0.0275173,1.39511,1.42263,-0.0220305,-0.0358186,1.59005,1.62586,0.0825608,0.0335601,0.440049,0.406489,0.0776975,0.0473703,0.657046,0.609675,0.0748228,0.0608264,0.873766,0.81294,0.0715995,0.0727597,1.08896,1.0162,0.0680538,0.0829842,1.30237,1.21939,0.0625483,0.0889846,1.51164,1.42265,0.0603857,0.0981775,1.72402,1.62584,-0.00338142,-0.000687217,0.202546,0.203233
407,0.0259337,0.158118,6.25513,6.09701,0.0814494,0.0165526,0.219778,0.203225,-0.015294,-0.00621651,0.40025,0.406466,-0.0168402,-0.0102675,0.599432,0.609699,-0.0165441,-0.0134492,0.799483,0.812932,-0.0173477,-0.0176281,0.998537,1.01617,-0.0190634,-0.0232459,1.19615,1.2194,-0.0194645,-0.0276907,1.39494,1.42263,-0.0221564,-0.0360232,1.58984,1.62586,0.083101,0.0337797,0.440269,0.406489,0.0780713,0.0475981,0.657274,0.609675,0.0751444,0.0610878,0.874027,0.81294,0.0719996,0.0731662,1.08937,1.0162,0.0683665,0.0833654,1.30276,1.21939,0.0628514,0.0894158,1.51207,1.42265,0.0606842,0.0986627,1.7245,1.62584,-0.00370345,-0.000752663,0.20248,0.203233
408,0.0260449,0.158796,6.25581,6.09701,0.0820207,0.0166687,0.219894,0.203225,-0.0152885,-0.00621427,0.400252,0.406466,-0.0168655,-0.0102829,0.599416,0.609699,-0.0165407,-0.0134465,0.799486,0.812932,-0.0173576,-0.0176381,0.998527,1.01617,-0.0191447,-0.023345,1.19605,1.2194,-0.0195294,-0.0277831,1.39485,1.42263,-0.0222233,-0.0361321,1.58973,1.62586,0.0834093,0.033905,0.440394,0.406489,0.0784087,0.0478039,0.657479,0.609675,0.0755778,0.0614402,0.87438,0.81294,0.0723137,0.0734855,1.08969,1.0162,0.0686748,0.0837414,1.30313,1.21939,0.0632252,0.0899476,1.5126,1.42265,0.0609228,0.0990508,1.72489,1.62584,-0.00344844,-0.000700836,0.202532,0.203233
409,0.0261367,0.159356,6.25637,6.09701,0.0825339,0.016773,0.219998,0.203225,-0.0153216,-0.0062277,0.400238,0.406466,-0.0169618,-0.0103416,0.599357,0.609699,-0.0166464,-0.0135324,0.7994,0.812932,-0.017535,-0.0178185,0.998347,1.01617,-0.0192631,-0.0234894,1.19591,1.2194,-0.0196489,-0.0279531,1.39468,1.42263,-0.0223369,-0.0363167,1.58955,1.62586,0.0835637,0.0339677,0.440457,0.406489,0.0788188,0.0480539,0.657729,0.609675,0.0758735,0.0616805,0.87462,0.81294,0.0726577,0.0738351,1.09004,1.0162,0.0690115,0.0841519,1.30354,1.21939,0.0634518,0.09027,1.51292,1.42265,0.0612328,0.0995547,1.72539,1.62584,-0.0035877,-0.000729139,0.202504,0.203233
410,0.0262617,0.160118,6.25713,6.09701,0.0826571,0.016798,0.220023,0.203225,-0.015383,-0.00625269,0.400213,0.406466,-0.0170205,-0.0103774,0.599322,0.609699,-0.0167094,-0.0135836,0.799348,0.812932,-0.0176267,-0.0179117,0.998253,1.01617,-0.0193502,-0.0235956,1.1958,1.2194,-0.0197332,-0.028073,1.39456,1.42263,-0.0224617,-0.0365196,1.58934,1.62586,0.0841866,0.034221,0.44071,0.406489,0.079306,0.0483509,0.658026,0.609675,0.0762141,0.0619574,0.874897,0.81294,0.0730826,0.0742668,1.09047,1.0162,0.0694015,0.0846274,1.30402,1.21939,0.0637901,0.0907513,1.51341,1.42265,0.0614965,0.0999835,1.72582,1.62584,-0.00322927,-0.000656293,0.202577,0.203233
411,0.0263485,0.160647,6.25766,6.09701,0.0833865,0.0169462,0.220171,0.203225,-0.0154798,-0.00629203,0.400174,0.406466,-0.0171373,-0.0104486,0.59925,0.609699,-0.0168783,-0.0137209,0.799211,0.812932,-0.0177448,-0.0180317,0.998133,1.01617,-0.0194262,-0.0236883,1.19571,1.2194,-0.0198345,-0.0282171,1.39441,1.42263,-0.0225411,-0.0366487,1.58922,1.62586,0.0846935,0.034427,0.440916,0.406489,0.0797098,0.0485971,0.658273,0.609675,0.0766617,0.0623213,0.875261,0.81294,0.0733651,0.0745539,1.09076,1.0162,0.0696952,0.0849856,1.30438,1.21939,0.064109,0.0912049,1.51386,1.42265,0.0617535,0.100401,1.72624,1.62584,-0.00335832,-0.000682521,0.20255,0.203233
412,0.0264469,0.161247,6.25826,6.09701,0.0831469,0.0168975,0.220123,0.203225,-0.0155189,-0.00630792,0.400158,0.406466,-0.0171231,-0.0104399,0.599259,0.609699,-0.0169282,-0.0137615,0.79917,0.812932,-0.0178818,-0.0181709,0.997994,1.01617,-0.0195396,-0.0238265,1.19557,1.2194,-0.0199227,-0.0283427,1.39429,1.42263,-0.0226577,-0.0368383,1.58903,1.62586,0.0850994,0.034592,0.441081,0.406489,0.0799805,0.0487621,0.658438,0.609675,0.0770606,0.0626456,0.875585,0.81294,0.0737411,0.074936,1.09114,1.0162,0.070007,0.0853659,1.30476,1.21939,0.0644621,0.0917073,1.51436,1.42265,0.0620528,0.100888,1.72673,1.62584,-0.00316123,-0.000642467,0.20259,0.203233
413,0.0265335,0.161775,6.25879,6.09701,0.0840525,0.0170816,0.220307,0.203225,-0.0157209,-0.00639003,0.400076,0.406466,-0.017259,-0.0105228,0.599176,0.609699,-0.0170665,-0.0138739,0.799058,0.812932,-0.0179255,-0.0182153,0.99795,1.01617,-0.0196038,-0.0239048,1.19549,1.2194,-0.0200328,-0.0284993,1.39413,1.42263,-0.0227873,-0.0370491,1.58881,1.62586,0.0855751,0.0347854,0.441275,0.406489,0.0804692,0.0490601,0.658736,0.609675,0.0773922,0.0629152,0.875855,0.81294,0.0740891,0.0752897,1.09149,1.0162,0.0702981,0.0857208,1.30511,1.21939,0.0646879,0.0920286,1.51468,1.42265,0.0623701,0.101404,1.72724,1.62584,-0.00354218,-0.000719888,0.202513,0.203233
414,0.0266307,0.162367,6.25938,6.09701,0.0845237,0.0171773,0.220402,0.203225,-0.015694,-0.00637909,0.400087,0.406466,-0.0172978,-0.0105464,0.599153,0.609699,-0.0171687,-0.013957,0.798975,0.812932,-0.018058,-0.0183499,0.997815,1.01617,-0.0197136,-0.0240387,1.19536,1.2194,-0.0200713,-0.0285541,1.39408,1.42263,-0.0228642,-0.0371741,1.58869,1.62586,0.0860064,0.0349607,0.44145,0.406489,0.080895,0.0493197,0.658995,0.609675,0.0777065,0.0631707,0.87611,0.81294,0.0743967,0.0756022,1.09181,1.0162,0.0706569,0.0861583,1.30555,1.21939,0.0649932,0.0924628,1.51512,1.42265,0.0626024,0.101782,1.72762,1.62584,-0.00365502,-0.000742821,0.20249,0.203233
415,0.0267461,0.163071,6.26008,6.09701,0.0848901,0.0172518,0.220477,0.203225,-0.0158909,-0.0064591,0.400007,0.406466,-0.0173645,-0.0105871,0.599112,0.609699,-0.0172409,-0.0140157,0.798916,0.812932,-0.0181595,-0.018453,0.997712,1.01617,-0.0198053,-0.0241505,1.19525,1.2194,-0.0202256,-0.0287735,1.39386,1.42263,-0.0229474,-0.0373093,1.58855,1.62586,0.0865425,0.0351786,0.441668,0.406489,0.0814337,0.0496481,0.659324,0.609675,0.0782517,0.0636139,0.876554,0.81294,0.0748143,0.0760265,1.09223,1.0162,0.070985,0.0865584,1.30595,1.21939,0.0652918,0.0928876,1.51554,1.42265,0.0629325,0.102318,1.72816,1.62584,-0.00414389,-0.000842174,0.202391,0.203233
416,0.0268645,0.163793,6.26081,6.09701,0.0857438,0.0174253,0.22065,0.203225,-0.0159426,-0.00648014,0.399986,0.406466,-0.0173967,-0.0106068,0.599092,0.609699,-0.0173284,-0.0140868,0.798845,0.812932,-0.0182816,-0.0185771,0.997588,1.01617,-0.0199341,-0.0243076,1.19509,1.2194,-0.0203208,-0.0289091,1.39372,1.42263,-0.0230886,-0.0375389,1.58832,1.62586,0.0869122,0.0353289,0.441818,0.406489,0.0817242,0.0498252,0.659501,0.609675,0.0786132,0.0639078,0.876847,0.81294,0.0751117,0.0763288,1.09253,1.0162,0.0712812,0.0869196,1.30631,1.21939,0.0655397,0.0932403,1.51589,1.42265,0.0632203,0.102786,1.72863,1.62584,-0.0042412,-0.000861952,0.202371,0.203233
417,0.0269598,0.164374,6.26139,6.09701,0.085936,0.0174644,0.22069,0.203225,-0.0160433,-0.00652108,0.399945,0.406466,-0.0175424,-0.0106956,0.599003,0.609699,-0.017459,-0.014193,0.798739,0.812932,-0.0183965,-0.0186939,0.997471,1.01617,-0.0199557,-0.0243339,1.19506,1.2194,-0.0203973,-0.0290178,1.39361,1.42263,-0.023203,-0.037725,1.58814,1.62586,0.0872884,0.0354818,0.441971,0.406489,0.0821559,0.0500884,0.659764,0.609675,0.079008,0.0642287,0.877168,0.81294,0.0754756,0.0766987,1.0929,1.0162,0.0716581,0.0873791,1.30677,1.21939,0.0659156,0.0937751,1.51643,1.42265,0.0635352,0.103298,1.72914,1.62584,-0.00436691,-0.000887501,0.202345,0.203233
418,0.0270633,0.165005,6.26202,6.09701,0.0862407,0.0175263,0.220751,0.203225,-0.0161042,-0.00654583,0.39992,0.406466,-0.0175829,-0.0107203,0.598979,0.609699,-0.0175634,-0.0142779,0.798654,0.812932,-0.018471,-0.0187695,0.997396,1.01617,-0.0201142,-0.0245272,1.19487,1.2194,-0.0205071,-0.029174,1.39346,1.42263,-0.0233082,-0.037896,1.58797,1.62586,0.0878136,0.0356953,0.442185,0.406489,0.0827381,0.0504434,0.660119,0.609675,0.0792924,0.0644599,0.8774,0.81294,0.0758753,0.0771047,1.09331,1.0162,0.0719272,0.0877073,1.3071,1.21939,0.0662336,0.0942276,1.51688,1.42265,0.0638081,0.103742,1.72958,1.62584,-0.00497283,-0.00101064,0.202222,0.203233
419,0.0271807,0.165721,6.26273,6.09701,0.0868366,0.0176474,0.220873,0.203225,-0.015991,-0.00649978,0.399966,0.406466,-0.0177584,-0.0108273,0.598872,0.609699,-0.0176367,-0.0143374,0.798595,0.812932,-0.0185792,-0.0188795,0.997285,1.01617,-0.0201699,-0.0245951,1.1948,1.2194,-0.0205902,-0.0292922,1.39334,1.42263,-0.0233786,-0.0380105,1.58785,1.62586,0.0882427,0.0358697,0.442359,0.406489,0.0830158,0.0506127,0.660288,0.609675,0.0798693,0.0649289,0.877869,0.81294,0.076304,0.0775404,1.09374,1.0162,0.0723499,0.0882227,1.30761,1.21939,0.0665373,0.0946596,1.51731,1.42265,0.0641046,0.104224,1.73006,1.62584,-0.00514321,-0.00104527,0.202188,0.203233
420,0.0272845,0.166354,6.26337,6.09701,0.0869953,0.0176796,0.220905,0.203225,-0.0158998,-0.00646274,0.400003,0.406466,-0.0178653,-0.0108924,0.598807,0.609699,-0.0176975,-0.0143869,0.798545,0.812932,-0.0186283,-0.0189294,0.997236,1.01617,-0.0202529,-0.0246964,1.1947,1.2194,-0.0207221,-0.0294799,1.39315,1.42263,-0.0235275,-0.0382525,1.58761,1.62586,0.0885798,0.0360067,0.442496,0.406489,0.0836459,0.0509969,0.660672,0.609675,0.0802275,0.0652201,0.87816,0.81294,0.0766387,0.0778805,1.09408,1.0162,0.0726537,0.0885932,1.30798,1.21939,0.0668158,0.0950558,1.51771,1.42265,0.0643937,0.104694,1.73053,1.62584,-0.00503742,-0.00102377,0.202209,0.203233
421,0.0273663,0.166853,6.26387,6.09701,0.0875937,0.0178012,0.221026,0.203225,-0.0160795,-0.00653579,0.39993,0.406466,-0.01791,-0.0109197,0.598779,0.609699,-0.0177355,-0.0144177,0.798514,0.812932,-0.0187591,-0.0190623,0.997103,1.01617,-0.0203812,-0.0248528,1.19455,1.2194,-0.020844,-0.0296533,1.39298,1.42263,-0.0236793,-0.0384992,1.58736,1.62586,0.0888896,0.0361327,0.442622,0.406489,0.0838635,0.0511295,0.660805,0.609675,0.0803527,0.0653219,0.878262,0.81294,0.076891,0.078137,1.09434,1.0162,0.0729664,0.0889745,1.30836,1.21939,0.0671634,0.0955503,1.5182,1.42265,0.0645735,0.104986,1.73083,1.62584,-0.00493216,-0.00100238,0.202231,0.203233
422,0.027481,0.167552,6.26457,6.09701,0.0877078,0.0178244,0.22105,0.203225,-0.0162164,-0.00659142,0.399875,0.406466,-0.017986,-0.0109661,0.598733,0.609699,-0.0178557,-0.0145155,0.798416,0.812932,-0.0188419,-0.0191465,0.997019,1.01617,-0.0204415,-0.0249263,1.19447,1.2194,-0.0209348,-0.0297825,1.39285,1.42263,-0.0237175,-0.0385613,1.5873,1.62586,0.0895371,0.0363959,0.442885,0.406489,0.0842462,0.0513628,0.661038,0.609675,0.080908,0.0657733,0.878713,0.81294,0.0773184,0.0785713,1.09478,1.0162,0.0732867,0.0893651,1.30876,1.21939,0.0674934,0.0960198,1.51867,1.42265,0.0648974,0.105513,1.73135,1.62584,-0.00510973,-0.00103847,0.202194,0.203233
423,0.0275651,0.168065,6.26508,6.09701,0.0883304,0.017951,0.221176,0.203225,-0.016141,-0.00656078,0.399905,0.406466,-0.0180589,-0.0110105,0.598688,0.609699,-0.0179733,-0.014611,0.798321,0.812932,-0.0189534,-0.0192598,0.996905,1.01617,-0.0205572,-0.0250674,1.19433,1.2194,-0.0210337,-0.0299231,1.39271,1.42263,-0.0238415,-0.038763,1.5871,1.62586,0.0898215,0.0365115,0.443001,0.406489,0.0845345,0.0515386,0.661214,0.609675,0.0812602,0.0660596,0.878999,0.81294,0.0776297,0.0788876,1.09509,1.0162,0.0735937,0.0897394,1.30913,1.21939,0.067792,0.0964446,1.5191,1.42265,0.0652187,0.106035,1.73188,1.62584,-0.00503835,-0.00102396,0.202209,0.203233
424,0.0276546,0.16861,6.26562,6.09701,0.0886655,0.0180191,0.221244,0.203225,-0.0162803,-0.00661737,0.399849,0.406466,-0.0179918,-0.0109696,0.598729,0.609699,-0.018021,-0.0146498,0.798282,0.812932,-0.0190772,-0.0193856,0.996779,1.01617,-0.0206581,-0.0251904,1.19421,1.2194,-0.0211588,-0.0301011,1.39253,1.42263,-0.0239876,-0.0390006,1.58686,1.62586,0.0902395,0.0366814,0.443171,0.406489,0.085138,0.0519066,0.661582,0.609675,0.0816513,0.0663776,0.879317,0.81294,0.0780148,0.079279,1.09548,1.0162,0.073976,0.0902056,1.3096,1.21939,0.0679823,0.0967154,1.51937,1.42265,0.0654536,0.106417,1.73226,1.62584,-0.00535256,-0.00108782,0.202145,0.203233
425,0.0277693,0.16931,6.26632,6.09701,0.0895314,0.018195,0.22142,0.203225,-0.0162582,-0.0066084,0.399858,0.406466,-0.0180912,-0.0110302,0.598669,0.609699,-0.0180655,-0.014686,0.798246,0.812932,-0.0191738,-0.0194838,0.996681,1.01617,-0.0207873,-0.025348,1.19405,1.2194,-0.0212601,-0.0302453,1.39239,1.42263,-0.0241353,-0.0392407,1.58662,1.62586,0.0907525,0.0368899,0.443379,0.406489,0.0855953,0.0521854,0.661861,0.609675,0.0821342,0.0667702,0.87971,0.81294,0.0783472,0.0796168,1.09582,1.0162,0.0743382,0.0906472,1.31004,1.21939,0.0683764,0.0972759,1.51993,1.42265,0.0657599,0.106915,1.73276,1.62584,-0.00555563,-0.00112909,0.202104,0.203233
