"E0",,,,,"E1",,,,"E2",,,,"E3",,,,"E4",,,,"E5",,,,"E6",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
337,0.142363,0.885797,7.10788,6.22208,0.142497,0.265988,2.13261,1.86662,0.141897,0.529737,4.26299,3.73325,-0.0567863,-0.105999,1.76063,1.86662,-0.0709005,-0.0441149,0.578093,0.622208,-0.0564481,-0.0585375,0.978476,1.03701,-0.0574561,-0.0834159,1.3684,1.45182
338,0.142847,0.888804,7.11089,6.22208,0.142992,0.266912,2.13354,1.86662,0.142397,0.531603,4.26485,3.73325,-0.0569733,-0.106348,1.76028,1.86662,-0.0710971,-0.0442372,0.577971,0.622208,-0.0565585,-0.0586519,0.978362,1.03701,-0.0576368,-0.0836782,1.36814,1.45182
339,0.143355,0.891969,7.11405,6.22208,0.143505,0.26787,2.13449,1.86662,0.142895,0.533461,4.26671,3.73325,-0.057153,-0.106683,1.75994,1.86662,-0.0713005,-0.0443638,0.577845,0.622208,-0.0567802,-0.0588818,0.978132,1.03701,-0.057809,-0.0839282,1.36789,1.45182
340,0.143848,0.895034,7.11712,6.22208,0.144009,0.268811,2.13544,1.86662,0.143396,0.535334,4.26858,3.73325,-0.057294,-0.106946,1.75968,1.86662,-0.0715879,-0.0445426,0.577666,0.622208,-0.0569891,-0.0590984,0.977915,1.03701,-0.0580226,-0.0842383,1.36758,1.45182
341,0.144348,0.898145,7.12023,6.22208,0.144511,0.269749,2.13637,1.86662,0.143859,0.53706,4.27031,3.73325,-0.0574946,-0.107321,1.7593,1.86662,-0.0716798,-0.0445998,0.577609,0.622208,-0.0571745,-0.0592907,0.977723,1.03701,-0.0582146,-0.084517,1.3673,1.45182
342,0.144877,0.901434,7.12352,6.22208,0.145034,0.270724,2.13735,1.86662,0.144392,0.539052,4.2723,3.73325,-0.0576261,-0.107566,1.75906,1.86662,-0.0719381,-0.0447605,0.577448,0.622208,-0.0573395,-0.0594618,0.977552,1.03701,-0.058372,-0.0847456,1.36707,1.45182
343,0.145343,0.904337,7.12642,6.22208,0.14554,0.271669,2.13829,1.86662,0.144883,0.540883,4.27413,3.73325,-0.0578349,-0.107956,1.75867,1.86662,-0.0720621,-0.0448376,0.577371,0.622208,-0.0574568,-0.0595834,0.97743,1.03701,-0.0586022,-0.0850799,1.36674,1.45182
344,0.145852,0.907502,7.12958,6.22208,0.146084,0.272685,2.13931,1.86662,0.145375,0.542719,4.27597,3.73325,-0.0580664,-0.108388,1.75824,1.86662,-0.0724551,-0.0450822,0.577126,0.622208,-0.0576086,-0.0597409,0.977273,1.03701,-0.0587921,-0.0853555,1.36646,1.45182
345,0.146343,0.910559,7.13264,6.22208,0.146541,0.273537,2.14016,1.86662,0.145838,0.544451,4.2777,3.73325,-0.0582132,-0.108662,1.75796,1.86662,-0.0726184,-0.0451838,0.577025,0.622208,-0.0577775,-0.0599161,0.977098,1.03701,-0.058967,-0.0856094,1.36621,1.45182
346,0.146835,0.913619,7.1357,6.22208,0.147053,0.274492,2.14112,1.86662,0.146332,0.546293,4.27954,3.73325,-0.05838,-0.108974,1.75765,1.86662,-0.072869,-0.0453397,0.576869,0.622208,-0.0579917,-0.0601382,0.976875,1.03701,-0.0591612,-0.0858913,1.36593,1.45182
347,0.147343,0.916782,7.13886,6.22208,0.147558,0.275435,2.14206,1.86662,0.146817,0.548104,4.28135,3.73325,-0.0586064,-0.109396,1.75723,1.86662,-0.0730216,-0.0454346,0.576774,0.622208,-0.0582103,-0.0603649,0.976649,1.03701,-0.0593416,-0.0861532,1.36567,1.45182
348,0.147859,0.91999,7.14207,6.22208,0.148133,0.276509,2.14313,1.86662,0.147342,0.550063,4.28331,3.73325,-0.0588081,-0.109773,1.75685,1.86662,-0.0733614,-0.045646,0.576562,0.622208,-0.0583277,-0.0604866,0.976527,1.03701,-0.0595041,-0.0863891,1.36543,1.45182
349,0.148352,0.923058,7.14514,6.22208,0.148632,0.27744,2.14406,1.86662,0.147833,0.551898,4.28515,3.73325,-0.0589703,-0.110075,1.75655,1.86662,-0.0735447,-0.0457601,0.576448,0.622208,-0.0585671,-0.0607349,0.976279,1.03701,-0.0596674,-0.0866263,1.36519,1.45182
350,0.148852,0.926171,7.14825,6.22208,0.149104,0.278321,2.14495,1.86662,0.148343,0.553801,4.28705,3.73325,-0.0591682,-0.110445,1.75618,1.86662,-0.073757,-0.0458922,0.576316,0.622208,-0.0587134,-0.0608866,0.976127,1.03701,-0.0597969,-0.0868143,1.365,1.45182
351,0.149359,0.929323,7.15141,6.22208,0.149596,0.279239,2.14586,1.86662,0.148848,0.555685,4.28894,3.73325,-0.0593418,-0.110769,1.75586,1.86662,-0.0739932,-0.0460392,0.576169,0.622208,-0.0588602,-0.0610389,0.975975,1.03701,-0.0599579,-0.087048,1.36477,1.45182
352,0.149865,0.932475,7.15456,6.22208,0.150085,0.280151,2.14678,1.86662,0.149376,0.557658,4.29091,3.73325,-0.0595411,-0.111141,1.75548,1.86662,-0.0743267,-0.0462467,0.575962,0.622208,-0.0590406,-0.0612259,0.975788,1.03701,-0.0601565,-0.0873363,1.36448,1.45182
353,0.150402,0.935814,7.1579,6.22208,0.150591,0.281097,2.14772,1.86662,0.149881,0.559544,4.29279,3.73325,-0.0597241,-0.111483,1.75514,1.86662,-0.0744701,-0.0463359,0.575872,0.622208,-0.0591909,-0.0613818,0.975632,1.03701,-0.0602687,-0.0874993,1.36432,1.45182
354,0.15089,0.93885,7.16093,6.22208,0.151108,0.282062,2.14869,1.86662,0.150361,0.561337,4.29459,3.73325,-0.0598645,-0.111745,1.75488,1.86662,-0.0745912,-0.0464112,0.575797,0.622208,-0.0594062,-0.061605,0.975409,1.03701,-0.0604675,-0.0877879,1.36403,1.45182
355,0.151373,0.941852,7.16393,6.22208,0.15164,0.283055,2.14968,1.86662,0.150872,0.563241,4.29649,3.73325,-0.0600357,-0.112064,1.75456,1.86662,-0.0749259,-0.0466195,0.575589,0.622208,-0.0595355,-0.0617391,0.975275,1.03701,-0.0605688,-0.087935,1.36388,1.45182
356,0.151888,0.94506,7.16714,6.22208,0.152119,0.283949,2.15057,1.86662,0.151352,0.565035,4.29828,3.73325,-0.0602289,-0.112425,1.7542,1.86662,-0.0750088,-0.0466711,0.575537,0.622208,-0.059754,-0.0619657,0.975048,1.03701,-0.0607322,-0.0881722,1.36365,1.45182
357,0.152405,0.948277,7.17036,6.22208,0.152617,0.284879,2.1515,1.86662,0.151863,0.566941,4.30019,3.73325,-0.0604206,-0.112783,1.75384,1.86662,-0.0752458,-0.0468186,0.57539,0.622208,-0.0599255,-0.0621436,0.97487,1.03701,-0.0608758,-0.0883806,1.36344,1.45182
358,0.152987,0.951899,7.17398,6.22208,0.153263,0.286084,2.15271,1.86662,0.152447,0.569123,4.30237,3.73325,-0.0606473,-0.113206,1.75342,1.86662,-0.0754654,-0.0469552,0.575253,0.622208,-0.06017,-0.0623972,0.974617,1.03701,-0.0610473,-0.0886296,1.36319,1.45182
359,0.153439,0.954711,7.17679,6.22208,0.153732,0.286961,2.15358,1.86662,0.152886,0.57076,4.30401,3.73325,-0.0608247,-0.113537,1.75309,1.86662,-0.0757901,-0.0471572,0.575051,0.622208,-0.060266,-0.0624966,0.974517,1.03701,-0.0612348,-0.0889019,1.36292,1.45182
360,0.153951,0.957896,7.17998,6.22208,0.154221,0.287872,2.1545,1.86662,0.153393,0.572655,4.3059,3.73325,-0.0610077,-0.113878,1.75275,1.86662,-0.0758275,-0.0471805,0.575028,0.622208,-0.0604315,-0.0626683,0.974345,1.03701,-0.0613682,-0.0890956,1.36272,1.45182
361,0.154492,0.961261,7.18334,6.22208,0.154823,0.288996,2.15562,1.86662,0.153953,0.574746,4.308,3.73325,-0.0611672,-0.114176,1.75245,1.86662,-0.0761471,-0.0473794,0.574829,0.622208,-0.0606757,-0.0629215,0.974092,1.03701,-0.0615778,-0.0893998,1.36242,1.45182
362,0.154972,0.964247,7.18633,6.22208,0.155279,0.289847,2.15647,1.86662,0.154434,0.576539,4.30979,3.73325,-0.0614072,-0.114624,1.752,1.86662,-0.0762393,-0.0474367,0.574772,0.622208,-0.0607944,-0.0630446,0.973969,1.03701,-0.0617445,-0.0896418,1.36218,1.45182
363,0.155487,0.967454,7.18954,6.22208,0.155786,0.290793,2.15742,1.86662,0.154921,0.578358,4.31161,3.73325,-0.0615704,-0.114929,1.7517,1.86662,-0.0765316,-0.0476186,0.57459,0.622208,-0.0610363,-0.0632955,0.973718,1.03701,-0.061918,-0.0898938,1.36193,1.45182
364,0.155998,0.97063,7.19271,6.22208,0.156292,0.291739,2.15836,1.86662,0.155445,0.580315,4.31356,3.73325,-0.0617265,-0.11522,1.7514,1.86662,-0.0766895,-0.0477168,0.574492,0.622208,-0.0611577,-0.0634214,0.973592,1.03701,-0.0621179,-0.090184,1.36164,1.45182
365,0.156493,0.97371,7.19579,6.22208,0.156762,0.292615,2.15924,1.86662,0.155928,0.582118,4.31537,3.73325,-0.0619049,-0.115553,1.75107,1.86662,-0.0769865,-0.0479017,0.574307,0.622208,-0.0612903,-0.0635589,0.973455,1.03701,-0.0622855,-0.0904272,1.36139,1.45182
366,0.156974,0.976703,7.19878,6.22208,0.157298,0.293615,2.16024,1.86662,0.15641,0.583918,4.31717,3.73325,-0.0621134,-0.115942,1.75068,1.86662,-0.077029,-0.0479281,0.57428,0.622208,-0.0615512,-0.0638294,0.973184,1.03701,-0.0625336,-0.0907875,1.36103,1.45182
367,0.157533,0.980184,7.20227,6.22208,0.157852,0.29465,2.16127,1.86662,0.156983,0.586055,4.3193,3.73325,-0.06228,-0.116253,1.75037,1.86662,-0.077378,-0.0481452,0.574063,0.622208,-0.0616579,-0.06394,0.973074,1.03701,-0.0627028,-0.0910332,1.36079,1.45182
368,0.158042,0.983352,7.20543,6.22208,0.158361,0.2956,2.16222,1.86662,0.157465,0.587856,4.32111,3.73325,-0.0625328,-0.116725,1.7499,1.86662,-0.077658,-0.0483195,0.573889,0.622208,-0.06186,-0.0641497,0.972864,1.03701,-0.0629148,-0.0913409,1.36048,1.45182
369,0.158542,0.986461,7.20854,6.22208,0.158881,0.296571,2.1632,1.86662,0.157995,0.589836,4.32309,3.73325,-0.0626804,-0.117001,1.74962,1.86662,-0.0777545,-0.0483795,0.573829,0.622208,-0.0620009,-0.0642958,0.972718,1.03701,-0.0631442,-0.0916739,1.36015,1.45182
370,0.15903,0.989499,7.21158,6.22208,0.159335,0.297419,2.16404,1.86662,0.158442,0.591504,4.32475,3.73325,-0.0628844,-0.117381,1.74924,1.86662,-0.0779946,-0.0485289,0.573679,0.622208,-0.0622191,-0.0645221,0.972492,1.03701,-0.0632995,-0.0918994,1.35992,1.45182
371,0.159573,0.992874,7.21496,6.22208,0.159844,0.298369,2.16499,1.86662,0.158987,0.593537,4.32679,3.73325,-0.0630485,-0.117688,1.74894,1.86662,-0.0782358,-0.0486789,0.573529,0.622208,-0.0623587,-0.0646669,0.972347,1.03701,-0.063487,-0.0921716,1.35965,1.45182
372,0.160086,0.996069,7.21815,6.22208,0.160372,0.299355,2.16598,1.86662,0.159485,0.595398,4.32865,3.73325,-0.063203,-0.117976,1.74865,1.86662,-0.0784066,-0.0487853,0.573423,0.622208,-0.0625994,-0.0649164,0.972097,1.03701,-0.0636988,-0.0924792,1.35934,1.45182
373,0.160594,0.999229,7.22131,6.22208,0.160887,0.300316,2.16694,1.86662,0.159974,0.597221,4.33047,3.73325,-0.0633973,-0.118339,1.74829,1.86662,-0.0785394,-0.0488679,0.57334,0.622208,-0.0628264,-0.0651518,0.971862,1.03701,-0.0639641,-0.0928643,1.35895,1.45182
374,0.161105,1.00241,7.22449,6.22208,0.161442,0.301352,2.16798,1.86662,0.160479,0.599108,4.33236,3.73325,-0.063605,-0.118727,1.7479,1.86662,-0.0788377,-0.0490535,0.573155,0.622208,-0.0629547,-0.0652849,0.971729,1.03701,-0.0641399,-0.0931195,1.3587,1.45182
375,0.161635,1.0057,7.22779,6.22208,0.161971,0.302339,2.16896,1.86662,0.161012,0.601098,4.33435,3.73325,-0.0637327,-0.118965,1.74766,1.86662,-0.0789671,-0.049134,0.573074,0.622208,-0.0632616,-0.0656031,0.971411,1.03701,-0.0643285,-0.0933933,1.35843,1.45182
376,0.162174,1.00906,7.23114,6.22208,0.162491,0.30331,2.16993,1.86662,0.161505,0.602938,4.33619,3.73325,-0.0639719,-0.119412,1.74721,1.86662,-0.0791942,-0.0492753,0.572933,0.622208,-0.0633132,-0.0656567,0.971357,1.03701,-0.0645813,-0.0937604,1.35806,1.45182
377,0.162636,1.01193,7.23402,6.22208,0.162956,0.304177,2.1708,1.86662,0.161961,0.60464,4.33789,3.73325,-0.0640919,-0.119636,1.74699,1.86662,-0.0793712,-0.0493854,0.572823,0.622208,-0.0635619,-0.0659145,0.971099,1.03701,-0.064755,-0.0940126,1.35781,1.45182
378,0.163183,1.01534,7.23742,6.22208,0.163496,0.305186,2.17181,1.86662,0.162493,0.606627,4.33988,3.73325,-0.0643241,-0.120069,1.74656,1.86662,-0.0796321,-0.0495477,0.572661,0.622208,-0.0637458,-0.0661053,0.970908,1.03701,-0.064975,-0.0943319,1.35749,1.45182
379,0.163723,1.0187,7.24078,6.22208,0.164095,0.306304,2.17293,1.86662,0.163045,0.608687,4.34194,3.73325,-0.0644483,-0.120301,1.74632,1.86662,-0.0797272,-0.0496069,0.572601,0.622208,-0.0639989,-0.0663677,0.970646,1.03701,-0.0651853,-0.0946372,1.35718,1.45182
380,0.164241,1.02192,7.24401,6.22208,0.164613,0.30727,2.17389,1.86662,0.163528,0.610492,4.34374,3.73325,-0.0646758,-0.120725,1.7459,1.86662,-0.0798659,-0.0496932,0.572515,0.622208,-0.0640695,-0.0664409,0.970573,1.03701,-0.065384,-0.0949258,1.35689,1.45182
381,0.164745,1.02506,7.24714,6.22208,0.165108,0.308194,2.17482,1.86662,0.163992,0.612225,4.34547,3.73325,-0.0648682,-0.121085,1.74554,1.86662,-0.0801264,-0.0498553,0.572353,0.622208,-0.0643034,-0.0666835,0.97033,1.03701,-0.065605,-0.0952466,1.35657,1.45182
382,0.165271,1.02833,7.25041,6.22208,0.165664,0.309232,2.17586,1.86662,0.164535,0.614252,4.3475,3.73325,-0.0650413,-0.121408,1.74522,1.86662,-0.0801948,-0.0498979,0.57231,0.622208,-0.0643848,-0.0667679,0.970246,1.03701,-0.0657843,-0.0955069,1.35631,1.45182
383,0.1658,1.03162,7.2537,6.22208,0.166202,0.310236,2.17686,1.86662,0.165051,0.616176,4.34943,3.73325,-0.0652744,-0.121843,1.74478,1.86662,-0.0804138,-0.0500342,0.572174,0.622208,-0.0646843,-0.0670785,0.969935,1.03701,-0.0660278,-0.0958605,1.35596,1.45182
384,0.166343,1.035,7.25708,6.22208,0.16674,0.311241,2.17787,1.86662,0.165574,0.618127,4.35138,3.73325,-0.0654594,-0.122188,1.74444,1.86662,-0.0804469,-0.0500547,0.572154,0.622208,-0.0647434,-0.0671398,0.969874,1.03701,-0.0661818,-0.096084,1.35574,1.45182
385,0.166845,1.03813,7.26021,6.22208,0.167238,0.312171,2.1788,1.86662,0.166071,0.619984,4.35323,3.73325,-0.0656087,-0.122467,1.74416,1.86662,-0.0806574,-0.0501857,0.572023,0.622208,-0.0649317,-0.0673351,0.969679,1.03701,-0.066361,-0.0963441,1.35548,1.45182
386,0.167386,1.04149,7.26357,6.22208,0.167788,0.313198,2.17982,1.86662,0.166615,0.622017,4.35527,3.73325,-0.0657605,-0.12275,1.74387,1.86662,-0.0808657,-0.0503153,0.571893,0.622208,-0.0650807,-0.0674896,0.969524,1.03701,-0.0665355,-0.0965975,1.35522,1.45182
387,0.167887,1.04461,7.26669,6.22208,0.168271,0.314099,2.18072,1.86662,0.167104,0.62384,4.35709,3.73325,-0.065959,-0.123121,1.7435,1.86662,-0.0808821,-0.0503255,0.571883,0.622208,-0.0652424,-0.0676573,0.969356,1.03701,-0.0667067,-0.0968461,1.35497,1.45182
388,0.16841,1.04786,7.26994,6.22208,0.168802,0.31509,2.18171,1.86662,0.167622,0.625775,4.35902,3.73325,-0.0661652,-0.123506,1.74312,1.86662,-0.0811187,-0.0504727,0.571736,0.622208,-0.0653393,-0.0677577,0.969256,1.03701,-0.0668971,-0.0971225,1.3547,1.45182
389,0.168874,1.05075,7.27283,6.22208,0.169263,0.31595,2.18257,1.86662,0.168037,0.627325,4.36058,3.73325,-0.0663046,-0.123766,1.74286,1.86662,-0.0812948,-0.0505823,0.571626,0.622208,-0.0655849,-0.0680125,0.969001,1.03701,-0.0670702,-0.0973738,1.35445,1.45182
390,0.169475,1.05449,7.27657,6.22208,0.169854,0.317054,2.18368,1.86662,0.168638,0.629566,4.36282,3.73325,-0.0665539,-0.124231,1.74239,1.86662,-0.0814594,-0.0506847,0.571524,0.622208,-0.0657263,-0.0681591,0.968855,1.03701,-0.0672233,-0.0975961,1.35422,1.45182
391,0.169989,1.05769,7.27977,6.22208,0.170385,0.318044,2.18467,1.86662,0.169157,0.631505,4.36475,3.73325,-0.0667426,-0.124583,1.74204,1.86662,-0.0816283,-0.0507898,0.571419,0.622208,-0.065916,-0.0683558,0.968658,1.03701,-0.067417,-0.0978772,1.35394,1.45182
392,0.170529,1.06104,7.28313,6.22208,0.170971,0.319138,2.18576,1.86662,0.169673,0.633433,4.36668,3.73325,-0.066932,-0.124937,1.74169,1.86662,-0.0817772,-0.0508825,0.571326,0.622208,-0.065991,-0.0684335,0.96858,1.03701,-0.0676092,-0.0981564,1.35366,1.45182
393,0.17105,1.06429,7.28637,6.22208,0.171431,0.319997,2.18662,1.86662,0.170178,0.635317,4.36857,3.73325,-0.0671431,-0.125331,1.74129,1.86662,-0.0818531,-0.0509297,0.571279,0.622208,-0.0662001,-0.0686504,0.968363,1.03701,-0.0677711,-0.0983913,1.35343,1.45182
394,0.171581,1.06759,7.28967,6.22208,0.171985,0.321032,2.18766,1.86662,0.170709,0.637299,4.37055,3.73325,-0.0672899,-0.125605,1.74102,1.86662,-0.0819387,-0.050983,0.571225,0.622208,-0.0663845,-0.0688416,0.968172,1.03701,-0.0679355,-0.0986301,1.35319,1.45182
395,0.172099,1.07082,7.2929,6.22208,0.172487,0.321968,2.18859,1.86662,0.171212,0.639179,4.37243,3.73325,-0.0674621,-0.125926,1.7407,1.86662,-0.0820997,-0.0510831,0.571125,0.622208,-0.066577,-0.0690413,0.967972,1.03701,-0.0681163,-0.0988925,1.35293,1.45182
396,0.172632,1.07413,7.29621,6.22208,0.173048,0.323016,2.18964,1.86662,0.171709,0.641034,4.37428,3.73325,-0.067629,-0.126238,1.74039,1.86662,-0.0823427,-0.0512343,0.570974,0.622208,-0.0667097,-0.0691788,0.967835,1.03701,-0.0682544,-0.0990931,1.35273,1.45182
397,0.173147,1.07734,7.29942,6.22208,0.173568,0.323987,2.19061,1.86662,0.172202,0.642875,4.37612,3.73325,-0.067843,-0.126637,1.73999,1.86662,-0.082534,-0.0513533,0.570855,0.622208,-0.0669268,-0.069404,0.96761,1.03701,-0.0684281,-0.0993452,1.35247,1.45182
398,0.173678,1.08064,7.30272,6.22208,0.174111,0.325001,2.19163,1.86662,0.172698,0.644725,4.37797,3.73325,-0.0680558,-0.127035,1.73959,1.86662,-0.082678,-0.0514429,0.570765,0.622208,-0.0670996,-0.0695832,0.96743,1.03701,-0.0686041,-0.0996007,1.35222,1.45182
399,0.174196,1.08386,7.30594,6.22208,0.17464,0.325988,2.19261,1.86662,0.173212,0.646644,4.37989,3.73325,-0.068171,-0.12725,1.73938,1.86662,-0.0827082,-0.0514618,0.570747,0.622208,-0.0673013,-0.0697924,0.967221,1.03701,-0.0687534,-0.0998175,1.352,1.45182
400,0.174753,1.08733,7.30941,6.22208,0.175172,0.326981,2.19361,1.86662,0.173781,0.648766,4.38202,3.73325,-0.0683966,-0.127671,1.73895,1.86662,-0.0830273,-0.0516603,0.570548,0.622208,-0.0674571,-0.0699539,0.96706,1.03701,-0.0689282,-0.100071,1.35175,1.45182
401,0.175291,1.09068,7.31276,6.22208,0.175704,0.327973,2.1946,1.86662,0.174293,0.650679,4.38393,3.73325,-0.0685543,-0.127965,1.73866,1.86662,-0.0830914,-0.0517002,0.570508,0.622208,-0.0676773,-0.0701823,0.966831,1.03701,-0.06916,-0.100408,1.35141,1.45182
402,0.175844,1.09412,7.3162,6.22208,0.176307,0.3291,2.19572,1.86662,0.174841,0.652724,4.38597,3.73325,-0.0687258,-0.128285,1.73834,1.86662,-0.0832657,-0.0518086,0.5704,0.622208,-0.0677646,-0.0702729,0.966741,1.03701,-0.0692578,-0.10055,1.35127,1.45182
403,0.176321,1.09709,7.31917,6.22208,0.176752,0.329929,2.19655,1.86662,0.175355,0.654643,4.38789,3.73325,-0.0688987,-0.128608,1.73802,1.86662,-0.0833731,-0.0518755,0.570333,0.622208,-0.0680677,-0.0705871,0.966427,1.03701,-0.0694505,-0.100829,1.35099,1.45182
404,0.176861,1.10044,7.32253,6.22208,0.177285,0.330925,2.19755,1.86662,0.175854,0.656508,4.38976,3.73325,-0.0691135,-0.129009,1.73762,1.86662,-0.0835991,-0.0520161,0.570192,0.622208,-0.0682093,-0.0707339,0.96628,1.03701,-0.0696035,-0.101052,1.35077,1.45182
405,0.177519,1.10454,7.32662,6.22208,0.17799,0.33224,2.19886,1.86662,0.176523,0.659003,4.39225,3.73325,-0.0692769,-0.129314,1.73731,1.86662,-0.0835895,-0.0520101,0.570198,0.622208,-0.0683415,-0.0708711,0.966143,1.03701,-0.0697705,-0.101294,1.35053,1.45182
406,0.177953,1.10724,7.32932,6.22208,0.178338,0.332889,2.19951,1.86662,0.176896,0.660395,4.39364,3.73325,-0.0694875,-0.129707,1.73692,1.86662,-0.0838478,-0.0521708,0.570037,0.622208,-0.0686044,-0.0711437,0.96587,1.03701,-0.0699841,-0.101604,1.35021,1.45182
407,0.178466,1.11043,7.33251,6.22208,0.178871,0.333884,2.20051,1.86662,0.177395,0.662261,4.39551,3.73325,-0.0697185,-0.130138,1.73649,1.86662,-0.0839699,-0.0522468,0.569962,0.622208,-0.0687644,-0.0713096,0.965704,1.03701,-0.0702087,-0.10193,1.34989,1.45182
408,0.178978,1.11361,7.3357,6.22208,0.179403,0.334877,2.2015,1.86662,0.177872,0.66404,4.39729,3.73325,-0.0698644,-0.130411,1.73621,1.86662,-0.0842484,-0.05242,0.569788,0.622208,-0.0690102,-0.0715645,0.965449,1.03701,-0.0703942,-0.1022,1.34962,1.45182
409,0.179552,1.11719,7.33927,6.22208,0.18,0.335993,2.20262,1.86662,0.17845,0.666198,4.39945,3.73325,-0.0700884,-0.130829,1.7358,1.86662,-0.0842891,-0.0524454,0.569763,0.622208,-0.0692331,-0.0717957,0.965218,1.03701,-0.0705877,-0.102481,1.34934,1.45182
410,0.180055,1.12032,7.3424,6.22208,0.180497,0.33692,2.20354,1.86662,0.178955,0.668085,4.40133,3.73325,-0.0702397,-0.131111,1.73551,1.86662,-0.0844892,-0.0525699,0.569638,0.622208,-0.0693847,-0.0719528,0.965061,1.03701,-0.07076,-0.102731,1.34909,1.45182
411,0.180565,1.12349,7.34557,6.22208,0.18099,0.337841,2.20447,1.86662,0.179427,0.669847,4.4031,3.73325,-0.0705041,-0.131605,1.73502,1.86662,-0.0847329,-0.0527215,0.569487,0.622208,-0.0697133,-0.0722936,0.96472,1.03701,-0.0710987,-0.103222,1.3486,1.45182
412,0.181142,1.12708,7.34917,6.22208,0.181563,0.33891,2.20553,1.86662,0.18,0.671984,4.40523,3.73325,-0.0706477,-0.131873,1.73475,1.86662,-0.08486,-0.0528006,0.569408,0.622208,-0.0697586,-0.0723407,0.964673,1.03701,-0.0711715,-0.103328,1.34849,1.45182
413,0.181664,1.13033,7.35241,6.22208,0.182103,0.339917,2.20654,1.86662,0.180514,0.673905,4.40716,3.73325,-0.0708381,-0.132228,1.7344,1.86662,-0.0850277,-0.0529049,0.569303,0.622208,-0.0699464,-0.0725354,0.964478,1.03701,-0.0713464,-0.103582,1.34824,1.45182
414,0.182194,1.13363,7.35571,6.22208,0.18262,0.340883,2.20751,1.86662,0.181009,0.675752,4.409,3.73325,-0.0710181,-0.132564,1.73406,1.86662,-0.0851979,-0.0530108,0.569197,0.622208,-0.0701279,-0.0727236,0.96429,1.03701,-0.0715767,-0.103916,1.3479,1.45182
415,0.182691,1.13672,7.3588,6.22208,0.183087,0.341754,2.20838,1.86662,0.181466,0.677459,4.41071,3.73325,-0.071198,-0.1329,1.73372,1.86662,-0.0853316,-0.053094,0.569114,0.622208,-0.0703619,-0.0729662,0.964047,1.03701,-0.0717726,-0.104201,1.34762,1.45182
416,0.183318,1.14062,7.3627,6.22208,0.183762,0.343014,2.20964,1.86662,0.182085,0.679767,4.41302,3.73325,-0.0714167,-0.133308,1.73332,1.86662,-0.0855329,-0.0532193,0.568989,0.622208,-0.0704816,-0.0730904,0.963923,1.03701,-0.071928,-0.104426,1.34739,1.45182
417,0.183736,1.14322,7.3653,6.22208,0.184133,0.343707,2.21033,1.86662,0.182481,0.681247,4.4145,3.73325,-0.0715948,-0.133641,1.73298,1.86662,-0.0857484,-0.0533534,0.568855,0.622208,-0.0706857,-0.0733021,0.963712,1.03701,-0.0721207,-0.104706,1.34711,1.45182
418,0.184347,1.14702,7.36911,6.22208,0.184762,0.344882,2.21151,1.86662,0.183073,0.683458,4.41671,3.73325,-0.0717854,-0.133996,1.73263,1.86662,-0.0858552,-0.0534198,0.568789,0.622208,-0.0708692,-0.0734923,0.963521,1.03701,-0.0723741,-0.105074,1.34675,1.45182
419,0.184849,1.15014,7.37223,6.22208,0.18527,0.34583,2.21245,1.86662,0.183539,0.685197,4.41845,3.73325,-0.0720007,-0.134398,1.73223,1.86662,-0.086067,-0.0535516,0.568657,0.622208,-0.0710385,-0.0736679,0.963346,1.03701,-0.0725479,-0.105326,1.34649,1.45182
420,0.185452,1.1539,7.37598,6.22208,0.18589,0.346988,2.21361,1.86662,0.184123,0.687377,4.42063,3.73325,-0.0721459,-0.134669,1.73196,1.86662,-0.086208,-0.0536393,0.568569,0.622208,-0.071282,-0.0739204,0.963093,1.03701,-0.0726739,-0.105509,1.34631,1.45182
421,0.185961,1.15706,7.37915,6.22208,0.18643,0.347995,2.21462,1.86662,0.184631,0.689272,4.42252,3.73325,-0.0723923,-0.135129,1.7315,1.86662,-0.0864691,-0.0538018,0.568407,0.622208,-0.0714217,-0.0740653,0.962948,1.03701,-0.072837,-0.105746,1.34607,1.45182
422,0.186512,1.16049,7.38257,6.22208,0.186976,0.349015,2.21564,1.86662,0.18516,0.691249,4.4245,3.73325,-0.0724966,-0.135324,1.7313,1.86662,-0.0866112,-0.0538902,0.568318,0.622208,-0.0716408,-0.0742925,0.962721,1.03701,-0.073042,-0.106044,1.34578,1.45182
423,0.187076,1.164,7.38608,6.22208,0.18747,0.349936,2.21656,1.86662,0.185648,0.693071,4.42632,3.73325,-0.0727198,-0.135741,1.73088,1.86662,-0.0868325,-0.0540279,0.56818,0.622208,-0.0718866,-0.0745474,0.962466,1.03701,-0.0731895,-0.106258,1.34556,1.45182
