PlasticStrain,PlasticStress,YoungModulus
0.07926086,835.00810476,0
0.0796827,835.65256654,0
0.08009644,836.52331472,0
0.08052801,837.23505031,0
0.0809566,837.8282837,0
0.08140179,838.4941042,0
0.08178147,839.10516329,0
0.08223957,839.89200066,0
0.0826384,840.05341164,0
0.08311628,840.92337692,0
0.08350219,841.54113734,0
0.08396263,842.39747112,0
0.08442151,842.78568425,0
0.08483463,843.36913992,0
0.08528485,844.04285238,0
0.0857074,844.74473431,0
0.08614672,845.46861579,0
0.08659244,846.25696784,0
0.08701541,846.73359227,0
0.08744172,847.21332262,0
0.087876,848.11052201,0
0.088324,848.25745715,0
0.08874576,848.85148957,0
