Date of Test;Material;Sample Geometry;Orientation [°];Test Number;Nominal Speed [mm/min];Thickness [mm];Central Width [mm];Gauge Width / Diameter [mm];Pixel to mm ratio [mm/px];Extensometer 1-4 [mm];Extensometer 2-3 [mm];Extensometer 5-6 [mm];;;;;
406;0.29361;0.083099;0.080862;0.5719;0;0;0;0;0;0;0;0;0;0;0;0;0
406.5;0.29431;0.083601;0.081144;0.57195;0;0;0;0;0;0;0;0;0;0;0;0;0
407;0.29464;0.08407;0.08144;0.57203;0;0;0;0;0;0;0;0;0;0;0;0;0
407.5;0.29527;0.084335;0.081743;0.57208;0;0;0;0;0;0;0;0;0;0;0;0;0
408;0.29581;0.084547;0.081992;0.57212;0;0;0;0;0;0;0;0;0;0;0;0;0
408.5;0.29641;0.084681;0.082324;0.57219;0;0;0;0;0;0;0;0;0;0;0;0;0
409;0.29676;0.084952;0.08258;0.57226;0;0;0;0;0;0;0;0;0;0;0;0;0
409.5;0.2974;0.08545;0.082989;0.5723;0;0;0;0;0;0;0;0;0;0;0;0;0
410;0.29797;0.085819;0.083227;0.57235;0;0;0;0;0;0;0;0;0;0;0;0;0
410.5;0.2986;0.085963;0.083509;0.5724;0;0;0;0;0;0;0;0;0;0;0;0;0
411;0.29909;0.086271;0.083843;0.57245;0;0;0;0;0;0;0;0;0;0;0;0;0
411.5;0.29969;0.086673;0.084164;0.57251;0;0;0;0;0;0;0;0;0;0;0;0;0
412;0.30017;0.087146;0.084403;0.57255;0;0;0;0;0;0;0;0;0;0;0;0;0
412.5;0.3007;0.087548;0.084797;0.57257;0;0;0;0;0;0;0;0;0;0;0;0;0
413;0.30126;0.087803;0.085133;0.57261;0;0;0;0;0;0;0;0;0;0;0;0;0
413.5;0.30195;0.088133;0.085573;0.57265;0;0;0;0;0;0;0;0;0;0;0;0;0
414;0.30257;0.088461;0.085844;0.57269;0;0;0;0;0;0;0;0;0;0;0;0;0
414.5;0.30317;0.08899;0.086178;0.57272;0;0;0;0;0;0;0;0;0;0;0;0;0
415;0.3035;0.089352;0.086407;0.57277;0;0;0;0;0;0;0;0;0;0;0;0;0
415.5;0.30423;0.089741;0.086821;0.5728;0;0;0;0;0;0;0;0;0;0;0;0;0
416;0.30467;0.090095;0.087121;0.57283;0;0;0;0;0;0;0;0;0;0;0;0;0
416.5;0.30521;0.090464;0.08739;0.57287;0;0;0;0;0;0;0;0;0;0;0;0;0
417;0.30579;0.09082;0.087797;0.57289;0;0;0;0;0;0;0;0;0;0;0;0;0
417.5;0.30636;0.091264;0.088062;0.57294;0;0;0;0;0;0;0;0;0;0;0;0;0
418;0.30697;0.091601;0.088407;0.57297;0;0;0;0;0;0;0;0;0;0;0;0;0
418.5;0.3076;0.092037;0.088716;0.57301;0;0;0;0;0;0;0;0;0;0;0;0;0
419;0.30822;0.092401;0.089014;0.57305;0;0;0;0;0;0;0;0;0;0;0;0;0
419.5;0.30877;0.092834;0.089432;0.57307;0;0;0;0;0;0;0;0;0;0;0;0;0
420;0.30925;0.093212;0.089758;0.57312;0;0;0;0;0;0;0;0;0;0;0;0;0
420.5;0.30987;0.093595;0.090053;0.57316;0;0;0;0;0;0;0;0;0;0;0;0;0
421;0.31058;0.094131;0.090368;0.5732;0;0;0;0;0;0;0;0;0;0;0;0;0
421.5;0.31104;0.094487;0.090728;0.57324;0;0;0;0;0;0;0;0;0;0;0;0;0
422;0.3116;0.094979;0.091214;0.57327;0;0;0;0;0;0;0;0;0;0;0;0;0
422.5;0.31225;0.095493;0.0915;0.57331;0;0;0;0;0;0;0;0;0;0;0;0;0
423;0.31272;0.095772;0.091901;0.57333;0;0;0;0;0;0;0;0;0;0;0;0;0
423.5;0.31316;0.0962;0.092354;0.57336;0;0;0;0;0;0;0;0;0;0;0;0;0
424;0.31387;0.096663;0.09273;0.57337;0;0;0;0;0;0;0;0;0;0;0;0;0
424.5;0.31426;0.097025;0.093161;0.57339;0;0;0;0;0;0;0;0;0;0;0;0;0
425;0.31502;0.097494;0.093564;0.57341;0;0;0;0;0;0;0;0;0;0;0;0;0
425.5;0.31552;0.097857;0.094054;0.57342;0;0;0;0;0;0;0;0;0;0;0;0;0
426;0.31612;0.098211;0.094479;0.57344;0;0;0;0;0;0;0;0;0;0;0;0;0
426.5;0.31684;0.098619;0.094955;0.57346;0;0;0;0;0;0;0;0;0;0;0;0;0
427;0.31739;0.099036;0.095474;0.57348;0;0;0;0;0;0;0;0;0;0;0;0;0
427.5;0.31787;0.099493;0.095877;0.57349;0;0;0;0;0;0;0;0;0;0;0;0;0
428;0.31849;0.099867;0.096374;0.57351;0;0;0;0;0;0;0;0;0;0;0;0;0
428.5;0.31902;0.10032;0.096873;0.57351;0;0;0;0;0;0;0;0;0;0;0;0;0
429;0.31955;0.10071;0.09733;0.57351;0;0;0;0;0;0;0;0;0;0;0;0;0
429.5;0.32021;0.10111;0.097905;0.57353;0;0;0;0;0;0;0;0;0;0;0;0;0
430;0.32068;0.10156;0.098251;0.57353;0;0;0;0;0;0;0;0;0;0;0;0;0
430.5;0.32113;0.10189;0.098734;0.57354;0;0;0;0;0;0;0;0;0;0;0;0;0
431;0.32199;0.10233;0.099227;0.57355;0;0;0;0;0;0;0;0;0;0;0;0;0
431.5;0.32257;0.10288;0.09971;0.57356;0;0;0;0;0;0;0;0;0;0;0;0;0
432;0.32299;0.10315;0.10014;0.57359;0;0;0;0;0;0;0;0;0;0;0;0;0
432.5;0.32373;0.10359;0.1006;0.57362;0;0;0;0;0;0;0;0;0;0;0;0;0
433;0.32438;0.10396;0.10113;0.57365;0;0;0;0;0;0;0;0;0;0;0;0;0
433.5;0.32519;0.10423;0.1016;0.57365;0;0;0;0;0;0;0;0;0;0;0;0;0
434;0.3256;0.10461;0.10205;0.57368;0;0;0;0;0;0;0;0;0;0;0;0;0
434.5;0.32614;0.10492;0.10248;0.57369;0;0;0;0;0;0;0;0;0;0;0;0;0
435;0.32678;0.10522;0.10292;0.57369;0;0;0;0;0;0;0;0;0;0;0;0;0
435.5;0.3274;0.10559;0.1033;0.57369;0;0;0;0;0;0;0;0;0;0;0;0;0
436;0.32803;0.10583;0.10382;0.57368;0;0;0;0;0;0;0;0;0;0;0;0;0
436.5;0.32871;0.10618;0.10427;0.57369;0;0;0;0;0;0;0;0;0;0;0;0;0
437;0.32902;0.10647;0.10476;0.57369;0;0;0;0;0;0;0;0;0;0;0;0;0
437.5;0.32985;0.10677;0.10518;0.57369;0;0;0;0;0;0;0;0;0;0;0;0;0
438;0.33047;0.10722;0.10559;0.57369;0;0;0;0;0;0;0;0;0;0;0;0;0
438.5;0.33088;0.10763;0.10602;0.57368;0;0;0;0;0;0;0;0;0;0;0;0;0
439;0.33171;0.10797;0.10655;0.57368;0;0;0;0;0;0;0;0;0;0;0;0;0
439.5;0.33205;0.10833;0.1069;0.57368;0;0;0;0;0;0;0;0;0;0;0;0;0
440;0.33289;0.10862;0.1075;0.57367;0;0;0;0;0;0;0;0;0;0;0;0;0
440.5;0.33353;0.10894;0.10789;0.57367;0;0;0;0;0;0;0;0;0;0;0;0;0
441;0.33404;0.1094;0.10839;0.57367;0;0;0;0;0;0;0;0;0;0;0;0;0
441.5;0.33464;0.10977;0.10884;0.57367;0;0;0;0;0;0;0;0;0;0;0;0;0
442;0.33542;0.11014;0.10928;0.57367;0;0;0;0;0;0;0;0;0;0;0;0;0
442.5;0.33602;0.11041;0.10975;0.57366;0;0;0;0;0;0;0;0;0;0;0;0;0
443;0.33661;0.11079;0.11021;0.57365;0;0;0;0;0;0;0;0;0;0;0;0;0
443.5;0.33731;0.11128;0.11066;0.57364;0;0;0;0;0;0;0;0;0;0;0;0;0
444;0.33793;0.11175;0.11121;0.57363;0;0;0;0;0;0;0;0;0;0;0;0;0
444.5;0.33854;0.11219;0.11168;0.57363;0;0;0;0;0;0;0;0;0;0;0;0;0
445;0.33908;0.11265;0.11206;0.57362;0;0;0;0;0;0;0;0;0;0;0;0;0
445.5;0.33984;0.11318;0.11246;0.57361;0;0;0;0;0;0;0;0;0;0;0;0;0
446;0.34046;0.11353;0.11293;0.5736;0;0;0;0;0;0;0;0;0;0;0;0;0
446.5;0.34097;0.11406;0.11336;0.5736;0;0;0;0;0;0;0;0;0;0;0;0;0
447;0.34164;0.11457;0.11375;0.57359;0;0;0;0;0;0;0;0;0;0;0;0;0
447.5;0.34223;0.11504;0.11431;0.57359;0;0;0;0;0;0;0;0;0;0;0;0;0
448;0.34274;0.11555;0.11455;0.57357;0;0;0;0;0;0;0;0;0;0;0;0;0
448.5;0.34357;0.11604;0.1151;0.57355;0;0;0;0;0;0;0;0;0;0;0;0;0
449;0.34418;0.11654;0.11555;0.57355;0;0;0;0;0;0;0;0;0;0;0;0;0
449.5;0.3448;0.11708;0.11602;0.57352;0;0;0;0;0;0;0;0;0;0;0;0;0
450;0.34541;0.11756;0.1165;0.57351;0;0;0;0;0;0;0;0;0;0;0;0;0
450.5;0.34601;0.11808;0.11692;0.5735;0;0;0;0;0;0;0;0;0;0;0;0;0
451;0.34659;0.1186;0.11737;0.57347;0;0;0;0;0;0;0;0;0;0;0;0;0
451.5;0.34737;0.11912;0.11778;0.57344;0;0;0;0;0;0;0;0;0;0;0;0;0
452;0.34807;0.11972;0.11829;0.57343;0;0;0;0;0;0;0;0;0;0;0;0;0
452.5;0.34846;0.12028;0.11894;0.57342;0;0;0;0;0;0;0;0;0;0;0;0;0
453;0.34912;0.12082;0.11948;0.5734;0;0;0;0;0;0;0;0;0;0;0;0;0
453.5;0.34974;0.12148;0.12005;0.5734;0;0;0;0;0;0;0;0;0;0;0;0;0
454;0.35035;0.12203;0.12057;0.57339;0;0;0;0;0;0;0;0;0;0;0;0;0
454.5;0.351;0.12257;0.12105;0.57338;0;0;0;0;0;0;0;0;0;0;0;0;0
455;0.35181;0.12326;0.12166;0.57338;0;0;0;0;0;0;0;0;0;0;0;0;0
455.5;0.35233;0.12379;0.12223;0.57337;0;0;0;0;0;0;0;0;0;0;0;0;0
456;0.3529;0.12441;0.12284;0.57335;0;0;0;0;0;0;0;0;0;0;0;0;0
456.5;0.35363;0.1249;0.12341;0.57332;0;0;0;0;0;0;0;0;0;0;0;0;0
457;0.35419;0.12556;0.12408;0.5733;0;0;0;0;0;0;0;0;0;0;0;0;0
457.5;0.35484;0.12606;0.12461;0.57327;0;0;0;0;0;0;0;0;0;0;0;0;0
458;0.35547;0.12664;0.12522;0.57324;0;0;0;0;0;0;0;0;0;0;0;0;0
458.5;0.35614;0.12719;0.12576;0.57322;0;0;0;0;0;0;0;0;0;0;0;0;0
459;0.35675;0.1278;0.12635;0.5732;0;0;0;0;0;0;0;0;0;0;0;0;0
459.5;0.35732;0.12838;0.12693;0.57318;0;0;0;0;0;0;0;0;0;0;0;0;0
460;0.35803;0.1289;0.12745;0.57316;0;0;0;0;0;0;0;0;0;0;0;0;0
460.5;0.35867;0.12947;0.12812;0.57314;0;0;0;0;0;0;0;0;0;0;0;0;0
461;0.35923;0.13007;0.12868;0.57313;0;0;0;0;0;0;0;0;0;0;0;0;0
461.5;0.35998;0.1307;0.12916;0.57311;0;0;0;0;0;0;0;0;0;0;0;0;0
462;0.36052;0.13114;0.12977;0.5731;0;0;0;0;0;0;0;0;0;0;0;0;0
462.5;0.3612;0.13173;0.13038;0.57308;0;0;0;0;0;0;0;0;0;0;0;0;0
463;0.3619;0.13229;0.13097;0.57306;0;0;0;0;0;0;0;0;0;0;0;0;0
463.5;0.36264;0.13284;0.13156;0.57305;0;0;0;0;0;0;0;0;0;0;0;0;0
464;0.36319;0.13346;0.13214;0.57303;0;0;0;0;0;0;0;0;0;0;0;0;0
464.5;0.36387;0.13406;0.13267;0.57301;0;0;0;0;0;0;0;0;0;0;0;0;0
465;0.3644;0.13468;0.13327;0.573;0;0;0;0;0;0;0;0;0;0;0;0;0
465.5;0.36506;0.13527;0.13387;0.57298;0;0;0;0;0;0;0;0;0;0;0;0;0
466;0.36571;0.13581;0.1344;0.57295;0;0;0;0;0;0;0;0;0;0;0;0;0
466.5;0.36638;0.13654;0.13499;0.57293;0;0;0;0;0;0;0;0;0;0;0;0;0
467;0.36704;0.13712;0.13561;0.5729;0;0;0;0;0;0;0;0;0;0;0;0;0
467.5;0.36781;0.13774;0.13614;0.57287;0;0;0;0;0;0;0;0;0;0;0;0;0
468;0.36842;0.13844;0.1367;0.57285;0;0;0;0;0;0;0;0;0;0;0;0;0
468.5;0.36908;0.13906;0.13743;0.57283;0;0;0;0;0;0;0;0;0;0;0;0;0
469;0.36962;0.13967;0.13787;0.5728;0;0;0;0;0;0;0;0;0;0;0;0;0
469.5;0.37045;0.1402;0.13857;0.57278;0;0;0;0;0;0;0;0;0;0;0;0;0
470;0.37101;0.14086;0.13909;0.57275;0;0;0;0;0;0;0;0;0;0;0;0;0
470.5;0.37147;0.14152;0.13974;0.57273;0;0;0;0;0;0;0;0;0;0;0;0;0
471;0.37271;0.14215;0.14042;0.57271;0;0;0;0;0;0;0;0;0;0;0;0;0
471.5;0.37299;0.1427;0.14099;0.57269;0;0;0;0;0;0;0;0;0;0;0;0;0
472;0.37361;0.14329;0.14162;0.57267;0;0;0;0;0;0;0;0;0;0;0;0;0
472.5;0.37435;0.14388;0.14225;0.57265;0;0;0;0;0;0;0;0;0;0;0;0;0
473;0.37502;0.14446;0.14291;0.57262;0;0;0;0;0;0;0;0;0;0;0;0;0
473.5;0.3753;0.14503;0.14349;0.57259;0;0;0;0;0;0;0;0;0;0;0;0;0
474;0.37597;0.14561;0.1442;0.57257;0;0;0;0;0;0;0;0;0;0;0;0;0
474.5;0.37695;0.14628;0.14482;0.57255;0;0;0;0;0;0;0;0;0;0;0;0;0
475;0.37759;0.14684;0.14552;0.57252;0;0;0;0;0;0;0;0;0;0;0;0;0
475.5;0.37844;0.14741;0.14614;0.57249;0;0;0;0;0;0;0;0;0;0;0;0;0
476;0.37942;0.14801;0.1468;0.57245;0;0;0;0;0;0;0;0;0;0;0;0;0
476.5;0.3797;0.14859;0.14744;0.57242;0;0;0;0;0;0;0;0;0;0;0;0;0
477;0.38032;0.14911;0.14807;0.57239;0;0;0;0;0;0;0;0;0;0;0;0;0
477.5;0.38045;0.14976;0.14874;0.57236;0;0;0;0;0;0;0;0;0;0;0;0;0
478;0.3816;0.15039;0.1495;0.57231;0;0;0;0;0;0;0;0;0;0;0;0;0
478.5;0.38241;0.151;0.15019;0.57227;0;0;0;0;0;0;0;0;0;0;0;0;0
479;0.38301;0.15169;0.15083;0.57223;0;0;0;0;0;0;0;0;0;0;0;0;0
479.5;0.3837;0.1523;0.15153;0.57218;0;0;0;0;0;0;0;0;0;0;0;0;0
480;0.38464;0.15288;0.15224;0.57214;0;0;0;0;0;0;0;0;0;0;0;0;0
480.5;0.38507;0.1535;0.15295;0.5721;0;0;0;0;0;0;0;0;0;0;0;0;0
481;0.3857;0.15413;0.15353;0.57205;0;0;0;0;0;0;0;0;0;0;0;0;0
481.5;0.3865;0.15473;0.15418;0.572;0;0;0;0;0;0;0;0;0;0;0;0;0
482;0.38705;0.15552;0.15493;0.57196;0;0;0;0;0;0;0;0;0;0;0;0;0
482.5;0.3878;0.15612;0.15566;0.57189;0;0;0;0;0;0;0;0;0;0;0;0;0
483;0.38857;0.15677;0.15622;0.57184;0;0;0;0;0;0;0;0;0;0;0;0;0
483.5;0.3893;0.15748;0.15687;0.57178;0;0;0;0;0;0;0;0;0;0;0;0;0
484;0.3899;0.15814;0.15761;0.57173;0;0;0;0;0;0;0;0;0;0;0;0;0
484.5;0.39065;0.15882;0.1583;0.57164;0;0;0;0;0;0;0;0;0;0;0;0;0
485;0.39128;0.15944;0.15899;0.57158;0;0;0;0;0;0;0;0;0;0;0;0;0
485.5;0.39203;0.16015;0.15959;0.57151;0;0;0;0;0;0;0;0;0;0;0;0;0
486;0.39274;0.16081;0.16029;0.57143;0;0;0;0;0;0;0;0;0;0;0;0;0
486.5;0.39347;0.16137;0.16097;0.57133;0;0;0;0;0;0;0;0;0;0;0;0;0
487;0.39404;0.16207;0.16165;0.57125;0;0;0;0;0;0;0;0;0;0;0;0;0
487.5;0.39481;0.1628;0.16235;0.57114;0;0;0;0;0;0;0;0;0;0;0;0;0
488;0.39568;0.16351;0.16297;0.57102;0;0;0;0;0;0;0;0;0;0;0;0;0
488.5;0.39627;0.16434;0.16361;0.57091;0;0;0;0;0;0;0;0;0;0;0;0;0
489;0.39727;0.16503;0.16432;0.57078;0;0;0;0;0;0;0;0;0;0;0;0;0
489.5;0.39774;0.16569;0.16507;0.57068;0;0;0;0;0;0;0;0;0;0;0;0;0
490;0.3985;0.16643;0.16576;0.57058;0;0;0;0;0;0;0;0;0;0;0;0;0
490.5;0.3992;0.16705;0.16651;0.57041;0;0;0;0;0;0;0;0;0;0;0;0;0
491;0.39982;0.16769;0.16718;0.57029;0;0;0;0;0;0;0;0;0;0;0;0;0
491.5;0.40138;0.16852;0.16804;0.57017;0;0;0;0;0;0;0;0;0;0;0;0;0
492;0.40142;0.16923;0.16864;0.57002;0;0;0;0;0;0;0;0;0;0;0;0;0
492.5;0.40205;0.16986;0.16944;0.5698;0;0;0;0;0;0;0;0;0;0;0;0;0
493;0.40251;0.17066;0.17016;0.56963;0;0;0;0;0;0;0;0;0;0;0;0;0
493.5;0.40355;0.17125;0.17091;0.56941;0;0;0;0;0;0;0;0;0;0;0;0;0
494;0.40393;0.17194;0.17164;0.56923;0;0;0;0;0;0;0;0;0;0;0;0;0
494.5;0.4051;0.17257;0.17238;0.56896;0;0;0;0;0;0;0;0;0;0;0;0;0
495;0.40565;0.17337;0.17306;0.56871;0;0;0;0;0;0;0;0;0;0;0;0;0
495.5;0.40648;0.17395;0.17378;0.5685;0;0;0;0;0;0;0;0;0;0;0;0;0
496;0.40705;0.17464;0.17452;0.5682;0;0;0;0;0;0;0;0;0;0;0;0;0
496.5;0.40798;0.17535;0.17531;0.56784;0;0;0;0;0;0;0;0;0;0;0;0;0
497.01;0.40858;0.17597;0.17603;0.56752;0;0;0;0;0;0;0;0;0;0;0;0;0
497.5;0.40934;0.17667;0.1767;0.56729;0;0;0;0;0;0;0;0;0;0;0;0;0
498;0.41012;0.17732;0.17738;0.56688;0;0;0;0;0;0;0;0;0;0;0;0;0
498.5;0.41079;0.1781;0.17821;0.56653;0;0;0;0;0;0;0;0;0;0;0;0;0
499;0.41136;0.17876;0.1788;0.56619;0;0;0;0;0;0;0;0;0;0;0;0;0
499.5;0.41212;0.17947;0.17953;0.56583;0;0;0;0;0;0;0;0;0;0;0;0;0
500;0.41308;0.18014;0.18035;0.56545;0;0;0;0;0;0;0;0;0;0;0;0;0
500.5;0.41374;0.18078;0.18104;0.56516;0;0;0;0;0;0;0;0;0;0;0;0;0
501;0.4142;0.1815;0.1818;0.56468;0;0;0;0;0;0;0;0;0;0;0;0;0
501.5;0.41519;0.18226;0.18241;0.5643;0;0;0;0;0;0;0;0;0;0;0;0;0
502;0.41561;0.18291;0.18313;0.56395;0;0;0;0;0;0;0;0;0;0;0;0;0
502.5;0.41655;0.18368;0.18388;0.56345;0;0;0;0;0;0;0;0;0;0;0;0;0
503;0.4171;0.18438;0.18462;0.56305;0;0;0;0;0;0;0;0;0;0;0;0;0
503.5;0.41786;0.18502;0.18528;0.5626;0;0;0;0;0;0;0;0;0;0;0;0;0
504;0.41874;0.18569;0.18603;0.56223;0;0;0;0;0;0;0;0;0;0;0;0;0
504.5;0.41949;0.18643;0.18673;0.56168;0;0;0;0;0;0;0;0;0;0;0;0;0
505;0.41976;0.18706;0.18738;0.56127;0;0;0;0;0;0;0;0;0;0;0;0;0
505.5;0.42058;0.18788;0.18807;0.56083;0;0;0;0;0;0;0;0;0;0;0;0;0
506;0.42141;0.18863;0.18878;0.56019;0;0;0;0;0;0;0;0;0;0;0;0;0
506.5;0.4221;0.1894;0.18956;0.5597;0;0;0;0;0;0;0;0;0;0;0;0;0
507;0.42267;0.19011;0.19038;0.55928;0;0;0;0;0;0;0;0;0;0;0;0;0
507.5;0.42362;0.19068;0.19114;0.55877;0;0;0;0;0;0;0;0;0;0;0;0;0
508;0.42417;0.19151;0.19179;0.55819;0;0;0;0;0;0;0;0;0;0;0;0;0
508.5;0.42488;0.19227;0.19253;0.55764;0;0;0;0;0;0;0;0;0;0;0;0;0
509;0.42577;0.19304;0.19326;0.55694;0;0;0;0;0;0;0;0;0;0;0;0;0
509.5;0.42651;0.19382;0.19402;0.55645;0;0;0;0;0;0;0;0;0;0;0;0;0
510;0.42738;0.19453;0.19499;0.55569;0;0;0;0;0;0;0;0;0;0;0;0;0
510.5;0.4286;0.19568;0.19639;0.55499;0;0;0;0;0;0;0;0;0;0;0;0;0
