Date of Test;Material;Sample Geometry;Orientation [°];Test Number;Nominal Speed [mm/min];Thickness [mm];Central Width [mm];Gauge Width / Diameter [mm];Pixel to mm ratio [mm/px];Extensometer 1-4 [mm];Extensometer 2-3 [mm];Extensometer 5-6 [mm];;;;;
258;0.20652;0.014702;-0.012357;0.38106;0;0;0;0;0;0;0;0;0;0;0;0;0
258.5;0.20722;0.014789;-0.012334;0.38118;0;0;0;0;0;0;0;0;0;0;0;0;0
259;0.20766;0.014836;-0.012343;0.3813;0;0;0;0;0;0;0;0;0;0;0;0;0
259.5;0.20824;0.014891;-0.012421;0.3814;0;0;0;0;0;0;0;0;0;0;0;0;0
260;0.20886;0.014956;-0.012434;0.3815;0;0;0;0;0;0;0;0;0;0;0;0;0
260.5;0.2095;0.014999;-0.012494;0.38161;0;0;0;0;0;0;0;0;0;0;0;0;0
261;0.21005;0.015092;-0.012442;0.38173;0;0;0;0;0;0;0;0;0;0;0;0;0
261.5;0.2106;0.015155;-0.012515;0.38184;0;0;0;0;0;0;0;0;0;0;0;0;0
262;0.21127;0.015173;-0.012541;0.38195;0;0;0;0;0;0;0;0;0;0;0;0;0
262.5;0.21189;0.015289;-0.012567;0.38206;0;0;0;0;0;0;0;0;0;0;0;0;0
263;0.21254;0.015396;-0.012626;0.38218;0;0;0;0;0;0;0;0;0;0;0;0;0
263.5;0.21311;0.015432;-0.012594;0.3823;0;0;0;0;0;0;0;0;0;0;0;0;0
264;0.2136;0.015534;-0.012658;0.38241;0;0;0;0;0;0;0;0;0;0;0;0;0
264.5;0.21434;0.015591;-0.012702;0.38252;0;0;0;0;0;0;0;0;0;0;0;0;0
265;0.21498;0.015685;-0.012743;0.38262;0;0;0;0;0;0;0;0;0;0;0;0;0
265.5;0.21557;0.015695;-0.012763;0.38273;0;0;0;0;0;0;0;0;0;0;0;0;0
266;0.21605;0.01576;-0.012791;0.38284;0;0;0;0;0;0;0;0;0;0;0;0;0
266.5;0.2167;0.015863;-0.012841;0.38293;0;0;0;0;0;0;0;0;0;0;0;0;0
267;0.2173;0.015933;-0.012898;0.38304;0;0;0;0;0;0;0;0;0;0;0;0;0
267.5;0.2181;0.016025;-0.012881;0.38313;0;0;0;0;0;0;0;0;0;0;0;0;0
268;0.21863;0.01611;-0.013006;0.38323;0;0;0;0;0;0;0;0;0;0;0;0;0
268.5;0.21911;0.016115;-0.012977;0.38332;0;0;0;0;0;0;0;0;0;0;0;0;0
269;0.21982;0.016186;-0.01305;0.38341;0;0;0;0;0;0;0;0;0;0;0;0;0
269.5;0.22046;0.016286;-0.013082;0.38351;0;0;0;0;0;0;0;0;0;0;0;0;0
270;0.22094;0.016334;-0.013152;0.38362;0;0;0;0;0;0;0;0;0;0;0;0;0
270.5;0.22158;0.016427;-0.013225;0.38373;0;0;0;0;0;0;0;0;0;0;0;0;0
271;0.22217;0.016495;-0.01327;0.38384;0;0;0;0;0;0;0;0;0;0;0;0;0
271.5;0.22295;0.016592;-0.013333;0.38395;0;0;0;0;0;0;0;0;0;0;0;0;0
272;0.22365;0.016719;-0.013318;0.38408;0;0;0;0;0;0;0;0;0;0;0;0;0
272.5;0.22406;0.016758;-0.013408;0.38421;0;0;0;0;0;0;0;0;0;0;0;0;0
273;0.22459;0.016799;-0.01344;0.3843;0;0;0;0;0;0;0;0;0;0;0;0;0
273.5;0.22519;0.016881;-0.013474;0.38439;0;0;0;0;0;0;0;0;0;0;0;0;0
274;0.22583;0.016906;-0.013586;0.38449;0;0;0;0;0;0;0;0;0;0;0;0;0
274.5;0.22645;0.017022;-0.013594;0.38457;0;0;0;0;0;0;0;0;0;0;0;0;0
275;0.22697;0.017086;-0.01362;0.38466;0;0;0;0;0;0;0;0;0;0;0;0;0
275.5;0.22767;0.017159;-0.013694;0.38475;0;0;0;0;0;0;0;0;0;0;0;0;0
276;0.22827;0.017255;-0.013722;0.38483;0;0;0;0;0;0;0;0;0;0;0;0;0
276.5;0.22897;0.017337;-0.013799;0.38491;0;0;0;0;0;0;0;0;0;0;0;0;0
277;0.22956;0.017371;-0.013816;0.38502;0;0;0;0;0;0;0;0;0;0;0;0;0
277.5;0.23017;0.017477;-0.013908;0.38512;0;0;0;0;0;0;0;0;0;0;0;0;0
278;0.23075;0.017516;-0.013894;0.38522;0;0;0;0;0;0;0;0;0;0;0;0;0
278.5;0.23138;0.017619;-0.013922;0.38531;0;0;0;0;0;0;0;0;0;0;0;0;0
279;0.232;0.017728;-0.013985;0.3854;0;0;0;0;0;0;0;0;0;0;0;0;0
279.5;0.23263;0.017748;-0.014036;0.3855;0;0;0;0;0;0;0;0;0;0;0;0;0
280;0.23316;0.017898;-0.01408;0.3856;0;0;0;0;0;0;0;0;0;0;0;0;0
280.5;0.23386;0.017939;-0.014101;0.38569;0;0;0;0;0;0;0;0;0;0;0;0;0
281;0.2343;0.018008;-0.014183;0.38577;0;0;0;0;0;0;0;0;0;0;0;0;0
281.5;0.23504;0.018034;-0.014219;0.38586;0;0;0;0;0;0;0;0;0;0;0;0;0
282;0.2356;0.018138;-0.014283;0.38594;0;0;0;0;0;0;0;0;0;0;0;0;0
282.5;0.23576;0.018243;-0.014327;0.38603;0;0;0;0;0;0;0;0;0;0;0;0;0
283;0.23687;0.018275;-0.014398;0.38611;0;0;0;0;0;0;0;0;0;0;0;0;0
283.5;0.23732;0.018368;-0.014398;0.3862;0;0;0;0;0;0;0;0;0;0;0;0;0
284;0.23777;0.018422;-0.014505;0.38629;0;0;0;0;0;0;0;0;0;0;0;0;0
284.5;0.23914;0.018572;-0.01452;0.38637;0;0;0;0;0;0;0;0;0;0;0;0;0
285;0.23916;0.018587;-0.014535;0.38646;0;0;0;0;0;0;0;0;0;0;0;0;0
285.5;0.23979;0.018662;-0.014589;0.38654;0;0;0;0;0;0;0;0;0;0;0;0;0
286;0.24022;0.018723;-0.014662;0.38662;0;0;0;0;0;0;0;0;0;0;0;0;0
286.5;0.24109;0.018847;-0.014692;0.38671;0;0;0;0;0;0;0;0;0;0;0;0;0
287;0.24177;0.018896;-0.014754;0.38678;0;0;0;0;0;0;0;0;0;0;0;0;0
287.5;0.24235;0.018979;-0.014817;0.38686;0;0;0;0;0;0;0;0;0;0;0;0;0
288;0.24297;0.019066;-0.014876;0.38693;0;0;0;0;0;0;0;0;0;0;0;0;0
288.5;0.2436;0.019135;-0.014888;0.38701;0;0;0;0;0;0;0;0;0;0;0;0;0
289;0.244;0.019242;-0.014942;0.38709;0;0;0;0;0;0;0;0;0;0;0;0;0
289.5;0.24479;0.019288;-0.014994;0.38717;0;0;0;0;0;0;0;0;0;0;0;0;0
290;0.24514;0.019443;-0.015039;0.38724;0;0;0;0;0;0;0;0;0;0;0;0;0
290.5;0.24604;0.019536;-0.01506;0.38732;0;0;0;0;0;0;0;0;0;0;0;0;0
291;0.24625;0.019529;-0.015165;0.38738;0;0;0;0;0;0;0;0;0;0;0;0;0
291.5;0.24702;0.019644;-0.015156;0.38746;0;0;0;0;0;0;0;0;0;0;0;0;0
292;0.24775;0.019739;-0.015181;0.38753;0;0;0;0;0;0;0;0;0;0;0;0;0
292.5;0.24842;0.019808;-0.015336;0.38761;0;0;0;0;0;0;0;0;0;0;0;0;0
293;0.249;0.019866;-0.015405;0.38767;0;0;0;0;0;0;0;0;0;0;0;0;0
293.5;0.24972;0.01997;-0.015454;0.38775;0;0;0;0;0;0;0;0;0;0;0;0;0
294;0.25026;0.020071;-0.015485;0.38783;0;0;0;0;0;0;0;0;0;0;0;0;0
294.5;0.25098;0.020163;-0.015516;0.38789;0;0;0;0;0;0;0;0;0;0;0;0;0
295;0.25144;0.02025;-0.015562;0.38796;0;0;0;0;0;0;0;0;0;0;0;0;0
295.5;0.25219;0.020338;-0.015609;0.38803;0;0;0;0;0;0;0;0;0;0;0;0;0
296;0.25278;0.020402;-0.015626;0.3881;0;0;0;0;0;0;0;0;0;0;0;0;0
296.5;0.25326;0.020455;-0.015669;0.38818;0;0;0;0;0;0;0;0;0;0;0;0;0
297;0.25404;0.020553;-0.015754;0.38826;0;0;0;0;0;0;0;0;0;0;0;0;0
297.5;0.25462;0.020695;-0.015825;0.38833;0;0;0;0;0;0;0;0;0;0;0;0;0
298;0.25535;0.020754;-0.015814;0.38841;0;0;0;0;0;0;0;0;0;0;0;0;0
298.5;0.25581;0.020826;-0.015894;0.38848;0;0;0;0;0;0;0;0;0;0;0;0;0
299;0.25671;0.020926;-0.015964;0.38857;0;0;0;0;0;0;0;0;0;0;0;0;0
299.5;0.25703;0.020996;-0.015997;0.38866;0;0;0;0;0;0;0;0;0;0;0;0;0
300;0.25766;0.021101;-0.016085;0.38874;0;0;0;0;0;0;0;0;0;0;0;0;0
300.5;0.2583;0.02121;-0.01609;0.3888;0;0;0;0;0;0;0;0;0;0;0;0;0
301;0.259;0.021301;-0.016199;0.38887;0;0;0;0;0;0;0;0;0;0;0;0;0
301.5;0.26025;0.021456;-0.016212;0.38894;0;0;0;0;0;0;0;0;0;0;0;0;0
302;0.25997;0.021494;-0.016287;0.389;0;0;0;0;0;0;0;0;0;0;0;0;0
302.5;0.26061;0.021582;-0.016318;0.38907;0;0;0;0;0;0;0;0;0;0;0;0;0
303;0.26121;0.021679;-0.016317;0.38912;0;0;0;0;0;0;0;0;0;0;0;0;0
303.5;0.26208;0.02176;-0.016455;0.38917;0;0;0;0;0;0;0;0;0;0;0;0;0
304;0.26278;0.021879;-0.016471;0.38923;0;0;0;0;0;0;0;0;0;0;0;0;0
304.5;0.26318;0.021954;-0.016573;0.38928;0;0;0;0;0;0;0;0;0;0;0;0;0
305;0.26384;0.022066;-0.016593;0.38932;0;0;0;0;0;0;0;0;0;0;0;0;0
305.5;0.26444;0.02221;-0.016628;0.38938;0;0;0;0;0;0;0;0;0;0;0;0;0
306;0.265;0.022279;-0.016704;0.38944;0;0;0;0;0;0;0;0;0;0;0;0;0
306.5;0.26562;0.02242;-0.016755;0.38949;0;0;0;0;0;0;0;0;0;0;0;0;0
307;0.2662;0.022503;-0.016823;0.38955;0;0;0;0;0;0;0;0;0;0;0;0;0
307.5;0.26692;0.022641;-0.016901;0.38961;0;0;0;0;0;0;0;0;0;0;0;0;0
308;0.26747;0.022709;-0.016877;0.38967;0;0;0;0;0;0;0;0;0;0;0;0;0
308.5;0.26817;0.022844;-0.016932;0.38974;0;0;0;0;0;0;0;0;0;0;0;0;0
309;0.26877;0.022888;-0.017015;0.3898;0;0;0;0;0;0;0;0;0;0;0;0;0
309.5;0.27001;0.023077;-0.017058;0.38984;0;0;0;0;0;0;0;0;0;0;0;0;0
310;0.2699;0.023158;-0.017133;0.3899;0;0;0;0;0;0;0;0;0;0;0;0;0
310.5;0.27041;0.023273;-0.017184;0.38996;0;0;0;0;0;0;0;0;0;0;0;0;0
311;0.27125;0.023371;-0.017229;0.39;0;0;0;0;0;0;0;0;0;0;0;0;0
311.5;0.27184;0.023449;-0.017242;0.39006;0;0;0;0;0;0;0;0;0;0;0;0;0
312;0.27252;0.023579;-0.017321;0.39011;0;0;0;0;0;0;0;0;0;0;0;0;0
312.5;0.27315;0.023701;-0.017374;0.39015;0;0;0;0;0;0;0;0;0;0;0;0;0
313;0.27359;0.023793;-0.01746;0.39021;0;0;0;0;0;0;0;0;0;0;0;0;0
313.5;0.27439;0.023891;-0.017555;0.39026;0;0;0;0;0;0;0;0;0;0;0;0;0
314;0.27486;0.02403;-0.017567;0.3903;0;0;0;0;0;0;0;0;0;0;0;0;0
314.5;0.27554;0.024148;-0.017581;0.39035;0;0;0;0;0;0;0;0;0;0;0;0;0
315;0.27626;0.02425;-0.017685;0.3904;0;0;0;0;0;0;0;0;0;0;0;0;0
315.5;0.27682;0.024376;-0.017707;0.39045;0;0;0;0;0;0;0;0;0;0;0;0;0
316;0.2774;0.024469;-0.017839;0.39049;0;0;0;0;0;0;0;0;0;0;0;0;0
316.5;0.27806;0.02462;-0.017843;0.39053;0;0;0;0;0;0;0;0;0;0;0;0;0
317;0.27871;0.024736;-0.017958;0.39058;0;0;0;0;0;0;0;0;0;0;0;0;0
317.5;0.27923;0.024771;-0.01798;0.39063;0;0;0;0;0;0;0;0;0;0;0;0;0
318;0.27994;0.024885;-0.018123;0.39069;0;0;0;0;0;0;0;0;0;0;0;0;0
318.5;0.28059;0.02502;-0.018146;0.39074;0;0;0;0;0;0;0;0;0;0;0;0;0
319;0.28122;0.025163;-0.01822;0.39079;0;0;0;0;0;0;0;0;0;0;0;0;0
319.5;0.2818;0.025251;-0.018321;0.39085;0;0;0;0;0;0;0;0;0;0;0;0;0
320;0.28251;0.025342;-0.018371;0.39091;0;0;0;0;0;0;0;0;0;0;0;0;0
320.5;0.28309;0.025441;-0.018409;0.39098;0;0;0;0;0;0;0;0;0;0;0;0;0
321;0.28371;0.025553;-0.018465;0.39104;0;0;0;0;0;0;0;0;0;0;0;0;0
321.5;0.28437;0.025629;-0.018589;0.39109;0;0;0;0;0;0;0;0;0;0;0;0;0
322;0.28502;0.0258;-0.018587;0.39114;0;0;0;0;0;0;0;0;0;0;0;0;0
322.5;0.28544;0.025867;-0.018687;0.3912;0;0;0;0;0;0;0;0;0;0;0;0;0
323;0.28627;0.025992;-0.018725;0.39124;0;0;0;0;0;0;0;0;0;0;0;0;0
323.5;0.28684;0.02609;-0.018814;0.39128;0;0;0;0;0;0;0;0;0;0;0;0;0
324;0.2874;0.026214;-0.018874;0.39132;0;0;0;0;0;0;0;0;0;0;0;0;0
324.5;0.288;0.026297;-0.018872;0.39136;0;0;0;0;0;0;0;0;0;0;0;0;0
325;0.28862;0.026446;-0.019003;0.3914;0;0;0;0;0;0;0;0;0;0;0;0;0
325.5;0.28934;0.026518;-0.018994;0.39144;0;0;0;0;0;0;0;0;0;0;0;0;0
326;0.29002;0.026664;-0.019125;0.39149;0;0;0;0;0;0;0;0;0;0;0;0;0
326.5;0.29053;0.026772;-0.019153;0.39153;0;0;0;0;0;0;0;0;0;0;0;0;0
327;0.29137;0.026887;-0.019196;0.39157;0;0;0;0;0;0;0;0;0;0;0;0;0
327.5;0.29194;0.026944;-0.01925;0.39162;0;0;0;0;0;0;0;0;0;0;0;0;0
328;0.29313;0.027064;-0.019291;0.39166;0;0;0;0;0;0;0;0;0;0;0;0;0
328.5;0.29327;0.02718;-0.019334;0.39169;0;0;0;0;0;0;0;0;0;0;0;0;0
329;0.29368;0.027295;-0.019451;0.39173;0;0;0;0;0;0;0;0;0;0;0;0;0
329.5;0.2941;0.027325;-0.019475;0.39176;0;0;0;0;0;0;0;0;0;0;0;0;0
330;0.29486;0.027521;-0.019503;0.39179;0;0;0;0;0;0;0;0;0;0;0;0;0
330.5;0.29543;0.027569;-0.019594;0.39182;0;0;0;0;0;0;0;0;0;0;0;0;0
331;0.29614;0.027691;-0.019631;0.39186;0;0;0;0;0;0;0;0;0;0;0;0;0
331.5;0.29683;0.027799;-0.01975;0.39189;0;0;0;0;0;0;0;0;0;0;0;0;0
332;0.29746;0.02791;-0.019759;0.39193;0;0;0;0;0;0;0;0;0;0;0;0;0
332.5;0.29804;0.028015;-0.019828;0.39196;0;0;0;0;0;0;0;0;0;0;0;0;0
333;0.29864;0.028128;-0.01984;0.392;0;0;0;0;0;0;0;0;0;0;0;0;0
333.5;0.29932;0.028198;-0.019925;0.39203;0;0;0;0;0;0;0;0;0;0;0;0;0
334;0.29996;0.028384;-0.019935;0.39206;0;0;0;0;0;0;0;0;0;0;0;0;0
334.5;0.30057;0.028444;-0.020025;0.39209;0;0;0;0;0;0;0;0;0;0;0;0;0
335;0.30123;0.028557;-0.020136;0.39212;0;0;0;0;0;0;0;0;0;0;0;0;0
335.5;0.3016;0.028693;-0.020118;0.39217;0;0;0;0;0;0;0;0;0;0;0;0;0
336;0.30238;0.028755;-0.020139;0.39221;0;0;0;0;0;0;0;0;0;0;0;0;0
336.5;0.30304;0.028949;-0.020249;0.39224;0;0;0;0;0;0;0;0;0;0;0;0;0
337;0.30363;0.028962;-0.020256;0.39227;0;0;0;0;0;0;0;0;0;0;0;0;0
337.5;0.3042;0.02906;-0.020378;0.3923;0;0;0;0;0;0;0;0;0;0;0;0;0
338;0.30501;0.02925;-0.020392;0.39233;0;0;0;0;0;0;0;0;0;0;0;0;0
338.5;0.30563;0.029335;-0.020456;0.39237;0;0;0;0;0;0;0;0;0;0;0;0;0
339;0.30599;0.029463;-0.020533;0.39239;0;0;0;0;0;0;0;0;0;0;0;0;0
339.5;0.30673;0.029537;-0.020589;0.39241;0;0;0;0;0;0;0;0;0;0;0;0;0
340;0.30744;0.029709;-0.020671;0.39244;0;0;0;0;0;0;0;0;0;0;0;0;0
340.5;0.30799;0.029805;-0.020707;0.39247;0;0;0;0;0;0;0;0;0;0;0;0;0
341;0.3087;0.029939;-0.02075;0.39248;0;0;0;0;0;0;0;0;0;0;0;0;0
341.5;0.30931;0.030077;-0.020798;0.3925;0;0;0;0;0;0;0;0;0;0;0;0;0
342;0.30993;0.030164;-0.020885;0.39253;0;0;0;0;0;0;0;0;0;0;0;0;0
342.5;0.31052;0.030238;-0.020923;0.39255;0;0;0;0;0;0;0;0;0;0;0;0;0
343;0.31123;0.030463;-0.020969;0.39257;0;0;0;0;0;0;0;0;0;0;0;0;0
343.5;0.31177;0.030473;-0.021052;0.3926;0;0;0;0;0;0;0;0;0;0;0;0;0
344;0.31264;0.030651;-0.021071;0.39262;0;0;0;0;0;0;0;0;0;0;0;0;0
344.5;0.31311;0.030735;-0.021167;0.39264;0;0;0;0;0;0;0;0;0;0;0;0;0
345;0.31367;0.030844;-0.02121;0.39267;0;0;0;0;0;0;0;0;0;0;0;0;0
345.5;0.31432;0.030993;-0.021266;0.3927;0;0;0;0;0;0;0;0;0;0;0;0;0
346;0.31494;0.031131;-0.021338;0.39273;0;0;0;0;0;0;0;0;0;0;0;0;0
346.5;0.31587;0.031151;-0.021369;0.39274;0;0;0;0;0;0;0;0;0;0;0;0;0
347;0.31625;0.031332;-0.021462;0.39277;0;0;0;0;0;0;0;0;0;0;0;0;0
347.5;0.31683;0.03148;-0.021493;0.3928;0;0;0;0;0;0;0;0;0;0;0;0;0
348;0.31753;0.031557;-0.021582;0.39282;0;0;0;0;0;0;0;0;0;0;0;0;0
348.5;0.31803;0.031704;-0.021579;0.39284;0;0;0;0;0;0;0;0;0;0;0;0;0
349;0.31878;0.031861;-0.021643;0.39286;0;0;0;0;0;0;0;0;0;0;0;0;0
349.5;0.31917;0.031932;-0.021646;0.39289;0;0;0;0;0;0;0;0;0;0;0;0;0
350;0.32016;0.032033;-0.021779;0.39292;0;0;0;0;0;0;0;0;0;0;0;0;0
350.5;0.32099;0.032209;-0.021838;0.39295;0;0;0;0;0;0;0;0;0;0;0;0;0
351;0.32138;0.032298;-0.02183;0.39297;0;0;0;0;0;0;0;0;0;0;0;0;0
351.5;0.32231;0.032399;-0.021815;0.39298;0;0;0;0;0;0;0;0;0;0;0;0;0
352;0.32228;0.032538;-0.02194;0.393;0;0;0;0;0;0;0;0;0;0;0;0;0
352.5;0.32321;0.032671;-0.021977;0.39302;0;0;0;0;0;0;0;0;0;0;0;0;0
353;0.32382;0.032861;-0.022046;0.39304;0;0;0;0;0;0;0;0;0;0;0;0;0
353.5;0.32442;0.0329;-0.022159;0.39305;0;0;0;0;0;0;0;0;0;0;0;0;0
354;0.32499;0.033019;-0.022184;0.39305;0;0;0;0;0;0;0;0;0;0;0;0;0
354.5;0.32569;0.03318;-0.022269;0.39307;0;0;0;0;0;0;0;0;0;0;0;0;0
355;0.32636;0.033364;-0.022361;0.39309;0;0;0;0;0;0;0;0;0;0;0;0;0
355.5;0.32692;0.033469;-0.022418;0.39311;0;0;0;0;0;0;0;0;0;0;0;0;0
356;0.32757;0.033564;-0.022467;0.39312;0;0;0;0;0;0;0;0;0;0;0;0;0
356.5;0.32815;0.033686;-0.022575;0.39312;0;0;0;0;0;0;0;0;0;0;0;0;0
357;0.32877;0.033785;-0.022638;0.39314;0;0;0;0;0;0;0;0;0;0;0;0;0
357.5;0.32948;0.033983;-0.022638;0.39315;0;0;0;0;0;0;0;0;0;0;0;0;0
358;0.33004;0.034063;-0.022735;0.39316;0;0;0;0;0;0;0;0;0;0;0;0;0
358.5;0.33068;0.034212;-0.022824;0.39316;0;0;0;0;0;0;0;0;0;0;0;0;0
359;0.33129;0.034373;-0.022881;0.39316;0;0;0;0;0;0;0;0;0;0;0;0;0
359.5;0.33196;0.034509;-0.022966;0.39317;0;0;0;0;0;0;0;0;0;0;0;0;0
360;0.33251;0.034618;-0.023028;0.39317;0;0;0;0;0;0;0;0;0;0;0;0;0
360.5;0.33304;0.034709;-0.023084;0.39318;0;0;0;0;0;0;0;0;0;0;0;0;0
361;0.33382;0.034861;-0.02317;0.39318;0;0;0;0;0;0;0;0;0;0;0;0;0
361.5;0.33453;0.034957;-0.023286;0.39319;0;0;0;0;0;0;0;0;0;0;0;0;0
362;0.33504;0.035102;-0.023335;0.3932;0;0;0;0;0;0;0;0;0;0;0;0;0
362.5;0.33564;0.035148;-0.023403;0.39319;0;0;0;0;0;0;0;0;0;0;0;0;0
363;0.3363;0.035307;-0.023505;0.39319;0;0;0;0;0;0;0;0;0;0;0;0;0
363.5;0.33691;0.035434;-0.023559;0.3932;0;0;0;0;0;0;0;0;0;0;0;0;0
364;0.33749;0.035609;-0.023585;0.39321;0;0;0;0;0;0;0;0;0;0;0;0;0
364.5;0.33817;0.035741;-0.023685;0.39322;0;0;0;0;0;0;0;0;0;0;0;0;0
365;0.33873;0.035911;-0.02378;0.39322;0;0;0;0;0;0;0;0;0;0;0;0;0
365.5;0.33939;0.035972;-0.023845;0.39322;0;0;0;0;0;0;0;0;0;0;0;0;0
366;0.34005;0.036134;-0.023926;0.39323;0;0;0;0;0;0;0;0;0;0;0;0;0
366.5;0.34063;0.036285;-0.023941;0.39326;0;0;0;0;0;0;0;0;0;0;0;0;0
367;0.34134;0.036409;-0.024014;0.39329;0;0;0;0;0;0;0;0;0;0;0;0;0
367.5;0.34196;0.03649;-0.024107;0.3933;0;0;0;0;0;0;0;0;0;0;0;0;0
368;0.34263;0.036655;-0.024165;0.39332;0;0;0;0;0;0;0;0;0;0;0;0;0
368.5;0.34323;0.036799;-0.024241;0.39334;0;0;0;0;0;0;0;0;0;0;0;0;0
369;0.34382;0.036932;-0.024252;0.39335;0;0;0;0;0;0;0;0;0;0;0;0;0
369.5;0.34452;0.037093;-0.024383;0.39336;0;0;0;0;0;0;0;0;0;0;0;0;0
370;0.34515;0.037284;-0.024429;0.39337;0;0;0;0;0;0;0;0;0;0;0;0;0
370.5;0.34581;0.037367;-0.024469;0.39336;0;0;0;0;0;0;0;0;0;0;0;0;0
371;0.3465;0.037507;-0.024606;0.39336;0;0;0;0;0;0;0;0;0;0;0;0;0
371.5;0.34698;0.037626;-0.024633;0.39336;0;0;0;0;0;0;0;0;0;0;0;0;0
372;0.34764;0.037823;-0.024654;0.39335;0;0;0;0;0;0;0;0;0;0;0;0;0
372.5;0.34829;0.037918;-0.024712;0.39334;0;0;0;0;0;0;0;0;0;0;0;0;0
373;0.3489;0.038023;-0.02477;0.39334;0;0;0;0;0;0;0;0;0;0;0;0;0
373.5;0.34963;0.038233;-0.024888;0.39334;0;0;0;0;0;0;0;0;0;0;0;0;0
374;0.35015;0.03835;-0.024971;0.39333;0;0;0;0;0;0;0;0;0;0;0;0;0
374.5;0.35065;0.03852;-0.025019;0.39334;0;0;0;0;0;0;0;0;0;0;0;0;0
375;0.35148;0.038644;-0.025125;0.39335;0;0;0;0;0;0;0;0;0;0;0;0;0
375.5;0.35217;0.038862;-0.025148;0.39336;0;0;0;0;0;0;0;0;0;0;0;0;0
376;0.35262;0.038999;-0.025194;0.39336;0;0;0;0;0;0;0;0;0;0;0;0;0
376.5;0.3533;0.039168;-0.02534;0.39335;0;0;0;0;0;0;0;0;0;0;0;0;0
377;0.35393;0.039249;-0.025381;0.39335;0;0;0;0;0;0;0;0;0;0;0;0;0
377.5;0.35468;0.039413;-0.025408;0.39334;0;0;0;0;0;0;0;0;0;0;0;0;0
378;0.35524;0.039506;-0.0255;0.39333;0;0;0;0;0;0;0;0;0;0;0;0;0
378.5;0.35572;0.039676;-0.025541;0.39333;0;0;0;0;0;0;0;0;0;0;0;0;0
379;0.35652;0.039843;-0.025564;0.39333;0;0;0;0;0;0;0;0;0;0;0;0;0
379.5;0.35714;0.03994;-0.025641;0.39332;0;0;0;0;0;0;0;0;0;0;0;0;0
380;0.35778;0.040139;-0.025734;0.39331;0;0;0;0;0;0;0;0;0;0;0;0;0
380.5;0.35842;0.040311;-0.025733;0.39331;0;0;0;0;0;0;0;0;0;0;0;0;0
381;0.35906;0.040464;-0.02587;0.39331;0;0;0;0;0;0;0;0;0;0;0;0;0
381.5;0.35974;0.040564;-0.025965;0.39332;0;0;0;0;0;0;0;0;0;0;0;0;0
382;0.36032;0.040756;-0.025983;0.39332;0;0;0;0;0;0;0;0;0;0;0;0;0
382.5;0.361;0.040881;-0.026097;0.39331;0;0;0;0;0;0;0;0;0;0;0;0;0
383;0.36153;0.041058;-0.026153;0.39331;0;0;0;0;0;0;0;0;0;0;0;0;0
383.5;0.36238;0.041203;-0.026236;0.3933;0;0;0;0;0;0;0;0;0;0;0;0;0
384;0.36283;0.041321;-0.026286;0.3933;0;0;0;0;0;0;0;0;0;0;0;0;0
384.5;0.36347;0.041505;-0.02632;0.39329;0;0;0;0;0;0;0;0;0;0;0;0;0
385;0.36362;0.041653;-0.02641;0.39329;0;0;0;0;0;0;0;0;0;0;0;0;0
385.5;0.36472;0.041821;-0.026527;0.39328;0;0;0;0;0;0;0;0;0;0;0;0;0
386;0.36521;0.041969;-0.026606;0.39328;0;0;0;0;0;0;0;0;0;0;0;0;0
386.5;0.36607;0.042099;-0.026677;0.39328;0;0;0;0;0;0;0;0;0;0;0;0;0
387;0.36668;0.042251;-0.026745;0.39327;0;0;0;0;0;0;0;0;0;0;0;0;0
387.5;0.36733;0.042419;-0.026818;0.39327;0;0;0;0;0;0;0;0;0;0;0;0;0
388;0.36807;0.042607;-0.026893;0.39326;0;0;0;0;0;0;0;0;0;0;0;0;0
388.5;0.36862;0.042729;-0.026978;0.39326;0;0;0;0;0;0;0;0;0;0;0;0;0
389;0.36938;0.042926;-0.027064;0.39325;0;0;0;0;0;0;0;0;0;0;0;0;0
389.5;0.36993;0.04304;-0.02714;0.39325;0;0;0;0;0;0;0;0;0;0;0;0;0
390;0.3705;0.04321;-0.027221;0.39323;0;0;0;0;0;0;0;0;0;0;0;0;0
390.5;0.37117;0.043391;-0.027286;0.39322;0;0;0;0;0;0;0;0;0;0;0;0;0
391;0.37179;0.043561;-0.02732;0.39322;0;0;0;0;0;0;0;0;0;0;0;0;0
391.5;0.37245;0.043737;-0.027378;0.39322;0;0;0;0;0;0;0;0;0;0;0;0;0
392;0.37305;0.043917;-0.027498;0.39321;0;0;0;0;0;0;0;0;0;0;0;0;0
392.5;0.37379;0.044101;-0.027537;0.39322;0;0;0;0;0;0;0;0;0;0;0;0;0
393;0.37439;0.044255;-0.02759;0.39321;0;0;0;0;0;0;0;0;0;0;0;0;0
393.5;0.37502;0.04447;-0.027697;0.3932;0;0;0;0;0;0;0;0;0;0;0;0;0
394;0.37561;0.044678;-0.027744;0.3932;0;0;0;0;0;0;0;0;0;0;0;0;0
394.5;0.37619;0.044833;-0.027801;0.39318;0;0;0;0;0;0;0;0;0;0;0;0;0
395;0.37666;0.044998;-0.027937;0.39318;0;0;0;0;0;0;0;0;0;0;0;0;0
395.5;0.37759;0.045181;-0.027981;0.39317;0;0;0;0;0;0;0;0;0;0;0;0;0
396;0.37817;0.045373;-0.028035;0.39317;0;0;0;0;0;0;0;0;0;0;0;0;0
