"E0",,,,,"E1",,,,"E2",,,,"E3",,,,"E4",,,,"E5",,,,"E6",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
325,0.13784,0.905681,7.4762,6.57052,0.152212,0.300033,2.27119,1.97116,0.144663,0.570307,4.51262,3.94231,-0.058994,-0.116286,1.85487,1.97116,-0.0585108,-0.0384447,0.618607,0.657052,-0.0588787,-0.0644773,1.03061,1.09509,-0.0596979,-0.0915241,1.4416,1.53312
326,0.138386,0.909269,7.47979,6.57052,0.153015,0.301617,2.27277,1.97116,0.145289,0.572776,4.51509,3.94231,-0.0592274,-0.116747,1.85441,1.97116,-0.0587845,-0.0386244,0.618428,0.657052,-0.0591286,-0.064751,1.03034,1.09509,-0.0599452,-0.0919033,1.44122,1.53312
327,0.138946,0.91295,7.48347,6.57052,0.153649,0.302866,2.27402,1.97116,0.14592,0.575264,4.51758,3.94231,-0.0594863,-0.117257,1.8539,1.97116,-0.0591518,-0.0388658,0.618186,0.657052,-0.0593537,-0.0649974,1.03009,1.09509,-0.0601982,-0.0922911,1.44083,1.53312
328,0.139456,0.916296,7.48681,6.57052,0.154364,0.304275,2.27543,1.97116,0.146535,0.577686,4.52,3.94231,-0.059695,-0.117668,1.85349,1.97116,-0.059361,-0.0390033,0.618049,0.657052,-0.059689,-0.0653646,1.02972,1.09509,-0.060442,-0.0926649,1.44046,1.53312
329,0.14,0.919872,7.49039,6.57052,0.155083,0.305694,2.27685,1.97116,0.147149,0.580109,4.52242,3.94231,-0.059947,-0.118165,1.85299,1.97116,-0.0595393,-0.0391204,0.617931,0.657052,-0.0599169,-0.0656142,1.02947,1.09509,-0.0607108,-0.093077,1.44004,1.53312
330,0.14057,0.923617,7.49414,6.57052,0.155845,0.307195,2.27835,1.97116,0.147773,0.582569,4.52488,3.94231,-0.0601909,-0.118646,1.85251,1.97116,-0.0597471,-0.039257,0.617795,0.657052,-0.0601263,-0.0658435,1.02924,1.09509,-0.0609596,-0.0934584,1.43966,1.53312
331,0.141075,0.926933,7.49745,6.57052,0.156532,0.308548,2.2797,1.97116,0.148374,0.584938,4.52725,3.94231,-0.0604881,-0.119231,1.85192,1.97116,-0.0600812,-0.0394764,0.617575,0.657052,-0.0604291,-0.0661751,1.02891,1.09509,-0.0612487,-0.0939016,1.43922,1.53312
332,0.141615,0.930483,7.501,6.57052,0.157223,0.309911,2.28107,1.97116,0.149001,0.587407,4.52972,3.94231,-0.0606723,-0.119595,1.85156,1.97116,-0.0603675,-0.0396646,0.617387,0.657052,-0.0606404,-0.0664064,1.02868,1.09509,-0.0614771,-0.0942519,1.43887,1.53312
333,0.142143,0.933951,7.50447,6.57052,0.157988,0.311419,2.28257,1.97116,0.149627,0.589877,4.53219,3.94231,-0.0610238,-0.120287,1.85087,1.97116,-0.0606851,-0.0398733,0.617179,0.657052,-0.0609473,-0.0667426,1.02834,1.09509,-0.0617579,-0.0946823,1.43844,1.53312
334,0.142724,0.93777,7.50829,6.57052,0.158741,0.312903,2.28406,1.97116,0.150288,0.592483,4.53479,3.94231,-0.0613156,-0.120863,1.85029,1.97116,-0.0610126,-0.0400884,0.616964,0.657052,-0.0612223,-0.0670438,1.02804,1.09509,-0.0619909,-0.0950396,1.43808,1.53312
335,0.143256,0.941264,7.51178,6.57052,0.159458,0.314317,2.28547,1.97116,0.15095,0.595091,4.5374,3.94231,-0.0615922,-0.121408,1.84975,1.97116,-0.0611998,-0.0402114,0.61684,0.657052,-0.0614292,-0.0672703,1.02782,1.09509,-0.0623116,-0.0955312,1.43759,1.53312
336,0.143765,0.944608,7.51513,6.57052,0.160159,0.315698,2.28685,1.97116,0.151511,0.597304,4.53962,3.94231,-0.0618828,-0.121981,1.84918,1.97116,-0.0613457,-0.0403073,0.616745,0.657052,-0.0617823,-0.067657,1.02743,1.09509,-0.0626009,-0.0959748,1.43715,1.53312
337,0.144406,0.948823,7.51934,6.57052,0.161009,0.317374,2.28853,1.97116,0.152276,0.600321,4.54263,3.94231,-0.0621662,-0.122539,1.84862,1.97116,-0.0616516,-0.0405083,0.616544,0.657052,-0.0620256,-0.0679234,1.02716,1.09509,-0.0628526,-0.0963606,1.43676,1.53312
338,0.144865,0.951836,7.52236,6.57052,0.161734,0.318802,2.28996,1.97116,0.152877,0.602687,4.545,3.94231,-0.0624113,-0.123023,1.84813,1.97116,-0.0619678,-0.040716,0.616336,0.657052,-0.0623481,-0.0682766,1.02681,1.09509,-0.0631246,-0.0967776,1.43634,1.53312
339,0.145391,0.955296,7.52582,6.57052,0.162465,0.320244,2.2914,1.97116,0.153507,0.605172,4.54748,3.94231,-0.0627315,-0.123654,1.8475,1.97116,-0.0622269,-0.0408863,0.616166,0.657052,-0.0625653,-0.0685145,1.02657,1.09509,-0.0633514,-0.0971254,1.436,1.53312
340,0.14596,0.959034,7.52955,6.57052,0.163208,0.321709,2.29286,1.97116,0.15412,0.60759,4.5499,3.94231,-0.0629919,-0.124167,1.84699,1.97116,-0.0625449,-0.0410952,0.615957,0.657052,-0.0628701,-0.0688482,1.02624,1.09509,-0.0636312,-0.0975543,1.43557,1.53312
341,0.1465,0.962582,7.5331,6.57052,0.163951,0.323174,2.29433,1.97116,0.154774,0.610169,4.55248,3.94231,-0.0631859,-0.124549,1.84661,1.97116,-0.0626839,-0.0411866,0.615865,0.657052,-0.0631846,-0.0691926,1.02589,1.09509,-0.0638641,-0.0979115,1.43521,1.53312
342,0.14705,0.966196,7.53672,6.57052,0.16473,0.324708,2.29586,1.97116,0.155438,0.612787,4.5551,3.94231,-0.0634907,-0.12515,1.84601,1.97116,-0.0632117,-0.0415334,0.615519,0.657052,-0.0633903,-0.0694178,1.02567,1.09509,-0.0640956,-0.0982663,1.43485,1.53312
343,0.14761,0.969873,7.54039,6.57052,0.165505,0.326236,2.29739,1.97116,0.156072,0.615283,4.55759,3.94231,-0.0637747,-0.12571,1.84545,1.97116,-0.063362,-0.0416321,0.61542,0.657052,-0.0636492,-0.0697013,1.02539,1.09509,-0.0643591,-0.0986703,1.43445,1.53312
344,0.148149,0.973417,7.54394,6.57052,0.166282,0.327767,2.29892,1.97116,0.156742,0.617926,4.56024,3.94231,-0.064042,-0.126237,1.84492,1.97116,-0.0636862,-0.0418452,0.615207,0.657052,-0.0640077,-0.0700939,1.02499,1.09509,-0.0646583,-0.099129,1.43399,1.53312
345,0.148691,0.976975,7.54749,6.57052,0.167059,0.3293,2.30046,1.97116,0.157406,0.620544,4.56286,3.94231,-0.0643092,-0.126763,1.84439,1.97116,-0.0640703,-0.0420975,0.614954,0.657052,-0.0642796,-0.0703917,1.0247,1.09509,-0.0649183,-0.0995276,1.43359,1.53312
346,0.149244,0.98061,7.55113,6.57052,0.167806,0.330771,2.30193,1.97116,0.158073,0.623174,4.56549,3.94231,-0.0646027,-0.127342,1.84381,1.97116,-0.0641164,-0.0421278,0.614924,0.657052,-0.0644589,-0.0705881,1.0245,1.09509,-0.0651532,-0.0998878,1.43323,1.53312
347,0.149805,0.9843,7.55482,6.57052,0.168642,0.33242,2.30358,1.97116,0.158714,0.625701,4.56801,3.94231,-0.0648299,-0.12779,1.84337,1.97116,-0.0646674,-0.0424898,0.614562,0.657052,-0.0647909,-0.0709516,1.02414,1.09509,-0.065433,-0.100317,1.4328,1.53312
348,0.150319,0.987673,7.55819,6.57052,0.169394,0.333902,2.30506,1.97116,0.159373,0.628297,4.57061,3.94231,-0.0651221,-0.128366,1.84279,1.97116,-0.0648371,-0.0426013,0.614451,0.657052,-0.0650657,-0.0712526,1.02383,1.09509,-0.0657345,-0.100779,1.43234,1.53312
349,0.150902,0.991507,7.56203,6.57052,0.17024,0.335569,2.30672,1.97116,0.160068,0.63104,4.57335,3.94231,-0.0653985,-0.128911,1.84225,1.97116,-0.0651991,-0.0428392,0.614213,0.657052,-0.065234,-0.0714369,1.02365,1.09509,-0.0659492,-0.101108,1.43201,1.53312
350,0.151465,0.995202,7.56572,6.57052,0.171096,0.337258,2.30841,1.97116,0.160704,0.633544,4.57586,3.94231,-0.0656336,-0.129374,1.84178,1.97116,-0.0654398,-0.0429974,0.614055,0.657052,-0.065494,-0.0717216,1.02337,1.09509,-0.0661948,-0.101485,1.43164,1.53312
351,0.15202,0.99885,7.56937,6.57052,0.171861,0.338765,2.30992,1.97116,0.161402,0.636297,4.57861,3.94231,-0.0659386,-0.129975,1.84118,1.97116,-0.065851,-0.0432675,0.613784,0.657052,-0.0657958,-0.0720521,1.02303,1.09509,-0.0665304,-0.101999,1.43112,1.53312
352,0.152581,1.00253,7.57305,6.57052,0.172678,0.340375,2.31153,1.97116,0.162121,0.639132,4.58144,3.94231,-0.066194,-0.130479,1.84068,1.97116,-0.0660418,-0.0433929,0.613659,0.657052,-0.0661011,-0.0723864,1.0227,1.09509,-0.0668715,-0.102522,1.4306,1.53312
353,0.153125,1.00611,7.57663,6.57052,0.173478,0.341951,2.31311,1.97116,0.162752,0.641618,4.58393,3.94231,-0.0665553,-0.131191,1.83997,1.97116,-0.0665673,-0.0437382,0.613314,0.657052,-0.0664142,-0.0727293,1.02236,1.09509,-0.0671591,-0.102963,1.43016,1.53312
354,0.153687,1.0098,7.58032,6.57052,0.174287,0.343547,2.3147,1.97116,0.163414,0.644229,4.58654,3.94231,-0.0668292,-0.131731,1.83943,1.97116,-0.0668814,-0.0439446,0.613107,0.657052,-0.0666592,-0.0729976,1.02209,1.09509,-0.0674392,-0.103392,1.42973,1.53312
355,0.154242,1.01345,7.58397,6.57052,0.175074,0.345097,2.31625,1.97116,0.164135,0.647071,4.58938,3.94231,-0.0671289,-0.132322,1.83883,1.97116,-0.0672246,-0.04417,0.612882,0.657052,-0.0668472,-0.0732035,1.02188,1.09509,-0.0677705,-0.1039,1.42922,1.53312
356,0.15479,1.01705,7.58757,6.57052,0.175917,0.346759,2.31791,1.97116,0.16479,0.649652,4.59196,3.94231,-0.0674486,-0.132952,1.8382,1.97116,-0.0675712,-0.0443978,0.612654,0.657052,-0.0672274,-0.0736198,1.02147,1.09509,-0.0680916,-0.104393,1.42873,1.53312
357,0.155358,1.02078,7.5913,6.57052,0.176768,0.348437,2.31959,1.97116,0.165473,0.652347,4.59466,3.94231,-0.0677541,-0.133554,1.8376,1.97116,-0.0679891,-0.0446724,0.61238,0.657052,-0.0674484,-0.0738618,1.02122,1.09509,-0.0683503,-0.104789,1.42833,1.53312
358,0.155945,1.02464,7.59516,6.57052,0.177573,0.350025,2.32118,1.97116,0.166192,0.65518,4.59749,3.94231,-0.0680479,-0.134133,1.83702,1.97116,-0.0682714,-0.0448578,0.612194,0.657052,-0.0677619,-0.0742051,1.02088,1.09509,-0.0686318,-0.105221,1.4279,1.53312
359,0.156509,1.02834,7.59886,6.57052,0.178434,0.351722,2.32288,1.97116,0.166917,0.658041,4.60035,3.94231,-0.0683588,-0.134746,1.83641,1.97116,-0.0686485,-0.0451056,0.611946,0.657052,-0.0680985,-0.0745738,1.02051,1.09509,-0.0689988,-0.105783,1.42734,1.53312
360,0.157062,1.03198,7.6025,6.57052,0.179269,0.353366,2.32452,1.97116,0.167597,0.660719,4.60303,3.94231,-0.0686912,-0.135401,1.83576,1.97116,-0.0690183,-0.0453486,0.611703,0.657052,-0.0683657,-0.0748664,1.02022,1.09509,-0.0693666,-0.106347,1.42677,1.53312
361,0.157627,1.03569,7.60621,6.57052,0.180118,0.35504,2.3262,1.97116,0.16828,0.663414,4.60573,3.94231,-0.0690293,-0.136067,1.83509,1.97116,-0.0694484,-0.0456312,0.611421,0.657052,-0.0687401,-0.0752764,1.01981,1.09509,-0.0697226,-0.106893,1.42623,1.53312
362,0.158182,1.03934,7.60986,6.57052,0.180972,0.356724,2.32788,1.97116,0.168963,0.666104,4.60842,3.94231,-0.0693453,-0.13669,1.83447,1.97116,-0.0696753,-0.0457803,0.611272,0.657052,-0.0691282,-0.0757014,1.01939,1.09509,-0.0700298,-0.107364,1.42576,1.53312
363,0.15875,1.04307,7.61359,6.57052,0.181847,0.358449,2.3296,1.97116,0.169706,0.669036,4.61135,3.94231,-0.0696752,-0.137341,1.83382,1.97116,-0.0700894,-0.0460524,0.611,0.657052,-0.0694259,-0.0760274,1.01906,1.09509,-0.0703819,-0.107904,1.42522,1.53312
364,0.159322,1.04683,7.61735,6.57052,0.182746,0.360222,2.33138,1.97116,0.170436,0.671911,4.61422,3.94231,-0.0699349,-0.137853,1.8333,1.97116,-0.0703048,-0.0461939,0.610858,0.657052,-0.0696512,-0.0762741,1.01881,1.09509,-0.0706213,-0.108271,1.42485,1.53312
365,0.159892,1.05057,7.62109,6.57052,0.183603,0.361909,2.33306,1.97116,0.171118,0.674602,4.61691,3.94231,-0.0703035,-0.138579,1.83258,1.97116,-0.0708454,-0.0465491,0.610503,0.657052,-0.0700776,-0.0767411,1.01835,1.09509,-0.0710165,-0.108877,1.42424,1.53312
366,0.160446,1.05421,7.62473,6.57052,0.184477,0.363632,2.33479,1.97116,0.171839,0.677442,4.61975,3.94231,-0.0706489,-0.13926,1.8319,1.97116,-0.0710593,-0.0466897,0.610362,0.657052,-0.0704763,-0.0771776,1.01791,1.09509,-0.0712724,-0.109269,1.42385,1.53312
367,0.161032,1.05806,7.62858,6.57052,0.185402,0.365456,2.33661,1.97116,0.172574,0.680342,4.62265,3.94231,-0.0709247,-0.139804,1.83135,1.97116,-0.0715222,-0.0469938,0.610058,0.657052,-0.0707622,-0.0774908,1.0176,1.09509,-0.0716425,-0.109837,1.42328,1.53312
368,0.161603,1.06182,7.63234,6.57052,0.186333,0.367292,2.33845,1.97116,0.173276,0.683109,4.62542,3.94231,-0.0712538,-0.140452,1.8307,1.97116,-0.0718814,-0.0472298,0.609822,0.657052,-0.0710804,-0.0778392,1.01725,1.09509,-0.0718842,-0.110207,1.42291,1.53312
369,0.162204,1.06577,7.63628,6.57052,0.187183,0.368968,2.34012,1.97116,0.174033,0.686093,4.6284,3.94231,-0.0715713,-0.141078,1.83008,1.97116,-0.0720357,-0.0473312,0.609721,0.657052,-0.071419,-0.07821,1.01688,1.09509,-0.072332,-0.110894,1.42223,1.53312
370,0.162767,1.06947,7.63999,6.57052,0.188108,0.37079,2.34195,1.97116,0.174738,0.688873,4.63118,3.94231,-0.071944,-0.141813,1.82934,1.97116,-0.0725466,-0.0476669,0.609385,0.657052,-0.0717766,-0.0786017,1.01649,1.09509,-0.0726187,-0.111333,1.42179,1.53312
371,0.163288,1.07289,7.64341,6.57052,0.189025,0.372597,2.34375,1.97116,0.175442,0.691646,4.63396,3.94231,-0.0722597,-0.142435,1.82872,1.97116,-0.0728454,-0.0478632,0.609189,0.657052,-0.0721165,-0.0789739,1.01611,1.09509,-0.073034,-0.11197,1.42115,1.53312
372,0.163884,1.0768,7.64732,6.57052,0.189927,0.374377,2.34553,1.97116,0.176185,0.694575,4.63689,3.94231,-0.0726434,-0.143192,1.82796,1.97116,-0.0732316,-0.048117,0.608935,0.657052,-0.0724822,-0.0793743,1.01571,1.09509,-0.0733331,-0.112429,1.42069,1.53312
373,0.164505,1.08088,7.6514,6.57052,0.190936,0.376364,2.34752,1.97116,0.176935,0.697533,4.63984,3.94231,-0.073022,-0.143938,1.82722,1.97116,-0.0736894,-0.0484178,0.608634,0.657052,-0.0728097,-0.079733,1.01535,1.09509,-0.0737265,-0.113032,1.42009,1.53312
374,0.165051,1.08447,7.65499,6.57052,0.191886,0.378238,2.34939,1.97116,0.177695,0.700529,4.64284,3.94231,-0.0733573,-0.144599,1.82656,1.97116,-0.0738285,-0.0485092,0.608543,0.657052,-0.0731478,-0.0801032,1.01498,1.09509,-0.0741239,-0.113641,1.41948,1.53312
375,0.16562,1.08821,7.65873,6.57052,0.1928,0.380038,2.35119,1.97116,0.178424,0.703401,4.64571,3.94231,-0.0737264,-0.145326,1.82583,1.97116,-0.0743415,-0.0488462,0.608206,0.657052,-0.0735769,-0.0805731,1.01451,1.09509,-0.0744365,-0.11412,1.419,1.53312
376,0.166227,1.09219,7.66271,6.57052,0.19378,0.381971,2.35313,1.97116,0.179176,0.706367,4.64868,3.94231,-0.0741297,-0.146121,1.82503,1.97116,-0.0746096,-0.0490224,0.60803,0.657052,-0.0738548,-0.0808774,1.01421,1.09509,-0.0749029,-0.114835,1.41829,1.53312
377,0.166798,1.09595,7.66647,6.57052,0.194784,0.38395,2.35511,1.97116,0.179935,0.70936,4.65167,3.94231,-0.0745047,-0.14686,1.8243,1.97116,-0.0750202,-0.0492922,0.60776,0.657052,-0.0743735,-0.0814454,1.01364,1.09509,-0.0751956,-0.115284,1.41784,1.53312
378,0.167377,1.09975,7.67027,6.57052,0.195713,0.385781,2.35694,1.97116,0.180696,0.712361,4.65467,3.94231,-0.0749025,-0.147644,1.82351,1.97116,-0.0753521,-0.0495102,0.607542,0.657052,-0.0746372,-0.0817342,1.01335,1.09509,-0.0756771,-0.116022,1.4171,1.53312
379,0.167959,1.10358,7.6741,6.57052,0.196781,0.387885,2.35904,1.97116,0.181468,0.715402,4.65771,3.94231,-0.0752711,-0.148371,1.82279,1.97116,-0.075803,-0.0498065,0.607245,0.657052,-0.0750084,-0.0821407,1.01295,1.09509,-0.076002,-0.11652,1.4166,1.53312
380,0.168537,1.10737,7.67789,6.57052,0.197726,0.389749,2.3609,1.97116,0.182193,0.718261,4.66057,3.94231,-0.0756302,-0.149079,1.82208,1.97116,-0.076051,-0.0499694,0.607082,0.657052,-0.0755221,-0.0827032,1.01238,1.09509,-0.0763914,-0.117117,1.416,1.53312
381,0.16913,1.11127,7.68179,6.57052,0.198742,0.391751,2.36291,1.97116,0.18299,0.721403,4.66371,3.94231,-0.0760078,-0.149823,1.82133,1.97116,-0.0766216,-0.0503444,0.606708,0.657052,-0.0759567,-0.0831792,1.01191,1.09509,-0.0767383,-0.117649,1.41547,1.53312
382,0.169746,1.11532,7.68584,6.57052,0.199837,0.393911,2.36507,1.97116,0.183822,0.724683,4.667,3.94231,-0.0764044,-0.150605,1.82055,1.97116,-0.0768755,-0.0505112,0.606541,0.657052,-0.0763401,-0.0835991,1.01149,1.09509,-0.0771751,-0.118319,1.4148,1.53312
383,0.170314,1.11905,7.68957,6.57052,0.200894,0.395992,2.36715,1.97116,0.18458,0.727671,4.66998,3.94231,-0.076817,-0.151418,1.81974,1.97116,-0.0772778,-0.0507755,0.606276,0.657052,-0.0767682,-0.0840679,1.01102,1.09509,-0.0775103,-0.118833,1.41429,1.53312
384,0.170899,1.12289,7.69341,6.57052,0.201925,0.398026,2.36918,1.97116,0.185336,0.730651,4.67296,3.94231,-0.0771955,-0.152164,1.81899,1.97116,-0.0776399,-0.0510135,0.606038,0.657052,-0.0772814,-0.0846298,1.01046,1.09509,-0.0779581,-0.119519,1.4136,1.53312
385,0.171471,1.12666,7.69718,6.57052,0.202946,0.400039,2.37119,1.97116,0.186107,0.733692,4.676,3.94231,-0.0776167,-0.152995,1.81816,1.97116,-0.0780598,-0.0512893,0.605763,0.657052,-0.0777504,-0.0851435,1.00994,1.09509,-0.0783673,-0.120147,1.41297,1.53312
386,0.172067,1.13057,7.70109,6.57052,0.204024,0.402162,2.37332,1.97116,0.186936,0.736959,4.67927,3.94231,-0.0780432,-0.153835,1.81732,1.97116,-0.0786251,-0.0516608,0.605391,0.657052,-0.0781877,-0.0856223,1.00946,1.09509,-0.0788791,-0.120931,1.41219,1.53312
387,0.172672,1.13454,7.70506,6.57052,0.205161,0.404404,2.37556,1.97116,0.187765,0.740227,4.68254,3.94231,-0.0784164,-0.154571,1.81659,1.97116,-0.0791013,-0.0519736,0.605078,0.657052,-0.078541,-0.0860092,1.00908,1.09509,-0.0792182,-0.121451,1.41167,1.53312
388,0.173291,1.13861,7.70913,6.57052,0.206283,0.406615,2.37777,1.97116,0.18856,0.743362,4.68567,3.94231,-0.0788866,-0.155498,1.81566,1.97116,-0.079578,-0.0522869,0.604765,0.657052,-0.0790442,-0.0865602,1.00853,1.09509,-0.0796915,-0.122177,1.41094,1.53312
389,0.173875,1.14245,7.71297,6.57052,0.20739,0.408797,2.37995,1.97116,0.189331,0.746402,4.68871,3.94231,-0.0792787,-0.156271,1.81489,1.97116,-0.0797946,-0.0524292,0.604623,0.657052,-0.0795217,-0.0870832,1.008,1.09509,-0.0800981,-0.1228,1.41032,1.53312
390,0.174474,1.14639,7.71691,6.57052,0.208539,0.411062,2.38222,1.97116,0.190154,0.749645,4.69196,3.94231,-0.0797093,-0.157119,1.81404,1.97116,-0.080289,-0.052754,0.604298,0.657052,-0.0800527,-0.0876647,1.00742,1.09509,-0.0805711,-0.123525,1.4096,1.53312
391,0.175055,1.1502,7.72072,6.57052,0.209627,0.413208,2.38436,1.97116,0.190992,0.752951,4.69526,3.94231,-0.0801336,-0.157956,1.8132,1.97116,-0.0805601,-0.0529322,0.60412,0.657052,-0.0804283,-0.0880759,1.00701,1.09509,-0.0810171,-0.124209,1.40891,1.53312
392,0.175648,1.1541,7.72462,6.57052,0.210771,0.415462,2.38662,1.97116,0.19177,0.756015,4.69833,3.94231,-0.0805751,-0.158826,1.81233,1.97116,-0.0811017,-0.053288,0.603764,0.657052,-0.0809446,-0.0886414,1.00645,1.09509,-0.0815138,-0.124971,1.40815,1.53312
393,0.176293,1.15834,7.72886,6.57052,0.212,0.417886,2.38904,1.97116,0.192639,0.759445,4.70176,3.94231,-0.0809373,-0.15954,1.81162,1.97116,-0.0816682,-0.0536602,0.603392,0.657052,-0.0813445,-0.0890792,1.00601,1.09509,-0.0820217,-0.125749,1.40737,1.53312
394,0.176877,1.16217,7.73269,6.57052,0.21314,0.420133,2.39129,1.97116,0.193455,0.762658,4.70497,3.94231,-0.0814005,-0.160453,1.8107,1.97116,-0.0819521,-0.0538468,0.603205,0.657052,-0.0818816,-0.0896675,1.00542,1.09509,-0.0824332,-0.12638,1.40674,1.53312
395,0.177521,1.1664,7.73692,6.57052,0.214407,0.42263,2.39379,1.97116,0.194376,0.766291,4.7086,3.94231,-0.0818807,-0.1614,1.80976,1.97116,-0.0825696,-0.0542525,0.602799,0.657052,-0.0823607,-0.0901921,1.00489,1.09509,-0.0829598,-0.127187,1.40593,1.53312
396,0.178125,1.17037,7.74089,6.57052,0.215615,0.425011,2.39617,1.97116,0.195192,0.769507,4.71182,3.94231,-0.0823475,-0.16232,1.80884,1.97116,-0.082912,-0.0544775,0.602574,0.657052,-0.0828078,-0.0906817,1.00441,1.09509,-0.083421,-0.127894,1.40523,1.53312
397,0.178733,1.17437,7.74489,6.57052,0.21688,0.427505,2.39866,1.97116,0.196044,0.772868,4.71518,3.94231,-0.0828185,-0.163248,1.80791,1.97116,-0.0835344,-0.0548864,0.602166,0.657052,-0.0832335,-0.0911479,1.00394,1.09509,-0.0839739,-0.128742,1.40438,1.53312
398,0.179326,1.17827,7.74879,6.57052,0.218123,0.429955,2.40111,1.97116,0.196897,0.776229,4.71854,3.94231,-0.0832633,-0.164125,1.80703,1.97116,-0.0838057,-0.0550647,0.601987,0.657052,-0.0838945,-0.0918718,1.00321,1.09509,-0.084493,-0.129538,1.40358,1.53312
399,0.179947,1.18234,7.75286,6.57052,0.219411,0.432493,2.40365,1.97116,0.197764,0.779647,4.72196,3.94231,-0.0837864,-0.165156,1.806,1.97116,-0.0844036,-0.0554575,0.601594,0.657052,-0.0843185,-0.0923361,1.00275,1.09509,-0.0849953,-0.130308,1.40281,1.53312
400,0.180578,1.18649,7.75701,6.57052,0.220749,0.43513,2.40629,1.97116,0.19866,0.783181,4.72549,3.94231,-0.0842794,-0.166128,1.80503,1.97116,-0.0848375,-0.0557426,0.601309,0.657052,-0.0848441,-0.0929117,1.00218,1.09509,-0.0855048,-0.131089,1.40203,1.53312
401,0.181167,1.19036,7.76088,6.57052,0.221995,0.437587,2.40874,1.97116,0.19949,0.786453,4.72877,3.94231,-0.084706,-0.166969,1.80419,1.97116,-0.0853651,-0.0560893,0.600963,0.657052,-0.0853084,-0.0934201,1.00167,1.09509,-0.0860168,-0.131874,1.40125,1.53312
402,0.181762,1.19427,7.76479,6.57052,0.223307,0.440173,2.41133,1.97116,0.200354,0.78986,4.73217,3.94231,-0.0852519,-0.168045,1.80311,1.97116,-0.0859231,-0.056456,0.600596,0.657052,-0.0859447,-0.0941169,1.00097,1.09509,-0.0865637,-0.132713,1.40041,1.53312
403,0.182376,1.1983,7.76882,6.57052,0.224633,0.442786,2.41394,1.97116,0.201244,0.793365,4.73568,3.94231,-0.0857464,-0.16902,1.80214,1.97116,-0.0862182,-0.0566498,0.600402,0.657052,-0.0864464,-0.0946663,1.00042,1.09509,-0.0870813,-0.133506,1.39962,1.53312
404,0.182988,1.20232,7.77284,6.57052,0.22606,0.4456,2.41676,1.97116,0.202152,0.796946,4.73926,3.94231,-0.0862009,-0.169915,1.80124,1.97116,-0.0867881,-0.0570243,0.600028,0.657052,-0.0869985,-0.0952709,0.999816,1.09509,-0.0876175,-0.134328,1.39879,1.53312
405,0.183635,1.20658,7.7771,6.57052,0.22746,0.448359,2.41951,1.97116,0.203067,0.800555,4.74287,3.94231,-0.0867887,-0.171074,1.80008,1.97116,-0.0876771,-0.0576084,0.599443,0.657052,-0.0876878,-0.0960257,0.999061,1.09509,-0.0881917,-0.135209,1.39791,1.53312
406,0.184257,1.21066,7.78118,6.57052,0.228914,0.451226,2.42238,1.97116,0.203987,0.804182,4.74649,3.94231,-0.087336,-0.172153,1.799,1.97116,-0.088109,-0.0578922,0.59916,0.657052,-0.0882795,-0.0966737,0.998413,1.09509,-0.0888289,-0.136185,1.39694,1.53312
407,0.184874,1.21472,7.78524,6.57052,0.230326,0.454008,2.42516,1.97116,0.20488,0.807702,4.75001,3.94231,-0.0878955,-0.173256,1.7979,1.97116,-0.0888626,-0.0583873,0.598665,0.657052,-0.0889918,-0.0974537,0.997633,1.09509,-0.0894581,-0.13715,1.39597,1.53312
408,0.185518,1.21895,7.78947,6.57052,0.231817,0.456947,2.4281,1.97116,0.20583,0.811447,4.75376,3.94231,-0.0884445,-0.174338,1.79682,1.97116,-0.089238,-0.058634,0.598418,0.657052,-0.0895587,-0.0980745,0.997012,1.09509,-0.0900237,-0.138017,1.3951,1.53312
409,0.18613,1.22297,7.79349,6.57052,0.233301,0.459872,2.43103,1.97116,0.206767,0.81514,4.75745,3.94231,-0.089071,-0.175573,1.79558,1.97116,-0.0899833,-0.0591237,0.597928,0.657052,-0.0902352,-0.0988154,0.996271,1.09509,-0.0906733,-0.139013,1.39411,1.53312
410,0.186728,1.2269,7.79742,6.57052,0.234744,0.462717,2.43387,1.97116,0.207657,0.818647,4.76096,3.94231,-0.0897788,-0.176968,1.79419,1.97116,-0.0905105,-0.0594701,0.597582,0.657052,-0.0908923,-0.099535,0.995552,1.09509,-0.0912737,-0.139934,1.39319,1.53312
411,0.187367,1.2311,7.80162,6.57052,0.236288,0.46576,2.43692,1.97116,0.208597,0.822353,4.76466,3.94231,-0.0903655,-0.178124,1.79303,1.97116,-0.091027,-0.0598095,0.597242,0.657052,-0.0916607,-0.100376,0.99471,1.09509,-0.0919417,-0.140958,1.39216,1.53312
412,0.188033,1.23548,7.806,6.57052,0.237858,0.468856,2.44001,1.97116,0.209588,0.826263,4.76857,3.94231,-0.091037,-0.179448,1.79171,1.97116,-0.0917236,-0.0602672,0.596785,0.657052,-0.092284,-0.101059,0.994028,1.09509,-0.0925749,-0.141928,1.39119,1.53312
