"E0",,,,,"E1",,,,"E10",,,,"E11",,,,"E12",,,,"E13",,,,"E14",,,,"E15",,,,"E16",,,,"E17",,,,"E18",,,,"E19",,,,"E2",,,,"E20",,,,"E21",,,,"E22",,,,"E23",,,,"E24",,,,"E25",,,,"E26",,,,"E27",,,,"E28",,,,"E29",,,,"E3",,,,"E30",,,,"E4",,,,"E5",,,,"E6",,,,"E7",,,,"E8",,,,"E9",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
799,0.0493781,0.300617,6.38868,6.08806,0.519733,0.105479,0.308428,0.202948,0.205217,0.208225,1.22288,1.01466,0.325456,0.0660374,0.268944,0.202907,0.421942,0.0856326,0.288581,0.202949,0.287042,0.116509,0.522407,0.405897,0.306428,0.124366,0.530221,0.405855,0.244033,0.148568,0.757372,0.608804,0.247064,0.150414,0.759218,0.608804,0.207249,0.168226,0.979937,0.811711,0.21104,0.171312,0.983065,0.811752,0.184298,0.187008,1.20171,1.0147,0.455978,0.0925401,0.295489,0.202949,0.19074,0.193536,1.2082,1.01466,0.273929,0.0555935,0.258542,0.202949,0.285125,0.0578537,0.260761,0.202907,0.232912,0.0945284,0.500384,0.405855,0.245752,0.0997501,0.505647,0.405897,0.203705,0.124016,0.732821,0.608804,0.202004,0.122981,0.731785,0.608804,0.18567,0.150718,0.96247,0.811752,0.19461,0.157967,0.969678,0.811711,0.163306,0.1657,1.18036,1.01466,0.357613,0.145139,0.550995,0.405855,0.175882,0.178468,1.19317,1.0147,0.372145,0.151037,0.556893,0.405855,0.275926,0.167985,0.776789,0.608804,0.291922,0.177723,0.786527,0.608804,0.228964,0.185862,0.997615,0.811753,0.235815,0.191423,1.00318,0.811753,0.196146,0.199022,1.21368,1.01466
800,0.0494701,0.301177,6.38924,6.08806,0.52162,0.105862,0.30881,0.202948,0.205677,0.208693,1.22335,1.01466,0.32649,0.0662472,0.269154,0.202907,0.423362,0.0859207,0.288869,0.202949,0.288092,0.116936,0.522833,0.405897,0.3073,0.124719,0.530575,0.405855,0.244749,0.149004,0.757808,0.608804,0.247735,0.150822,0.759626,0.608804,0.207834,0.168701,0.980412,0.811711,0.211479,0.171668,0.983421,0.811752,0.184822,0.187539,1.20224,1.0147,0.457433,0.0928353,0.295784,0.202949,0.19116,0.193962,1.20862,1.01466,0.27528,0.0558677,0.258816,0.202949,0.286142,0.0580602,0.260967,0.202907,0.233878,0.0949207,0.500776,0.405855,0.246263,0.0999573,0.505854,0.405897,0.204296,0.124377,0.733181,0.608804,0.202672,0.123388,0.732192,0.608804,0.186227,0.15117,0.962922,0.811752,0.195076,0.158345,0.970056,0.811711,0.163762,0.166162,1.18082,1.01466,0.358755,0.145603,0.551458,0.405855,0.176287,0.178879,1.19358,1.0147,0.373233,0.151479,0.557334,0.405855,0.276453,0.168305,0.777109,0.608804,0.292675,0.178182,0.786985,0.608804,0.229571,0.186355,0.998108,0.811753,0.236413,0.191909,1.00366,0.811753,0.196639,0.199521,1.21418,1.01466
801,0.0495558,0.301699,6.38976,6.08806,0.523256,0.106194,0.309143,0.202948,0.206093,0.209115,1.22377,1.01466,0.328178,0.0665895,0.269496,0.202907,0.424454,0.0861422,0.289091,0.202949,0.289113,0.11735,0.523247,0.405897,0.30851,0.12521,0.531066,0.405855,0.245498,0.14946,0.758264,0.608804,0.248564,0.151327,0.760131,0.608804,0.208377,0.169142,0.980853,0.811711,0.212011,0.172101,0.983853,0.811752,0.185245,0.187969,1.20267,1.0147,0.459053,0.093164,0.296113,0.202949,0.191612,0.194421,1.20908,1.01466,0.276208,0.056056,0.259004,0.202949,0.287551,0.0583461,0.261253,0.202907,0.234724,0.0952639,0.501119,0.405855,0.246995,0.100255,0.506152,0.405897,0.20502,0.124817,0.733622,0.608804,0.203316,0.12378,0.732584,0.608804,0.186679,0.151537,0.963289,0.811752,0.195616,0.158784,0.970494,0.811711,0.164129,0.166535,1.1812,1.01466,0.359724,0.145996,0.551851,0.405855,0.176835,0.179435,1.19414,1.0147,0.374468,0.15198,0.557835,0.405855,0.277313,0.168829,0.777633,0.608804,0.293581,0.178733,0.787537,0.608804,0.230072,0.186762,0.998514,0.811753,0.237,0.192385,1.00414,0.811753,0.197092,0.199981,1.21464,1.01466
802,0.0496246,0.302118,6.39018,6.08806,0.525219,0.106592,0.309541,0.202948,0.206615,0.209644,1.2243,1.01466,0.329262,0.0668095,0.269716,0.202907,0.426261,0.0865089,0.289457,0.202949,0.290138,0.117766,0.523663,0.405897,0.30936,0.125556,0.531411,0.405855,0.246119,0.149838,0.758642,0.608804,0.249269,0.151756,0.76056,0.608804,0.208879,0.169549,0.98126,0.811711,0.212567,0.172551,0.984304,0.811752,0.185665,0.188395,1.2031,1.0147,0.461383,0.0936369,0.296585,0.202949,0.19206,0.194876,1.20954,1.01466,0.277579,0.0563343,0.259283,0.202949,0.288677,0.0585745,0.261481,0.202907,0.235699,0.0956596,0.501515,0.405855,0.248014,0.100668,0.506565,0.405897,0.205712,0.125238,0.734043,0.608804,0.204076,0.124242,0.733046,0.608804,0.187168,0.151934,0.963686,0.811752,0.196181,0.159243,0.970953,0.811711,0.164576,0.166989,1.18165,1.01466,0.360909,0.146477,0.552332,0.405855,0.177168,0.179772,1.19447,1.0147,0.37542,0.152366,0.558222,0.405855,0.278021,0.169261,0.778064,0.608804,0.294191,0.179105,0.787908,0.608804,0.230679,0.187255,0.999008,0.811753,0.23754,0.192823,1.00458,0.811753,0.197489,0.200385,1.21504,1.01466
803,0.0497325,0.302775,6.39084,6.08806,0.527318,0.107018,0.309967,0.202948,0.207128,0.210164,1.22482,1.01466,0.330796,0.0671208,0.270028,0.202907,0.427626,0.0867862,0.289735,0.202949,0.290989,0.118112,0.524009,0.405897,0.310446,0.125996,0.531852,0.405855,0.246761,0.150229,0.759033,0.608804,0.249897,0.152138,0.760943,0.608804,0.209398,0.16997,0.981681,0.811711,0.21316,0.173033,0.984785,0.811752,0.186128,0.188865,1.20357,1.0147,0.462758,0.0939161,0.296865,0.202949,0.192473,0.195294,1.20995,1.01466,0.278581,0.0565377,0.259486,0.202949,0.290048,0.0588528,0.26176,0.202907,0.236632,0.0960383,0.501894,0.405855,0.24886,0.101012,0.506909,0.405897,0.206437,0.12568,0.734484,0.608804,0.204755,0.124656,0.73346,0.608804,0.187835,0.152476,0.964228,0.811752,0.196667,0.159637,0.971348,0.811711,0.165089,0.16751,1.18217,1.01466,0.36213,0.146972,0.552828,0.405855,0.177645,0.180256,1.19496,1.0147,0.376477,0.152795,0.558651,0.405855,0.278852,0.169766,0.77857,0.608804,0.295031,0.179616,0.78842,0.608804,0.231325,0.187779,0.999532,0.811753,0.238244,0.193395,1.00515,0.811753,0.197993,0.200895,1.21555,1.01466
804,0.0498363,0.303407,6.39147,6.08806,0.528906,0.107341,0.310289,0.202948,0.207625,0.210669,1.22533,1.01466,0.331872,0.0673391,0.270246,0.202907,0.429169,0.0870992,0.290048,0.202949,0.292062,0.118547,0.524444,0.405897,0.31149,0.12642,0.532275,0.405855,0.247577,0.150726,0.75953,0.608804,0.250632,0.152586,0.76139,0.608804,0.210003,0.170462,0.982173,0.811711,0.213659,0.173438,0.98519,0.811752,0.186698,0.189443,1.20414,1.0147,0.464451,0.0942596,0.297208,0.202949,0.192988,0.195817,1.21048,1.01466,0.279534,0.0567309,0.259679,0.202949,0.290959,0.0590375,0.261944,0.202907,0.237676,0.0964622,0.502318,0.405855,0.249808,0.101396,0.507293,0.405897,0.207037,0.126045,0.734849,0.608804,0.205461,0.125086,0.73389,0.608804,0.188266,0.152825,0.964577,0.811752,0.197118,0.160003,0.971714,0.811711,0.16557,0.167998,1.18266,1.01466,0.363202,0.147408,0.553263,0.405855,0.178144,0.180763,1.19546,1.0147,0.377643,0.153269,0.559124,0.405855,0.279567,0.170202,0.779005,0.608804,0.295789,0.180078,0.788882,0.608804,0.231835,0.188193,0.999946,0.811753,0.238721,0.193782,1.00554,0.811753,0.198462,0.201371,1.21603,1.01466
805,0.049927,0.303959,6.39202,6.08806,0.530959,0.107757,0.310706,0.202948,0.208095,0.211146,1.2258,1.01466,0.333068,0.0675817,0.270489,0.202907,0.43069,0.0874079,0.290356,0.202949,0.292965,0.118914,0.524811,0.405897,0.312498,0.126829,0.532685,0.405855,0.248375,0.151212,0.760016,0.608804,0.251346,0.15302,0.761825,0.608804,0.210589,0.170937,0.982648,0.811711,0.214329,0.173982,0.985735,0.811752,0.187084,0.189834,1.20453,1.0147,0.466125,0.0945993,0.297548,0.202949,0.193485,0.196322,1.21098,1.01466,0.280799,0.0569877,0.259936,0.202949,0.292181,0.0592855,0.262192,0.202907,0.238621,0.0968458,0.502701,0.405855,0.250695,0.101756,0.507653,0.405897,0.207651,0.126419,0.735223,0.608804,0.206094,0.125471,0.734275,0.608804,0.188914,0.153352,0.965104,0.811752,0.197737,0.160505,0.972216,0.811711,0.165966,0.168399,1.18306,1.01466,0.364229,0.147824,0.55368,0.405855,0.178531,0.181155,1.19586,1.0147,0.378987,0.153814,0.559669,0.405855,0.28045,0.170739,0.779543,0.608804,0.296562,0.180548,0.789352,0.608804,0.232482,0.188718,1.00047,0.811753,0.239401,0.194335,1.00609,0.811753,0.198915,0.201831,1.21649,1.01466
806,0.050021,0.304531,6.39259,6.08806,0.533256,0.108224,0.311172,0.202948,0.208545,0.211602,1.22626,1.01466,0.334464,0.067865,0.270772,0.202907,0.43194,0.0876616,0.29061,0.202949,0.293986,0.119328,0.525225,0.405897,0.313485,0.12723,0.533085,0.405855,0.248989,0.151585,0.760389,0.608804,0.252115,0.153488,0.762293,0.608804,0.211135,0.17138,0.983091,0.811711,0.214862,0.174415,0.986167,0.811752,0.187569,0.190326,1.20503,1.0147,0.467874,0.0949542,0.297903,0.202949,0.193967,0.19681,1.21147,1.01466,0.28172,0.0571747,0.260123,0.202949,0.293812,0.0596164,0.262523,0.202907,0.239436,0.0971766,0.503032,0.405855,0.251644,0.102141,0.508038,0.405897,0.208396,0.126872,0.735677,0.608804,0.206868,0.125942,0.734746,0.608804,0.189536,0.153857,0.965609,0.811752,0.198198,0.16088,0.97259,0.811711,0.166482,0.168923,1.18358,1.01466,0.365236,0.148233,0.554088,0.405855,0.178962,0.181593,1.19629,1.0147,0.379931,0.154197,0.560053,0.405855,0.281079,0.171122,0.779926,0.608804,0.297341,0.181022,0.789826,0.608804,0.233136,0.189249,1.001,0.811753,0.239954,0.194783,1.00654,0.811753,0.199401,0.202324,1.21698,1.01466
807,0.050107,0.305054,6.39312,6.08806,0.534612,0.108499,0.311447,0.202948,0.209111,0.212176,1.22684,1.01466,0.335642,0.0681041,0.271011,0.202907,0.433382,0.0879543,0.290903,0.202949,0.294975,0.119729,0.525626,0.405897,0.314428,0.127612,0.533468,0.405855,0.249677,0.152004,0.760808,0.608804,0.252908,0.153971,0.762776,0.608804,0.211691,0.171832,0.983543,0.811711,0.215382,0.174837,0.986589,0.811752,0.188022,0.190786,1.20549,1.0147,0.469568,0.0952982,0.298247,0.202949,0.194418,0.197268,1.21193,1.01466,0.282838,0.0574015,0.26035,0.202949,0.29491,0.0598393,0.262746,0.202907,0.240376,0.0975581,0.503413,0.405855,0.252363,0.102434,0.508331,0.405897,0.209162,0.127339,0.736143,0.608804,0.207402,0.126267,0.735071,0.608804,0.189965,0.154204,0.965957,0.811752,0.19878,0.161352,0.973062,0.811711,0.166905,0.169352,1.18401,1.01466,0.36628,0.148657,0.554512,0.405855,0.179435,0.182073,1.19677,1.0147,0.380897,0.154589,0.560445,0.405855,0.281917,0.171632,0.780436,0.608804,0.298026,0.181439,0.790243,0.608804,0.233655,0.18967,1.00142,0.811753,0.240534,0.195254,1.00701,0.811753,0.199866,0.202796,1.21746,1.01466
808,0.0502183,0.305732,6.39379,6.08806,0.536446,0.108871,0.311819,0.202948,0.209481,0.212551,1.22721,1.01466,0.337027,0.0683851,0.271292,0.202907,0.434467,0.0881744,0.291123,0.202949,0.296041,0.120162,0.526059,0.405897,0.315577,0.128079,0.533934,0.405855,0.250423,0.152459,0.761263,0.608804,0.253593,0.154389,0.763193,0.608804,0.212202,0.172247,0.983958,0.811711,0.215902,0.175259,0.987012,0.811752,0.18843,0.1912,1.2059,1.0147,0.470546,0.0954965,0.298445,0.202949,0.194858,0.197714,1.21237,1.01466,0.284189,0.0576758,0.260624,0.202949,0.296022,0.0600649,0.262972,0.202907,0.241155,0.0978739,0.503729,0.405855,0.253231,0.102786,0.508683,0.405897,0.209757,0.127701,0.736506,0.608804,0.208089,0.126686,0.735489,0.608804,0.190486,0.154628,0.96638,0.811752,0.199292,0.161767,0.973478,0.811711,0.167324,0.169777,1.18444,1.01466,0.36754,0.149168,0.555023,0.405855,0.179865,0.182509,1.19721,1.0147,0.382288,0.155154,0.561009,0.405855,0.282718,0.17212,0.780924,0.608804,0.298942,0.181997,0.790801,0.608804,0.234268,0.190168,1.00192,0.811753,0.241227,0.195817,1.00757,0.811753,0.200305,0.203241,1.2179,1.01466
809,0.0502833,0.306128,6.39419,6.08806,0.538202,0.109227,0.312176,0.202948,0.20998,0.213058,1.22772,1.01466,0.338133,0.0686096,0.271517,0.202907,0.435682,0.088421,0.291369,0.202949,0.29711,0.120596,0.526493,0.405897,0.316601,0.128494,0.53435,0.405855,0.25116,0.152907,0.761711,0.608804,0.254341,0.154844,0.763648,0.608804,0.212811,0.172741,0.984451,0.811711,0.216516,0.175758,0.98751,0.811752,0.188943,0.191721,1.20642,1.0147,0.47294,0.0959824,0.298931,0.202949,0.195408,0.198273,1.21293,1.01466,0.284878,0.0578156,0.260764,0.202949,0.297233,0.0603106,0.263218,0.202907,0.242403,0.0983806,0.504236,0.405855,0.254061,0.103123,0.50902,0.405897,0.210438,0.128116,0.73692,0.608804,0.208834,0.127139,0.735943,0.608804,0.191127,0.155148,0.9669,0.811752,0.199873,0.162239,0.97395,0.811711,0.167791,0.170251,1.18491,1.01466,0.368697,0.149638,0.555493,0.405855,0.180315,0.182965,1.19767,1.0147,0.383326,0.155575,0.56143,0.405855,0.283573,0.17264,0.781444,0.608804,0.299613,0.182405,0.791209,0.608804,0.234878,0.190663,1.00242,0.811753,0.241761,0.19625,1.008,0.811753,0.20078,0.203723,1.21838,1.01466
810,0.0503864,0.306756,6.39482,6.08806,0.54009,0.10961,0.312559,0.202948,0.210514,0.2136,1.22826,1.01466,0.339236,0.0688334,0.27174,0.202907,0.437352,0.08876,0.291709,0.202949,0.298004,0.120959,0.526856,0.405897,0.317731,0.128953,0.534808,0.405855,0.251936,0.15338,0.762184,0.608804,0.255059,0.155281,0.764085,0.608804,0.213372,0.173196,0.984907,0.811711,0.217071,0.176208,0.98796,0.811752,0.189427,0.192212,1.20691,1.0147,0.474819,0.0963639,0.299312,0.202949,0.195818,0.198688,1.21335,1.01466,0.286354,0.058115,0.261064,0.202949,0.29878,0.0606244,0.263531,0.202907,0.243174,0.0986936,0.504549,0.405855,0.255064,0.10353,0.509427,0.405897,0.211091,0.128513,0.737318,0.608804,0.209409,0.127489,0.736293,0.608804,0.191584,0.155519,0.967271,0.811752,0.20048,0.162732,0.974443,0.811711,0.168243,0.170709,1.18537,1.01466,0.369578,0.149995,0.555851,0.405855,0.180806,0.183464,1.19816,1.0147,0.38442,0.156019,0.561874,0.405855,0.284199,0.173021,0.781825,0.608804,0.300414,0.182893,0.791697,0.608804,0.235429,0.19111,1.00286,0.811753,0.242308,0.196694,1.00845,0.811753,0.201196,0.204145,1.2188,1.01466
811,0.0504917,0.307397,6.39546,6.08806,0.541996,0.109997,0.312946,0.202948,0.211044,0.214138,1.2288,1.01466,0.340673,0.0691249,0.272032,0.202907,0.438735,0.0890407,0.291989,0.202949,0.29911,0.121408,0.527305,0.405897,0.318683,0.129339,0.535195,0.405855,0.252614,0.153793,0.762596,0.608804,0.25575,0.155702,0.764506,0.608804,0.213939,0.173657,0.985368,0.811711,0.217668,0.176693,0.988445,0.811752,0.189882,0.192673,1.20737,1.0147,0.476739,0.0967535,0.299702,0.202949,0.196284,0.199161,1.21382,1.01466,0.287389,0.0583251,0.261274,0.202949,0.300074,0.0608871,0.263794,0.202907,0.244193,0.0991072,0.504963,0.405855,0.255951,0.10389,0.509787,0.405897,0.211806,0.128949,0.737753,0.608804,0.210031,0.127868,0.736671,0.608804,0.19218,0.156002,0.967755,0.811752,0.201062,0.163204,0.974915,0.811711,0.16868,0.171153,1.18581,1.01466,0.370805,0.150493,0.556349,0.405855,0.181276,0.183941,1.19864,1.0147,0.385749,0.156558,0.562414,0.405855,0.285056,0.173543,0.782347,0.608804,0.301171,0.183354,0.792158,0.608804,0.236085,0.191642,1.0034,0.811753,0.242976,0.197236,1.00899,0.811753,0.201803,0.204761,1.21942,1.01466
812,0.0506039,0.308079,6.39614,6.08806,0.543812,0.110366,0.313314,0.202948,0.211554,0.214656,1.22931,1.01466,0.341815,0.0693566,0.272263,0.202907,0.440534,0.0894057,0.292354,0.202949,0.300152,0.121831,0.527728,0.405897,0.320085,0.129908,0.535764,0.405855,0.253371,0.154253,0.763057,0.608804,0.256426,0.156113,0.764918,0.608804,0.214577,0.174175,0.985886,0.811711,0.218176,0.177105,0.988858,0.811752,0.190418,0.193217,1.20792,1.0147,0.478671,0.0971456,0.300094,0.202949,0.19676,0.199644,1.2143,1.01466,0.288497,0.05855,0.261499,0.202949,0.301343,0.0611446,0.264052,0.202907,0.245234,0.0995294,0.505385,0.405855,0.256901,0.104275,0.510172,0.405897,0.212411,0.129317,0.738121,0.608804,0.210951,0.128428,0.737231,0.608804,0.192737,0.156455,0.968207,0.811752,0.201536,0.163589,0.9753,0.811711,0.169138,0.171617,1.18628,1.01466,0.372053,0.151,0.556855,0.405855,0.181705,0.184377,1.19908,1.0147,0.386846,0.157004,0.562859,0.405855,0.285906,0.17406,0.782864,0.608804,0.302036,0.183881,0.792685,0.608804,0.236663,0.192112,1.00387,0.811753,0.243569,0.197718,1.00947,0.811753,0.202264,0.205229,1.21989,1.01466
813,0.0506459,0.308336,6.3964,6.08806,0.545856,0.110781,0.313729,0.202948,0.211985,0.215092,1.22975,1.01466,0.34327,0.0696518,0.272559,0.202907,0.442176,0.0897391,0.292688,0.202949,0.300981,0.122167,0.528064,0.405897,0.321094,0.130318,0.536173,0.405855,0.254109,0.154702,0.763506,0.608804,0.257179,0.156572,0.765376,0.608804,0.215104,0.174602,0.986313,0.811711,0.218718,0.177544,0.989297,0.811752,0.190809,0.193614,1.20832,1.0147,0.480532,0.0975232,0.300472,0.202949,0.197162,0.200052,1.21471,1.01466,0.289499,0.0587533,0.261702,0.202949,0.302721,0.0614241,0.264331,0.202907,0.246003,0.0998417,0.505697,0.405855,0.25776,0.104624,0.510521,0.405897,0.21313,0.129755,0.738559,0.608804,0.211606,0.128827,0.737631,0.608804,0.193245,0.156867,0.968619,0.811752,0.202128,0.164069,0.97578,0.811711,0.169596,0.172082,1.18674,1.01466,0.373111,0.151429,0.557285,0.405855,0.182155,0.184833,1.19953,1.0147,0.387938,0.157447,0.563302,0.405855,0.286454,0.174394,0.783198,0.608804,0.302552,0.184195,0.792999,0.608804,0.237257,0.192594,1.00435,0.811753,0.244126,0.19817,1.00992,0.811753,0.202604,0.205574,1.22023,1.01466
814,0.0507628,0.309047,6.39711,6.08806,0.547391,0.111092,0.314041,0.202948,0.212488,0.215603,1.23026,1.01466,0.344785,0.0699593,0.272866,0.202907,0.443619,0.0900318,0.29298,0.202949,0.302097,0.12262,0.528517,0.405897,0.322161,0.130751,0.536606,0.405855,0.254915,0.155193,0.763997,0.608804,0.258105,0.157135,0.76594,0.608804,0.215661,0.175054,0.986765,0.811711,0.219297,0.178015,0.989767,0.811752,0.191319,0.194131,1.20883,1.0147,0.48159,0.0977379,0.300686,0.202949,0.197683,0.200581,1.21524,1.01466,0.291219,0.0591024,0.262051,0.202949,0.304075,0.061699,0.264606,0.202907,0.247015,0.100252,0.506108,0.405855,0.258673,0.104995,0.510892,0.405897,0.213678,0.130088,0.738892,0.608804,0.212164,0.129166,0.73797,0.608804,0.193889,0.15739,0.969142,0.811752,0.202622,0.16447,0.976181,0.811711,0.170083,0.172576,1.18724,1.01466,0.374383,0.151946,0.557801,0.405855,0.182551,0.185235,1.19994,1.0147,0.389163,0.157944,0.5638,0.405855,0.287275,0.174894,0.783698,0.608804,0.303385,0.184702,0.793506,0.608804,0.237864,0.193087,1.00484,0.811753,0.244596,0.198552,1.0103,0.811753,0.203074,0.206051,1.22071,1.01466
815,0.0508494,0.309574,6.39763,6.08806,0.548846,0.111388,0.314336,0.202948,0.212963,0.216085,1.23074,1.01466,0.345999,0.0702056,0.273113,0.202907,0.445004,0.0903128,0.293261,0.202949,0.303215,0.123074,0.528971,0.405897,0.323281,0.131205,0.537061,0.405855,0.255641,0.155635,0.764439,0.608804,0.258723,0.157512,0.766316,0.608804,0.216176,0.175472,0.987183,0.811711,0.219929,0.178528,0.99028,0.811752,0.191778,0.194597,1.2093,1.0147,0.483657,0.0981575,0.301106,0.202949,0.198078,0.200982,1.21564,1.01466,0.29231,0.0593239,0.262272,0.202949,0.305234,0.061934,0.264841,0.202907,0.247971,0.100641,0.506496,0.405855,0.259452,0.105311,0.511208,0.405897,0.214516,0.130598,0.739403,0.608804,0.212911,0.129621,0.738425,0.608804,0.194484,0.157873,0.969625,0.811752,0.203159,0.164907,0.976618,0.811711,0.170541,0.173041,1.1877,1.01466,0.37527,0.152305,0.558161,0.405855,0.183033,0.185723,1.20042,1.0147,0.390165,0.158351,0.564206,0.405855,0.288155,0.17543,0.784234,0.608804,0.30437,0.185302,0.794106,0.608804,0.238418,0.193537,1.00529,0.811753,0.245263,0.199093,1.01085,0.811753,0.203513,0.206497,1.22116,1.01466
816,0.0509551,0.310217,6.39828,6.08806,0.551143,0.111854,0.314802,0.202948,0.213495,0.216624,1.23128,1.01466,0.347673,0.0705452,0.273452,0.202907,0.446241,0.090564,0.293512,0.202949,0.304276,0.123505,0.529402,0.405897,0.324428,0.131671,0.537526,0.405855,0.256347,0.156065,0.764869,0.608804,0.259549,0.158015,0.766819,0.608804,0.21686,0.176028,0.987739,0.811711,0.220486,0.17898,0.990732,0.811752,0.192265,0.195092,1.20979,1.0147,0.485188,0.0984682,0.301417,0.202949,0.198669,0.201582,1.21624,1.01466,0.293507,0.0595668,0.262515,0.202949,0.306721,0.0622359,0.265143,0.202907,0.249005,0.10106,0.506915,0.405855,0.26037,0.105684,0.511581,0.405897,0.215072,0.130937,0.739741,0.608804,0.213511,0.129986,0.73879,0.608804,0.194984,0.158279,0.970031,0.811752,0.203633,0.165292,0.977002,0.811711,0.171009,0.173516,1.18818,1.01466,0.37643,0.152776,0.558632,0.405855,0.183455,0.186152,1.20085,1.0147,0.391278,0.158802,0.564658,0.405855,0.288914,0.175892,0.784696,0.608804,0.305105,0.185749,0.794553,0.608804,0.239044,0.194045,1.0058,0.811753,0.245797,0.199526,1.01128,0.811753,0.204026,0.207017,1.22168,1.01466
817,0.0510464,0.310773,6.39883,6.08806,0.552637,0.112157,0.315105,0.202948,0.213987,0.217124,1.23178,1.01466,0.348353,0.0706833,0.27359,0.202907,0.448136,0.0909484,0.293897,0.202949,0.305272,0.123909,0.529806,0.405897,0.325337,0.13204,0.537895,0.405855,0.257103,0.156526,0.76533,0.608804,0.260269,0.158453,0.767257,0.608804,0.217426,0.176487,0.988198,0.811711,0.221082,0.179463,0.991216,0.811752,0.192747,0.195581,1.21028,1.0147,0.48713,0.0988624,0.301811,0.202949,0.199102,0.202021,1.21668,1.01466,0.294792,0.0598277,0.262776,0.202949,0.307876,0.0624702,0.265377,0.202907,0.249816,0.101389,0.507245,0.405855,0.261378,0.106092,0.511989,0.405897,0.215652,0.13129,0.740094,0.608804,0.214331,0.130486,0.73929,0.608804,0.195562,0.158748,0.9705,0.811752,0.204399,0.165913,0.977624,0.811711,0.171486,0.174,1.18866,1.01466,0.377683,0.153285,0.55914,0.405855,0.183954,0.186659,1.20136,1.0147,0.392425,0.159268,0.565123,0.405855,0.289705,0.176373,0.785177,0.608804,0.305812,0.18618,0.794984,0.608804,0.239642,0.19453,1.00628,0.811753,0.246535,0.200126,1.01188,0.811753,0.204489,0.207487,1.22215,1.01466
818,0.0511467,0.311384,6.39944,6.08806,0.554732,0.112582,0.31553,0.202948,0.214491,0.217636,1.23229,1.01466,0.350172,0.0710523,0.273959,0.202907,0.449572,0.0912399,0.294188,0.202949,0.306249,0.124305,0.530203,0.405897,0.326461,0.132496,0.538351,0.405855,0.257814,0.156958,0.765762,0.608804,0.26113,0.158977,0.767781,0.608804,0.218036,0.176982,0.988693,0.811711,0.22172,0.179981,0.991734,0.811752,0.193304,0.196146,1.21085,1.0147,0.489137,0.0992696,0.302218,0.202949,0.199657,0.202584,1.21724,1.01466,0.295686,0.060009,0.262957,0.202949,0.309511,0.062802,0.265709,0.202907,0.25096,0.101854,0.507709,0.405855,0.262563,0.106573,0.51247,0.405897,0.216588,0.13186,0.740664,0.608804,0.214962,0.13087,0.739673,0.608804,0.196179,0.159249,0.971001,0.811752,0.204933,0.166347,0.978057,0.811711,0.171986,0.174507,1.18917,1.01466,0.378821,0.153747,0.559602,0.405855,0.184436,0.187147,1.20185,1.0147,0.393523,0.159713,0.565569,0.405855,0.290466,0.176837,0.785641,0.608804,0.306673,0.186703,0.795507,0.608804,0.240293,0.195059,1.00681,0.811753,0.246992,0.200496,1.01225,0.811753,0.205086,0.208092,1.22275,1.01466
