Date of Test;Material;Sample Geometry;Orientation [°];Test Number;Nominal Speed [mm/min];Thickness [mm];Central Width [mm];Gauge Width / Diameter [mm];Pixel to mm ratio [mm/px];Extensometer 1-4 [mm];Extensometer 2-3 [mm];Extensometer 5-6 [mm];;;;;
07/27/21;DP600Large;UT;00;1;0.24;0.29122;2;0;0;6;1.8;1.8;;;;;
;;;;;;;;;;;;;;;;;
Time [s];U1 [mm];Uarfdgasdfg2 [mm];U3 [mm];Force [kN];Ambient Temperature [°C];DIC Zone X 1 [px];DIC Zone Y 1 [px];DIC Zone X 2 [px];DIC Zone Y 2 [px];DIC Zone X 3 [px];DIC Zone Y 3 [px];DIC Zone X 4 [px];DIC Zone Y 4 [px];DIC Zone X 5 [px];DIC Zone Y 5 [px];DIC Zone X 6 [px];DIC Zone Y 6 [px];exx;exy;eyy;e1;e2
567.5;1.6677;0.42035;-0.1524;0.35422;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23805;-0.1043;0.0031156;0.23842;-0.10468
568;1.6697;0.42039;-0.15239;0.3535;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23825;-0.10437;0.0031294;0.23862;-0.10474
568.5;1.6717;0.42037;-0.15239;0.35268;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23845;-0.10446;0.0031396;0.23883;-0.10484
569;1.6737;0.42036;-0.15237;0.35184;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23865;-0.10448;0.0031629;0.23903;-0.10486
569.5;1.6757;0.42035;-0.15237;0.35104;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23886;-0.10454;0.0031656;0.23924;-0.10491
570;1.6778;0.42031;-0.15236;0.35023;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23906;-0.10462;0.0031829;0.23944;-0.10499
570.5;1.6798;0.42028;-0.15238;0.34932;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23925;-0.10469;0.0031946;0.23963;-0.10507
571;1.6819;0.42029;-0.15234;0.34838;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23946;-0.10473;0.0032213;0.23984;-0.10511
571.5;1.684;0.4202;-0.15234;0.34749;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23966;-0.10477;0.0032446;0.24004;-0.10515
572;1.6861;0.42021;-0.15228;0.34656;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23985;-0.10481;0.00326;0.24023;-0.10519
572.5;1.6881;0.42026;-0.15236;0.34554;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24006;-0.10489;0.0032786;0.24044;-0.10527
573;1.6901;0.42015;-0.15234;0.34457;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24025;-0.10496;0.0032817;0.24064;-0.10534
573.5;1.6924;0.42015;-0.15239;0.34356;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24046;-0.10501;0.0032997;0.24085;-0.1054
574;1.6944;0.42019;-0.15237;0.34242;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24065;-0.10507;0.0033147;0.24103;-0.10545
574.5;1.6965;0.42016;-0.15232;0.34125;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24084;-0.10512;0.0033316;0.24123;-0.10551
575;1.6986;0.42007;-0.15227;0.34013;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24104;-0.10517;0.0033509;0.24143;-0.10556
575.5;1.7007;0.42001;-0.15229;0.33896;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24123;-0.10522;0.0033649;0.24162;-0.10561
576;1.7028;0.41995;-0.15232;0.33766;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24141;-0.10527;0.0033881;0.2418;-0.10566
576.5;1.7048;0.41991;-0.15228;0.33631;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2416;-0.10532;0.0034074;0.24199;-0.10571
577;1.707;0.41994;-0.15224;0.335;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24179;-0.10536;0.0034337;0.24218;-0.10575
577.5;1.7092;0.41984;-0.15231;0.33353;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24198;-0.1054;0.0034661;0.24237;-0.1058
578;1.7115;0.4198;-0.15225;0.33198;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24216;-0.10544;0.0034934;0.24256;-0.10583
578.5;1.7137;0.41973;-0.15226;0.33061;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24235;-0.10548;0.0035212;0.24275;-0.10588
579;1.7159;0.41973;-0.15223;0.32893;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24254;-0.10552;0.0035498;0.24294;-0.10592
579.5;1.7183;0.41972;-0.15225;0.32715;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24274;-0.10557;0.0035869;0.24314;-0.10597
580;1.7205;0.4197;-0.15223;0.32528;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24293;-0.10561;0.0036161;0.24333;-0.10601
580.5;1.7227;0.4195;-0.15219;0.32344;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24308;-0.10566;0.0036157;0.24349;-0.10607
581;1.7252;0.41955;-0.15223;0.32132;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24328;-0.10572;0.0036551;0.24369;-0.10612
581.5;1.7278;0.41945;-0.15211;0.31922;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24349;-0.10573;0.0037093;0.24391;-0.10614
582;NaN;NaN;NaN;0.31384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
582.5;NaN;NaN;NaN;0.2749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
583;NaN;NaN;NaN;0.23292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
583.5;NaN;NaN;NaN;0.19124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
584;NaN;NaN;NaN;0.15302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
584.5;NaN;NaN;NaN;0.11194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
585;NaN;NaN;NaN;0.074304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
585.5;NaN;NaN;NaN;0.037005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
586;NaN;NaN;NaN;0.0001274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
