"E0",,,,,"E1",,,,"E2",,,,"E3",,,,"E4",,,,"E5",,,,"E6",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
974,0.224906,1.33021,7.24475,5.91454,0.214129,0.379942,2.1543,1.77436,0.225322,0.799605,4.34833,3.54872,-0.0815897,-0.14477,1.62959,1.77436,-0.0817557,-0.0483547,0.543099,0.591454,-0.0784053,-0.0772885,0.908468,0.985756,-0.080599,-0.111231,1.26883,1.38006
975,0.225196,1.33193,7.24647,5.91454,0.214394,0.380412,2.15477,1.77436,0.225679,0.800871,4.34959,3.54872,-0.0816559,-0.144887,1.62947,1.77436,-0.0818031,-0.0483827,0.543071,0.591454,-0.0785429,-0.0774242,0.908332,0.985756,-0.0806803,-0.111344,1.26872,1.38006
976,0.225504,1.33375,7.24829,5.91454,0.214574,0.380733,2.15509,1.77436,0.226014,0.802062,4.35079,3.54872,-0.0817298,-0.145018,1.62934,1.77436,-0.0818444,-0.0484072,0.543047,0.591454,-0.0785568,-0.0774378,0.908319,0.985756,-0.08078,-0.111481,1.26858,1.38006
977,0.225796,1.33548,7.25002,5.91454,0.214803,0.381138,2.1555,1.77436,0.226344,0.803234,4.35196,3.54872,-0.0818281,-0.145193,1.62917,1.77436,-0.0820044,-0.0485018,0.542952,0.591454,-0.0786191,-0.0774993,0.908257,0.985756,-0.0807387,-0.111424,1.26863,1.38006
978,0.226112,1.33735,7.25189,5.91454,0.215071,0.381614,2.15598,1.77436,0.226704,0.80451,4.35323,3.54872,-0.0818358,-0.145206,1.62916,1.77436,-0.0820412,-0.0485236,0.54293,0.591454,-0.0785958,-0.0774764,0.90828,0.985756,-0.0807863,-0.11149,1.26857,1.38006
979,0.226415,1.33914,7.25368,5.91454,0.215292,0.382006,2.15637,1.77436,0.227072,0.805817,4.35454,3.54872,-0.0819097,-0.145337,1.62902,1.77436,-0.0821686,-0.0485989,0.542855,0.591454,-0.0787568,-0.077635,0.908121,0.985756,-0.0808295,-0.11155,1.26851,1.38006
980,0.226717,1.34093,7.25547,5.91454,0.215499,0.382373,2.15673,1.77436,0.227407,0.807003,4.35573,3.54872,-0.0819559,-0.14542,1.62894,1.77436,-0.0822255,-0.0486326,0.542821,0.591454,-0.0788231,-0.0777004,0.908056,0.985756,-0.0809238,-0.11168,1.26838,1.38006
981,0.227035,1.34281,7.25735,5.91454,0.215744,0.382808,2.15717,1.77436,0.227761,0.808259,4.35698,3.54872,-0.0820449,-0.145577,1.62878,1.77436,-0.0823114,-0.0486834,0.54277,0.591454,-0.0788968,-0.077773,0.907983,0.985756,-0.0810163,-0.111807,1.26825,1.38006
982,0.227352,1.34468,7.25922,5.91454,0.216015,0.383289,2.15765,1.77436,0.228129,0.809566,4.35829,3.54872,-0.0821526,-0.145768,1.62859,1.77436,-0.0823023,-0.048678,0.542776,0.591454,-0.0790037,-0.0778784,0.907878,0.985756,-0.0810233,-0.111817,1.26824,1.38006
983,0.22769,1.34668,7.26122,5.91454,0.21627,0.383742,2.1581,1.77436,0.228472,0.810783,4.35951,3.54872,-0.0821325,-0.145733,1.62863,1.77436,-0.0822785,-0.0486639,0.54279,0.591454,-0.0790339,-0.0779082,0.907848,0.985756,-0.081061,-0.111869,1.26819,1.38006
984,0.227955,1.34825,7.26279,5.91454,0.216423,0.384013,2.15837,1.77436,0.22882,0.812018,4.36074,3.54872,-0.0822504,-0.145942,1.62842,1.77436,-0.0824301,-0.0487536,0.5427,0.591454,-0.0790385,-0.0779127,0.907844,0.985756,-0.0811697,-0.112019,1.26804,1.38006
985,0.228284,1.35019,7.26473,5.91454,0.21666,0.384433,2.15879,1.77436,0.229212,0.813412,4.36213,3.54872,-0.0822442,-0.145931,1.62843,1.77436,-0.0823827,-0.0487255,0.542728,0.591454,-0.0791199,-0.0779929,0.907763,0.985756,-0.0812508,-0.112131,1.26793,1.38006
986,0.228572,1.3519,7.26644,5.91454,0.216862,0.384792,2.15915,1.77436,0.229472,0.814332,4.36305,3.54872,-0.082358,-0.146133,1.62823,1.77436,-0.0824801,-0.0487831,0.542671,0.591454,-0.0792127,-0.0780844,0.907672,0.985756,-0.081241,-0.112117,1.26794,1.38006
987,0.228897,1.35382,7.26836,5.91454,0.217154,0.38531,2.15967,1.77436,0.229903,0.815863,4.36459,3.54872,-0.0824259,-0.146253,1.62811,1.77436,-0.0826201,-0.048866,0.542588,0.591454,-0.0792035,-0.0780753,0.907681,0.985756,-0.0813022,-0.112202,1.26786,1.38006
988,0.229208,1.35566,7.2702,5.91454,0.217315,0.385595,2.15996,1.77436,0.230275,0.817182,4.36591,3.54872,-0.082465,-0.146323,1.62804,1.77436,-0.0825482,-0.0488234,0.54263,0.591454,-0.0792289,-0.0781004,0.907656,0.985756,-0.0813347,-0.112247,1.26781,1.38006
989,0.2295,1.35739,7.27193,5.91454,0.217537,0.385989,2.16035,1.77436,0.230596,0.81832,4.36704,3.54872,-0.0825249,-0.146429,1.62793,1.77436,-0.0828022,-0.0489737,0.54248,0.591454,-0.079319,-0.0781892,0.907567,0.985756,-0.0814091,-0.112349,1.26771,1.38006
990,0.229835,1.35937,7.27391,5.91454,0.217842,0.386531,2.16089,1.77436,0.230928,0.8195,4.36822,3.54872,-0.082608,-0.146577,1.62779,1.77436,-0.0827506,-0.0489431,0.542511,0.591454,-0.0793308,-0.0782008,0.907556,0.985756,-0.0814355,-0.112386,1.26767,1.38006
991,0.230132,1.36113,7.27567,5.91454,0.218038,0.386879,2.16124,1.77436,0.231299,0.820818,4.36954,3.54872,-0.0826444,-0.146641,1.62772,1.77436,-0.0828909,-0.0490261,0.542428,0.591454,-0.0794655,-0.0783336,0.907423,0.985756,-0.081483,-0.112451,1.26761,1.38006
992,0.23044,1.36295,7.27749,5.91454,0.218264,0.387279,2.16164,1.77436,0.231652,0.822068,4.37079,3.54872,-0.0826937,-0.146729,1.62763,1.77436,-0.082832,-0.0489913,0.542463,0.591454,-0.0794883,-0.0783561,0.9074,0.985756,-0.0815585,-0.112556,1.2675,1.38006
993,0.230762,1.36485,7.27939,5.91454,0.218496,0.387692,2.16205,1.77436,0.231965,0.823181,4.3719,3.54872,-0.0827741,-0.146871,1.62749,1.77436,-0.0829537,-0.0490633,0.542391,0.591454,-0.0795708,-0.0784374,0.907319,0.985756,-0.0815837,-0.11259,1.26747,1.38006
994,0.23108,1.36673,7.28127,5.91454,0.218672,0.388003,2.16236,1.77436,0.232314,0.824416,4.37314,3.54872,-0.0828018,-0.14692,1.62744,1.77436,-0.0830252,-0.0491056,0.542348,0.591454,-0.0796228,-0.0784887,0.907268,0.985756,-0.0816097,-0.112626,1.26743,1.38006
995,0.231397,1.36861,7.28315,5.91454,0.218979,0.388549,2.16291,1.77436,0.232696,0.825775,4.3745,3.54872,-0.0828517,-0.147009,1.62735,1.77436,-0.0829615,-0.0490679,0.542386,0.591454,-0.0796503,-0.0785158,0.907241,0.985756,-0.0816529,-0.112686,1.26737,1.38006
996,0.231718,1.3705,7.28504,5.91454,0.219127,0.38881,2.16317,1.77436,0.233069,0.827096,4.37582,3.54872,-0.0829194,-0.147129,1.62723,1.77436,-0.0830323,-0.0491098,0.542344,0.591454,-0.0797146,-0.0785791,0.907177,0.985756,-0.0816687,-0.112708,1.26735,1.38006
997,0.232024,1.37232,7.28686,5.91454,0.219401,0.389296,2.16366,1.77436,0.233411,0.828311,4.37703,3.54872,-0.0829326,-0.147152,1.62721,1.77436,-0.0830734,-0.0491341,0.54232,0.591454,-0.0796826,-0.0785476,0.907209,0.985756,-0.0817791,-0.11286,1.2672,1.38006
998,0.232339,1.37418,7.28872,5.91454,0.219689,0.389807,2.16417,1.77436,0.233809,0.829725,4.37845,3.54872,-0.0830013,-0.147274,1.62709,1.77436,-0.0832416,-0.0492336,0.54222,0.591454,-0.079755,-0.078619,0.907137,0.985756,-0.0818356,-0.112938,1.26712,1.38006
999,0.232646,1.37599,7.29053,5.91454,0.219869,0.390128,2.16449,1.77436,0.234185,0.831059,4.37978,3.54872,-0.0830431,-0.147348,1.62701,1.77436,-0.0831595,-0.049185,0.542269,0.591454,-0.0798098,-0.078673,0.907083,0.985756,-0.0818729,-0.11299,1.26707,1.38006
1000,0.232954,1.37782,7.29236,5.91454,0.220046,0.390441,2.1648,1.77436,0.234512,0.832217,4.38094,3.54872,-0.0831129,-0.147472,1.62689,1.77436,-0.0832834,-0.0492583,0.542195,0.591454,-0.0798399,-0.0787027,0.907054,0.985756,-0.081875,-0.112992,1.26707,1.38006
1001,0.233269,1.37968,7.29422,5.91454,0.220237,0.390781,2.16514,1.77436,0.234886,0.833544,4.38227,3.54872,-0.0831967,-0.147621,1.62674,1.77436,-0.0833602,-0.0493037,0.54215,0.591454,-0.0798718,-0.0787341,0.907022,0.985756,-0.0819498,-0.113096,1.26696,1.38006
1002,0.233579,1.38151,7.29605,5.91454,0.220463,0.391181,2.16554,1.77436,0.235268,0.834901,4.38362,3.54872,-0.0832421,-0.147702,1.62666,1.77436,-0.0833326,-0.0492874,0.542166,0.591454,-0.0798574,-0.0787199,0.907037,0.985756,-0.0820519,-0.113237,1.26682,1.38006
1003,0.23388,1.38329,7.29783,5.91454,0.220715,0.391629,2.16599,1.77436,0.235625,0.836169,4.38489,3.54872,-0.0832752,-0.14776,1.6266,1.77436,-0.0833542,-0.0493001,0.542154,0.591454,-0.0799087,-0.0787705,0.906986,0.985756,-0.0820623,-0.113251,1.26681,1.38006
1004,0.2342,1.38519,7.29973,5.91454,0.220914,0.391982,2.16634,1.77436,0.235994,0.837477,4.3862,3.54872,-0.083298,-0.147801,1.62656,1.77436,-0.0834979,-0.0493852,0.542069,0.591454,-0.0799693,-0.0788303,0.906926,0.985756,-0.0821192,-0.113329,1.26673,1.38006
1005,0.234529,1.38713,7.30167,5.91454,0.221138,0.39238,2.16674,1.77436,0.23637,0.838812,4.38753,3.54872,-0.0833381,-0.147872,1.62649,1.77436,-0.0834244,-0.0493417,0.542112,0.591454,-0.079962,-0.078823,0.906933,0.985756,-0.0820777,-0.113272,1.26679,1.38006
1006,0.23484,1.38897,7.30351,5.91454,0.2214,0.392844,2.16721,1.77436,0.236736,0.84011,4.38883,3.54872,-0.0833918,-0.147967,1.62639,1.77436,-0.0835787,-0.049433,0.542021,0.591454,-0.0800384,-0.0788984,0.906858,0.985756,-0.0821405,-0.113359,1.2667,1.38006
1007,0.235161,1.39087,7.30541,5.91454,0.221525,0.393065,2.16743,1.77436,0.237114,0.841451,4.39017,3.54872,-0.0834021,-0.147986,1.62638,1.77436,-0.0836372,-0.0494675,0.541986,0.591454,-0.0800806,-0.0789399,0.906816,0.985756,-0.082147,-0.113368,1.26669,1.38006
1008,0.235488,1.3928,7.30734,5.91454,0.221802,0.393557,2.16792,1.77436,0.237497,0.842811,4.39153,3.54872,-0.0834807,-0.148125,1.62624,1.77436,-0.0836901,-0.0494988,0.541955,0.591454,-0.0801632,-0.0790214,0.906735,0.985756,-0.0822584,-0.113521,1.26654,1.38006
1009,0.235808,1.39469,7.30923,5.91454,0.222036,0.393972,2.16833,1.77436,0.237882,0.844177,4.3929,3.54872,-0.0835085,-0.148174,1.62619,1.77436,-0.0835615,-0.0494228,0.542031,0.591454,-0.0801947,-0.0790524,0.906704,0.985756,-0.0822634,-0.113528,1.26653,1.38006
1010,0.236104,1.39645,7.31099,5.91454,0.222215,0.394289,2.16865,1.77436,0.238235,0.84543,4.39415,3.54872,-0.0836066,-0.148348,1.62601,1.77436,-0.08369,-0.0494987,0.541955,0.591454,-0.0802061,-0.0790636,0.906693,0.985756,-0.0823361,-0.113629,1.26643,1.38006
1011,0.236426,1.39835,7.31289,5.91454,0.222406,0.394629,2.16899,1.77436,0.238618,0.846789,4.39551,3.54872,-0.0836142,-0.148362,1.626,1.77436,-0.0837612,-0.0495409,0.541913,0.591454,-0.0802547,-0.0791116,0.906645,0.985756,-0.082417,-0.11374,1.26632,1.38006
1012,0.236747,1.40025,7.31479,5.91454,0.222676,0.395108,2.16947,1.77436,0.239,0.848145,4.39687,3.54872,-0.0836496,-0.148425,1.62594,1.77436,-0.0838299,-0.0495815,0.541872,0.591454,-0.0802269,-0.0790842,0.906672,0.985756,-0.0824188,-0.113743,1.26632,1.38006
1013,0.23704,1.40198,7.31652,5.91454,0.222834,0.395388,2.16975,1.77436,0.239393,0.849538,4.39826,3.54872,-0.0836938,-0.148503,1.62586,1.77436,-0.0837477,-0.0495329,0.541921,0.591454,-0.080263,-0.0791197,0.906637,0.985756,-0.0824374,-0.113769,1.26629,1.38006
1014,0.237382,1.40401,7.31855,5.91454,0.223007,0.395695,2.17006,1.77436,0.23976,0.850843,4.39957,3.54872,-0.0837322,-0.148571,1.62579,1.77436,-0.0838235,-0.0495777,0.541876,0.591454,-0.0802754,-0.079132,0.906624,0.985756,-0.0824443,-0.113778,1.26628,1.38006
1015,0.237714,1.40597,7.32051,5.91454,0.223214,0.396062,2.17042,1.77436,0.240183,0.852344,4.40107,3.54872,-0.0837634,-0.148627,1.62574,1.77436,-0.0838726,-0.0496068,0.541847,0.591454,-0.080352,-0.0792075,0.906549,0.985756,-0.0824682,-0.113811,1.26625,1.38006
1016,0.23802,1.40778,7.32232,5.91454,0.223416,0.39642,2.17078,1.77436,0.240552,0.853652,4.40237,3.54872,-0.0837763,-0.148649,1.62571,1.77436,-0.0838509,-0.0495939,0.54186,0.591454,-0.0802765,-0.0791331,0.906623,0.985756,-0.0825587,-0.113936,1.26612,1.38006
1017,0.238328,1.4096,7.32414,5.91454,0.223644,0.396825,2.17119,1.77436,0.24093,0.854994,4.40372,3.54872,-0.0838379,-0.148759,1.6256,1.77436,-0.0840579,-0.0497164,0.541737,0.591454,-0.0803512,-0.0792067,0.90655,0.985756,-0.0825884,-0.113977,1.26608,1.38006
1018,0.238632,1.4114,7.32594,5.91454,0.223803,0.397108,2.17147,1.77436,0.241311,0.856345,4.40507,3.54872,-0.0838434,-0.148769,1.62559,1.77436,-0.0839537,-0.0496548,0.541799,0.591454,-0.080478,-0.0793317,0.906425,0.985756,-0.0825919,-0.113982,1.26608,1.38006
1019,0.238942,1.41323,7.32777,5.91454,0.223946,0.397362,2.17172,1.77436,0.241715,0.857781,4.4065,3.54872,-0.0839265,-0.148916,1.62545,1.77436,-0.0840089,-0.0496874,0.541766,0.591454,-0.0804812,-0.0793349,0.906422,0.985756,-0.0826441,-0.114054,1.26601,1.38006
1020,0.239296,1.41533,7.32987,5.91454,0.224143,0.397711,2.17207,1.77436,0.242114,0.859195,4.40792,3.54872,-0.0839046,-0.148877,1.62548,1.77436,-0.0839667,-0.0496624,0.541791,0.591454,-0.0805127,-0.0793659,0.906391,0.985756,-0.0826942,-0.114123,1.26594,1.38006
1021,0.239611,1.41719,7.33173,5.91454,0.224398,0.398163,2.17252,1.77436,0.242539,0.860704,4.40943,3.54872,-0.083962,-0.148979,1.62538,1.77436,-0.0840149,-0.0496909,0.541763,0.591454,-0.0805568,-0.0794094,0.906347,0.985756,-0.082697,-0.114127,1.26593,1.38006
1022,0.239905,1.41893,7.33347,5.91454,0.224511,0.398363,2.17272,1.77436,0.242919,0.862054,4.41078,3.54872,-0.0839894,-0.149028,1.62533,1.77436,-0.0841573,-0.0497752,0.541679,0.591454,-0.0805311,-0.0793841,0.906372,0.985756,-0.0827553,-0.114207,1.26585,1.38006
1023,0.240244,1.42093,7.33547,5.91454,0.224676,0.398656,2.17302,1.77436,0.243348,0.863574,4.4123,3.54872,-0.0840726,-0.149175,1.62519,1.77436,-0.0841285,-0.0497581,0.541696,0.591454,-0.080595,-0.079447,0.906309,0.985756,-0.0827065,-0.11414,1.26592,1.38006
1024,0.240586,1.42296,7.3375,5.91454,0.22491,0.399071,2.17343,1.77436,0.243766,0.865058,4.41378,3.54872,-0.084049,-0.149133,1.62523,1.77436,-0.0840683,-0.0497225,0.541731,0.591454,-0.0805575,-0.0794101,0.906346,0.985756,-0.0828023,-0.114272,1.26579,1.38006
1025,0.240891,1.42476,7.3393,5.91454,0.225021,0.399268,2.17363,1.77436,0.244165,0.866474,4.4152,3.54872,-0.0841172,-0.149254,1.62511,1.77436,-0.0841041,-0.0497437,0.54171,0.591454,-0.0806301,-0.0794816,0.906275,0.985756,-0.0828368,-0.11432,1.26574,1.38006
1026,0.241221,1.42671,7.34125,5.91454,0.225234,0.399646,2.17401,1.77436,0.244593,0.867992,4.41671,3.54872,-0.0841262,-0.14927,1.62509,1.77436,-0.0842731,-0.0498436,0.54161,0.591454,-0.0806249,-0.0794765,0.90628,0.985756,-0.0827904,-0.114256,1.2658,1.38006
1027,0.241556,1.42869,7.34323,5.91454,0.225429,0.399992,2.17435,1.77436,0.245024,0.869523,4.41825,3.54872,-0.0841064,-0.149235,1.62513,1.77436,-0.0843189,-0.0498707,0.541583,0.591454,-0.0806079,-0.0794598,0.906297,0.985756,-0.0828085,-0.114281,1.26578,1.38006
1028,0.241997,1.4313,7.34584,5.91454,0.225783,0.40062,2.17498,1.77436,0.245602,0.871575,4.4203,3.54872,-0.0841163,-0.149253,1.62511,1.77436,-0.0843158,-0.0498689,0.541585,0.591454,-0.0806644,-0.0795155,0.906241,0.985756,-0.0828355,-0.114318,1.26574,1.38006
1029,0.242201,1.43251,7.34704,5.91454,0.22576,0.40058,2.17494,1.77436,0.245904,0.872646,4.42137,3.54872,-0.08417,-0.149348,1.62501,1.77436,-0.0843647,-0.0498978,0.541556,0.591454,-0.0806889,-0.0795396,0.906217,0.985756,-0.082821,-0.114298,1.26576,1.38006
1030,0.24252,1.43439,7.34893,5.91454,0.225942,0.400902,2.17526,1.77436,0.246331,0.874159,4.42288,3.54872,-0.0842145,-0.149427,1.62493,1.77436,-0.084248,-0.0498288,0.541625,0.591454,-0.0806721,-0.079523,0.906233,0.985756,-0.0828711,-0.114367,1.26569,1.38006
1031,0.242836,1.43626,7.3508,5.91454,0.226084,0.401154,2.17552,1.77436,0.246736,0.875599,4.42432,3.54872,-0.0841918,-0.149387,1.62498,1.77436,-0.0843539,-0.0498914,0.541562,0.591454,-0.0807256,-0.0795757,0.906181,0.985756,-0.0829038,-0.114412,1.26565,1.38006
1032,0.243179,1.43829,7.35283,5.91454,0.226306,0.401549,2.17591,1.77436,0.247174,0.877153,4.42588,3.54872,-0.0842703,-0.149526,1.62484,1.77436,-0.0843327,-0.0498789,0.541575,0.591454,-0.0807369,-0.079587,0.906169,0.985756,-0.0829052,-0.114414,1.26565,1.38006
1033,0.243497,1.44017,7.35471,5.91454,0.226443,0.401792,2.17615,1.77436,0.247671,0.878914,4.42764,3.54872,-0.0842773,-0.149538,1.62482,1.77436,-0.0844467,-0.0499463,0.541507,0.591454,-0.0807534,-0.0796032,0.906153,0.985756,-0.0828981,-0.114404,1.26565,1.38006
1034,0.24381,1.44202,7.35656,5.91454,0.226599,0.402069,2.17643,1.77436,0.248045,0.880244,4.42897,3.54872,-0.084327,-0.149627,1.62474,1.77436,-0.0843563,-0.0498929,0.541561,0.591454,-0.080754,-0.0796038,0.906153,0.985756,-0.0829066,-0.114416,1.26564,1.38006
1035,0.244138,1.44396,7.3585,5.91454,0.226801,0.402427,2.17679,1.77436,0.248526,0.881952,4.43067,3.54872,-0.0842836,-0.14955,1.62481,1.77436,-0.0844107,-0.049925,0.541529,0.591454,-0.0807229,-0.0795732,0.906183,0.985756,-0.0829771,-0.114513,1.26555,1.38006
1036,0.244456,1.44585,7.36038,5.91454,0.226951,0.402693,2.17705,1.77436,0.248978,0.883554,4.43228,3.54872,-0.0843033,-0.149585,1.62478,1.77436,-0.0845528,-0.0500091,0.541445,0.591454,-0.0807336,-0.0795837,0.906173,0.985756,-0.0829868,-0.114527,1.26553,1.38006
1037,0.244786,1.4478,7.36234,5.91454,0.227124,0.403,2.17736,1.77436,0.249355,0.884893,4.43362,3.54872,-0.084335,-0.149641,1.62472,1.77436,-0.084441,-0.049943,0.541511,0.591454,-0.0807667,-0.0796163,0.90614,0.985756,-0.0829826,-0.114521,1.26554,1.38006
1038,0.245112,1.44972,7.36426,5.91454,0.227279,0.403275,2.17764,1.77436,0.24986,0.886683,4.43541,3.54872,-0.0843579,-0.149681,1.62468,1.77436,-0.0844883,-0.0499709,0.541483,0.591454,-0.0808132,-0.0796622,0.906094,0.985756,-0.0830241,-0.114578,1.26548,1.38006
1039,0.245385,1.45134,7.36588,5.91454,0.22734,0.403383,2.17774,1.77436,0.250232,0.888005,4.43673,3.54872,-0.0844102,-0.149774,1.62459,1.77436,-0.0845083,-0.0499828,0.541471,0.591454,-0.0808062,-0.0796552,0.906101,0.985756,-0.0829921,-0.114534,1.26553,1.38006
1040,0.245737,1.45342,7.36796,5.91454,0.227541,0.40374,2.1781,1.77436,0.250699,0.889663,4.43839,3.54872,-0.0843633,-0.149691,1.62467,1.77436,-0.0844051,-0.0499217,0.541532,0.591454,-0.0808493,-0.0796977,0.906059,0.985756,-0.0829978,-0.114542,1.26552,1.38006
1041,0.246067,1.45537,7.36991,5.91454,0.227692,0.404008,2.17837,1.77436,0.251157,0.891286,4.44001,3.54872,-0.0844266,-0.149803,1.62456,1.77436,-0.0843605,-0.0498954,0.541558,0.591454,-0.0808275,-0.0796762,0.90608,0.985756,-0.0830362,-0.114595,1.26546,1.38006
1042,0.246399,1.45734,7.37188,5.91454,0.227843,0.404275,2.17864,1.77436,0.251653,0.893048,4.44177,3.54872,-0.0844463,-0.149838,1.62452,1.77436,-0.0845951,-0.0500341,0.54142,0.591454,-0.0808833,-0.0797313,0.906025,0.985756,-0.0831104,-0.114697,1.26536,1.38006
1043,0.246736,1.45933,7.37387,5.91454,0.228009,0.404571,2.17893,1.77436,0.252078,0.894553,4.44328,3.54872,-0.0844269,-0.149804,1.62456,1.77436,-0.0845315,-0.0499965,0.541457,0.591454,-0.08074,-0.07959,0.906166,0.985756,-0.0830531,-0.114618,1.26544,1.38006
1044,0.247068,1.46129,7.37583,5.91454,0.228164,0.404845,2.17921,1.77436,0.252555,0.896246,4.44497,3.54872,-0.08446,-0.149863,1.6245,1.77436,-0.0845683,-0.0500183,0.541436,0.591454,-0.0808656,-0.0797138,0.906043,0.985756,-0.083032,-0.114589,1.26547,1.38006
1045,0.247332,1.46286,7.37739,5.91454,0.228159,0.404837,2.1792,1.77436,0.252919,0.897538,4.44626,3.54872,-0.0845354,-0.149996,1.62437,1.77436,-0.0845568,-0.0500114,0.541442,0.591454,-0.0808552,-0.0797035,0.906053,0.985756,-0.0830962,-0.114678,1.26538,1.38006
1046,0.247717,1.46513,7.37967,5.91454,0.228352,0.405179,2.17954,1.77436,0.253449,0.899421,4.44814,3.54872,-0.0845005,-0.149934,1.62443,1.77436,-0.0845074,-0.0499822,0.541472,0.591454,-0.0808725,-0.0797206,0.906036,0.985756,-0.083099,-0.114681,1.26538,1.38006
1047,0.248043,1.46706,7.3816,5.91454,0.228515,0.405469,2.17983,1.77436,0.25393,0.901126,4.44985,3.54872,-0.0844747,-0.149889,1.62447,1.77436,-0.0845347,-0.0499984,0.541455,0.591454,-0.0808418,-0.0796903,0.906066,0.985756,-0.0831166,-0.114706,1.26535,1.38006
1048,0.248385,1.46908,7.38362,5.91454,0.228643,0.405696,2.18006,1.77436,0.2544,0.902797,4.45152,3.54872,-0.0845007,-0.149935,1.62443,1.77436,-0.084596,-0.0500346,0.541419,0.591454,-0.0808728,-0.0797209,0.906036,0.985756,-0.0831374,-0.114735,1.26532,1.38006
1049,0.248709,1.471,7.38554,5.91454,0.228737,0.405862,2.18022,1.77436,0.254871,0.904465,4.45319,3.54872,-0.0845138,-0.149958,1.6244,1.77436,-0.0846031,-0.0500388,0.541415,0.591454,-0.0809168,-0.0797643,0.905992,0.985756,-0.0831616,-0.114768,1.26529,1.38006
1050,0.249046,1.47299,7.38753,5.91454,0.228837,0.406039,2.1804,1.77436,0.255334,0.90611,4.45483,3.54872,-0.0845263,-0.14998,1.62438,1.77436,-0.0846289,-0.0500541,0.5414,0.591454,-0.0809228,-0.0797702,0.905986,0.985756,-0.0831601,-0.114766,1.26529,1.38006
1051,0.249365,1.47488,7.38942,5.91454,0.228905,0.40616,2.18052,1.77436,0.255804,0.907778,4.4565,3.54872,-0.0845038,-0.14994,1.62442,1.77436,-0.084677,-0.0500825,0.541371,0.591454,-0.0809613,-0.0798081,0.905948,0.985756,-0.0832318,-0.114865,1.26519,1.38006
1052,0.249699,1.47685,7.39139,5.91454,0.229036,0.406393,2.18075,1.77436,0.256258,0.909389,4.45811,3.54872,-0.084585,-0.150084,1.62428,1.77436,-0.0844879,-0.0499707,0.541483,0.591454,-0.0808933,-0.0797411,0.906015,0.985756,-0.0831326,-0.114728,1.26533,1.38006
1053,0.250037,1.47885,7.39339,5.91454,0.229124,0.406549,2.18091,1.77436,0.25672,0.911029,4.45975,3.54872,-0.0845692,-0.150056,1.62431,1.77436,-0.084669,-0.0500778,0.541376,0.591454,-0.0808629,-0.0797111,0.906045,0.985756,-0.0832,-0.114821,1.26524,1.38006
1054,0.25035,1.4807,7.39524,5.91454,0.229257,0.406785,2.18115,1.77436,0.257199,0.912729,4.46145,3.54872,-0.0845887,-0.150091,1.62427,1.77436,-0.0845304,-0.0499958,0.541458,0.591454,-0.0808867,-0.0797346,0.906022,0.985756,-0.0832106,-0.114836,1.26522,1.38006
1055,0.250674,1.48262,7.39716,5.91454,0.229354,0.406958,2.18132,1.77436,0.257648,0.914323,4.46305,3.54872,-0.0846222,-0.15015,1.62421,1.77436,-0.0845932,-0.050033,0.541421,0.591454,-0.0808976,-0.0797454,0.906011,0.985756,-0.08321,-0.114835,1.26522,1.38006
1056,0.251008,1.4846,7.39914,5.91454,0.229447,0.407121,2.18148,1.77436,0.258121,0.915998,4.46472,3.54872,-0.0845619,-0.150043,1.62432,1.77436,-0.0845963,-0.0500348,0.541419,0.591454,-0.0809193,-0.0797668,0.90599,0.985756,-0.0832285,-0.11486,1.2652,1.38006
1057,0.251351,1.48663,7.40116,5.91454,0.229573,0.407346,2.18171,1.77436,0.258615,0.917752,4.46648,3.54872,-0.0846144,-0.150137,1.62423,1.77436,-0.0846452,-0.0500637,0.54139,0.591454,-0.0809837,-0.0798302,0.905926,0.985756,-0.0832483,-0.114888,1.26517,1.38006
1058,0.251683,1.48859,7.40313,5.91454,0.229619,0.407428,2.18179,1.77436,0.259076,0.919389,4.46811,3.54872,-0.084624,-0.150154,1.62421,1.77436,-0.0845516,-0.0500083,0.541445,0.591454,-0.0809066,-0.0797542,0.906002,0.985756,-0.0832414,-0.114878,1.26518,1.38006
1059,0.251996,1.49044,7.40498,5.91454,0.229749,0.407658,2.18202,1.77436,0.259585,0.921194,4.46992,3.54872,-0.0846294,-0.150163,1.6242,1.77436,-0.0846625,-0.0500739,0.54138,0.591454,-0.0808905,-0.0797384,0.906018,0.985756,-0.083247,-0.114886,1.26517,1.38006
1060,0.252329,1.49241,7.40695,5.91454,0.229869,0.407872,2.18223,1.77436,0.260054,0.922861,4.47158,3.54872,-0.0846122,-0.150133,1.62423,1.77436,-0.0845345,-0.0499983,0.541456,0.591454,-0.0809065,-0.0797541,0.906002,0.985756,-0.0832686,-0.114916,1.26514,1.38006
