"E0",,,,,"E1",,,,"E10",,,,"E11",,,,"E12",,,,"E13",,,,"E14",,,,"E15",,,,"E16",,,,"E2",,,,"E3",,,,"E4",,,,"E5",,,,"E6",,,,"E7",,,,"E8",,,,"E9",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
903,0.0798329,0.622696,8.42268,7.79999,0.449902,0.116985,0.37701,0.260024,-0.111044,-0.0577425,0.462256,0.519998,-0.105214,-0.0820669,0.697935,0.780002,-0.107086,-0.111369,0.928626,1.04,-0.108873,-0.141535,1.15846,1.3,-0.11531,-0.179884,1.38012,1.56,,,,,-0.105183,-0.218781,1.86122,2.08,0.437058,0.227269,0.747267,0.519998,0.385541,0.300711,1.08068,0.779971,0.33251,0.345809,1.3858,1.04,0.307092,0.399226,1.69925,1.30002,0.278526,0.434498,1.99449,1.55999,0.255099,0.464271,2.28424,1.81997,0.239681,0.498535,2.57853,2.07999,-0.117487,-0.0305472,0.229457,0.260004
904,0.079945,0.62357,8.42356,7.79999,0.451398,0.117375,0.377399,0.260024,-0.111248,-0.0578485,0.46215,0.519998,-0.105476,-0.0822714,0.69773,0.780002,-0.10724,-0.111529,0.928467,1.04,-0.10913,-0.141869,1.15813,1.3,-0.115516,-0.180205,1.3798,1.56,,,,,-0.105378,-0.219186,1.86082,2.08,0.438532,0.228035,0.748033,0.519998,0.386665,0.301587,1.08156,0.779971,0.333281,0.34661,1.38661,1.04,0.30777,0.400107,1.70013,1.30002,0.279139,0.435454,1.99545,1.55999,0.255594,0.465172,2.28514,1.81997,0.24012,0.499447,2.57944,2.07999,-0.117782,-0.0306237,0.22938,0.260004
905,0.0800511,0.624398,8.42438,7.79999,0.453407,0.117897,0.377921,0.260024,-0.111484,-0.0579713,0.462027,0.519998,-0.105896,-0.0825991,0.697403,0.780002,-0.107507,-0.111807,0.928189,1.04,-0.109352,-0.142157,1.15784,1.3,-0.11581,-0.180664,1.37934,1.56,,,,,-0.105643,-0.219738,1.86026,2.08,0.440099,0.22885,0.748848,0.519998,0.387866,0.302525,1.0825,0.779971,0.334087,0.347449,1.38744,1.04,0.308475,0.401024,1.70104,1.30002,0.279748,0.436405,1.9964,1.55999,0.256065,0.46603,2.286,1.81997,0.240583,0.50041,2.5804,2.07999,-0.117742,-0.0306133,0.229391,0.260004
906,0.0801809,0.62541,8.4254,7.79999,0.455128,0.118344,0.378369,0.260024,-0.111758,-0.058114,0.461884,0.519998,-0.106097,-0.082756,0.697246,0.780002,-0.107801,-0.112112,0.927884,1.04,-0.109618,-0.142503,1.1575,1.3,-0.116145,-0.181186,1.37882,1.56,,,,,-0.105918,-0.220309,1.85969,2.08,0.441516,0.229587,0.749585,0.519998,0.389113,0.303497,1.08347,0.779971,0.335021,0.348421,1.38842,1.04,0.309214,0.401984,1.702,1.30002,0.280283,0.437239,1.99723,1.55999,0.256549,0.46691,2.28688,1.81997,0.240951,0.501176,2.58117,2.07999,-0.117872,-0.0306472,0.229357,0.260004
907,0.0802938,0.62629,8.42628,7.79999,0.457014,0.118835,0.378859,0.260024,-0.111947,-0.0582124,0.461786,0.519998,-0.106389,-0.0829836,0.697018,0.780002,-0.108066,-0.112388,0.927608,1.04,-0.10993,-0.14291,1.15709,1.3,-0.116303,-0.181433,1.37857,1.56,,,,,-0.106139,-0.220769,1.85923,2.08,0.443065,0.230393,0.750391,0.519998,0.39023,0.304368,1.08434,0.779971,0.335817,0.349248,1.38924,1.04,0.309925,0.402908,1.70293,1.30002,0.280876,0.438165,1.99816,1.55999,0.257063,0.467846,2.28781,1.81997,0.241376,0.50206,2.58205,2.07999,-0.11809,-0.0307038,0.2293,0.260004
908,0.0804014,0.62713,8.42712,7.79999,0.458584,0.119243,0.379267,0.260024,-0.112271,-0.0583807,0.461617,0.519998,-0.106715,-0.0832379,0.696764,0.780002,-0.108341,-0.112674,0.927322,1.04,-0.110155,-0.143202,1.1568,1.3,-0.116581,-0.181867,1.37814,1.56,,,,,-0.106367,-0.221244,1.85876,2.08,0.444668,0.231226,0.751224,0.519998,0.391355,0.305245,1.08522,0.779971,0.336664,0.350129,1.39012,1.04,0.3106,0.403786,1.70381,1.30002,0.281448,0.439056,1.99905,1.55999,0.257509,0.468658,2.28862,1.81997,0.241853,0.503052,2.58304,2.07999,-0.118122,-0.0307122,0.229292,0.260004
909,0.0805163,0.628026,8.42801,7.79999,0.460063,0.119628,0.379652,0.260024,-0.1126,-0.0585516,0.461446,0.519998,-0.107014,-0.0834715,0.69653,0.780002,-0.108521,-0.112862,0.927134,1.04,-0.110453,-0.143589,1.15641,1.3,-0.116917,-0.182391,1.37761,1.56,,,,,-0.106657,-0.221847,1.85815,2.08,0.446318,0.232084,0.752082,0.519998,0.392335,0.30601,1.08598,0.779971,0.337596,0.351098,1.39109,1.04,0.311157,0.40451,1.70453,1.30002,0.281979,0.439886,1.99988,1.55999,0.258044,0.469631,2.2896,1.81997,0.242242,0.50386,2.58385,2.07999,-0.117931,-0.0306625,0.229341,0.260004
910,0.0806126,0.628778,8.42876,7.79999,0.46193,0.120113,0.380137,0.260024,-0.112838,-0.0586754,0.461323,0.519998,-0.10727,-0.0836709,0.696331,0.780002,-0.10886,-0.113214,0.926782,1.04,-0.110718,-0.143933,1.15607,1.3,-0.117133,-0.182728,1.37728,1.56,,,,,-0.106892,-0.222336,1.85767,2.08,0.447846,0.232879,0.752877,0.519998,0.393528,0.30694,1.08691,0.779971,0.338343,0.351876,1.39187,1.04,0.311859,0.405423,1.70544,1.30002,0.28256,0.440791,2.00078,1.55999,0.25852,0.470497,2.29046,1.81997,0.242605,0.504617,2.58461,2.07999,-0.117988,-0.0306774,0.229327,0.260004
911,0.0807468,0.629824,8.42981,7.79999,0.463866,0.120617,0.380641,0.260024,-0.113097,-0.0588104,0.461188,0.519998,-0.107512,-0.0838595,0.696142,0.780002,-0.109145,-0.11351,0.926485,1.04,-0.110978,-0.144271,1.15573,1.3,-0.117346,-0.18306,1.37694,1.56,,,,,-0.107138,-0.222846,1.85715,2.08,0.449491,0.233734,0.753732,0.519998,0.394608,0.307783,1.08775,0.779971,0.339251,0.35282,1.39282,1.04,0.312658,0.406462,1.70648,1.30002,0.283175,0.44175,2.00174,1.55999,0.258994,0.471361,2.29133,1.81997,0.243098,0.505642,2.58563,2.07999,-0.118021,-0.0306859,0.229318,0.260004
912,0.0808546,0.630665,8.43065,7.79999,0.465768,0.121111,0.381136,0.260024,-0.113288,-0.0589094,0.461089,0.519998,-0.107882,-0.0841485,0.695853,0.780002,-0.109388,-0.113763,0.926233,1.04,-0.111279,-0.144663,1.15534,1.3,-0.117573,-0.183414,1.37659,1.56,,,,,-0.107351,-0.223291,1.85671,2.08,0.451031,0.234535,0.754533,0.519998,0.395777,0.308694,1.08866,0.779971,0.34015,0.353754,1.39375,1.04,0.313285,0.407277,1.7073,1.30002,0.283761,0.442664,2.00266,1.55999,0.259467,0.472221,2.29219,1.81997,0.24352,0.506519,2.58651,2.07999,-0.118148,-0.030719,0.229285,0.260004
913,0.080963,0.63151,8.4315,7.79999,0.467545,0.121573,0.381598,0.260024,-0.113636,-0.0590904,0.460908,0.519998,-0.108108,-0.0843241,0.695678,0.780002,-0.109696,-0.114084,0.925912,1.04,-0.111555,-0.145022,1.15498,1.3,-0.117835,-0.183823,1.37618,1.56,,,,,-0.10763,-0.223871,1.85613,2.08,0.452741,0.235424,0.755422,0.519998,0.397069,0.309702,1.08967,0.779971,0.340985,0.354623,1.39462,1.04,0.313995,0.4082,1.70822,1.30002,0.284329,0.443551,2.00354,1.55999,0.25994,0.473083,2.29305,1.81997,0.243929,0.507371,2.58736,2.07999,-0.118196,-0.0307315,0.229272,0.260004
914,0.0810925,0.63252,8.43251,7.79999,0.469209,0.122006,0.38203,0.260024,-0.113703,-0.0591252,0.460873,0.519998,-0.108457,-0.0845964,0.695405,0.780002,-0.10997,-0.114368,0.925627,1.04,-0.111805,-0.145346,1.15465,1.3,-0.118136,-0.184293,1.37571,1.56,,,,,-0.107868,-0.224365,1.85564,2.08,0.453975,0.236066,0.756063,0.519998,0.397982,0.310414,1.09039,0.779971,0.341785,0.355454,1.39545,1.04,0.314612,0.409002,1.70902,1.30002,0.284903,0.444447,2.00444,1.55999,0.260485,0.474074,2.29404,1.81997,0.24437,0.508287,2.58828,2.07999,-0.117989,-0.0306775,0.229326,0.260004
915,0.0811958,0.633326,8.43331,7.79999,0.471266,0.122541,0.382565,0.260024,-0.113997,-0.059278,0.46072,0.519998,-0.108642,-0.0847413,0.695261,0.780002,-0.110223,-0.114631,0.925365,1.04,-0.112008,-0.14561,1.15439,1.3,-0.118355,-0.184635,1.37537,1.56,,,,,-0.108118,-0.224886,1.85511,2.08,0.455682,0.236953,0.756951,0.519998,0.39923,0.311388,1.09136,0.779971,0.342593,0.356295,1.39629,1.04,0.31535,0.409961,1.70998,1.30002,0.285425,0.445261,2.00525,1.55999,0.260944,0.474908,2.29487,1.81997,0.244787,0.509154,2.58914,2.07999,-0.117968,-0.0306722,0.229332,0.260004
916,0.0813003,0.634141,8.43413,7.79999,0.473761,0.12319,0.383214,0.260024,-0.11414,-0.0593524,0.460646,0.519998,-0.108953,-0.0849832,0.695019,0.780002,-0.110388,-0.114803,0.925193,1.04,-0.112315,-0.146009,1.15399,1.3,-0.118593,-0.185005,1.375,1.56,,,,,-0.108428,-0.225529,1.85447,2.08,0.457122,0.237702,0.7577,0.519998,0.400359,0.312268,1.09224,0.779971,0.343575,0.357317,1.39731,1.04,0.316033,0.410849,1.71087,1.30002,0.286058,0.446248,2.00624,1.55999,0.261436,0.475805,2.29577,1.81997,0.245227,0.51007,2.59006,2.07999,-0.11814,-0.0307169,0.229287,0.260004
917,0.0813962,0.634889,8.43487,7.79999,0.475464,0.123632,0.383657,0.260024,-0.114493,-0.0595364,0.460462,0.519998,-0.109313,-0.0852642,0.694738,0.780002,-0.110667,-0.115093,0.924902,1.04,-0.112568,-0.146338,1.15366,1.3,-0.118829,-0.185373,1.37463,1.56,,,,,-0.108637,-0.225964,1.85404,2.08,0.458794,0.238572,0.758569,0.519998,0.401355,0.313045,1.09302,0.779971,0.344476,0.358253,1.39825,1.04,0.316671,0.411678,1.7117,1.30002,0.286637,0.447151,2.00714,1.55999,0.261898,0.476645,2.29661,1.81997,0.245621,0.51089,2.59088,2.07999,-0.118075,-0.0307001,0.229304,0.260004
918,0.0815344,0.635967,8.43595,7.79999,0.477796,0.124239,0.384263,0.260024,-0.114826,-0.0597094,0.460289,0.519998,-0.109567,-0.0854626,0.694539,0.780002,-0.110935,-0.115372,0.924624,1.04,-0.112821,-0.146667,1.15333,1.3,-0.11913,-0.185844,1.37416,1.56,,,,,-0.109006,-0.226732,1.85327,2.08,0.460336,0.239374,0.759371,0.519998,0.402574,0.313996,1.09397,0.779971,0.345244,0.359052,1.39905,1.04,0.317446,0.412687,1.71271,1.30002,0.287165,0.447976,2.00797,1.55999,0.262431,0.477616,2.29758,1.81997,0.246047,0.511775,2.59177,2.07999,-0.118386,-0.0307809,0.229223,0.260004
919,0.0816549,0.636907,8.43689,7.79999,0.479325,0.124636,0.384661,0.260024,-0.115019,-0.0598098,0.460188,0.519998,-0.109884,-0.0857095,0.694292,0.780002,-0.111154,-0.1156,0.924396,1.04,-0.113042,-0.146954,1.15305,1.3,-0.119461,-0.18636,1.37364,1.56,,,,,-0.109171,-0.227075,1.85293,2.08,0.461689,0.240077,0.760075,0.519998,0.40383,0.314976,1.09495,0.779971,0.346229,0.360077,1.40007,1.04,0.318107,0.413545,1.71356,1.30002,0.287801,0.448968,2.00896,1.55999,0.262894,0.478458,2.29842,1.81997,0.24653,0.512779,2.59277,2.07999,-0.118533,-0.030819,0.229185,0.260004
920,0.0817792,0.637877,8.43786,7.79999,0.481461,0.125192,0.385216,0.260024,-0.115119,-0.0598615,0.460137,0.519998,-0.11013,-0.0859013,0.6941,0.780002,-0.11136,-0.115814,0.924182,1.04,-0.11328,-0.147264,1.15274,1.3,-0.119701,-0.186734,1.37327,1.56,,,,,-0.109454,-0.227664,1.85234,2.08,0.463497,0.241017,0.761015,0.519998,0.404987,0.315878,1.09585,0.779971,0.347011,0.360889,1.40088,1.04,0.318789,0.414433,1.71445,1.30002,0.288356,0.449834,2.00983,1.55999,0.263353,0.479293,2.29926,1.81997,0.246953,0.513659,2.59365,2.07999,-0.118598,-0.030836,0.229168,0.260004
921,0.0818752,0.638625,8.43861,7.79999,0.483178,0.125638,0.385662,0.260024,-0.115281,-0.0599461,0.460052,0.519998,-0.110432,-0.0861368,0.693865,0.780002,-0.111716,-0.116184,0.923812,1.04,-0.113489,-0.147535,1.15246,1.3,-0.119993,-0.18719,1.37281,1.56,,,,,-0.10967,-0.228113,1.85189,2.08,0.464823,0.241707,0.761704,0.519998,0.406096,0.316743,1.09671,0.779971,0.347968,0.361885,1.40188,1.04,0.319527,0.415391,1.71541,1.30002,0.288942,0.450748,2.01074,1.55999,0.263888,0.480267,2.30023,1.81997,0.247359,0.514505,2.5945,2.07999,-0.118557,-0.0308254,0.229179,0.260004
922,0.082003,0.639622,8.43961,7.79999,0.485706,0.126295,0.38632,0.260024,-0.115614,-0.0601189,0.459879,0.519998,-0.110727,-0.0863673,0.693635,0.780002,-0.111974,-0.116452,0.923543,1.04,-0.113818,-0.147964,1.15204,1.3,-0.120173,-0.187471,1.37253,1.56,,,,,-0.109896,-0.228583,1.85142,2.08,0.466508,0.242583,0.762581,0.519998,0.4073,0.317682,1.09765,0.779971,0.348765,0.362714,1.40271,1.04,0.320173,0.416231,1.71625,1.30002,0.289606,0.451784,2.01178,1.55999,0.264387,0.481175,2.30114,1.81997,0.247823,0.515469,2.59546,2.07999,-0.118664,-0.0308531,0.229151,0.260004
923,0.0821078,0.64044,8.44042,7.79999,0.487665,0.126805,0.386829,0.260024,-0.115894,-0.0602646,0.459733,0.519998,-0.111014,-0.0865911,0.693411,0.780002,-0.112308,-0.1168,0.923195,1.04,-0.114072,-0.148294,1.15171,1.3,-0.120526,-0.188022,1.37198,1.56,,,,,-0.110222,-0.229262,1.85074,2.08,0.46809,0.243406,0.763403,0.519998,0.408363,0.318512,1.09848,0.779971,0.349656,0.36364,1.40364,1.04,0.32092,0.417202,1.71722,1.30002,0.290132,0.452603,2.0126,1.55999,0.264876,0.482065,2.30203,1.81997,0.248271,0.516402,2.59639,2.07999,-0.118876,-0.0309082,0.229096,0.260004
924,0.0822216,0.641327,8.44131,7.79999,0.489465,0.127273,0.387297,0.260024,-0.116139,-0.060392,0.459606,0.519998,-0.111395,-0.0868885,0.693113,0.780002,-0.112464,-0.116963,0.923033,1.04,-0.114313,-0.148607,1.15139,1.3,-0.120788,-0.188429,1.37157,1.56,,,,,-0.110397,-0.229627,1.85037,2.08,0.469659,0.244221,0.764219,0.519998,0.409574,0.319456,1.09943,0.779971,0.350543,0.364563,1.40456,1.04,0.321653,0.418156,1.71818,1.30002,0.290691,0.453476,2.01347,1.55999,0.265388,0.482997,2.30296,1.81997,0.248732,0.51736,2.59735,2.07999,-0.118831,-0.0308966,0.229107,0.260004
925,0.0823536,0.642357,8.44234,7.79999,0.491381,0.127771,0.387795,0.260024,-0.116249,-0.060449,0.459549,0.519998,-0.11166,-0.0870951,0.692907,0.780002,-0.112829,-0.117342,0.922654,1.04,-0.114521,-0.148878,1.15112,1.3,-0.12108,-0.188885,1.37112,1.56,,,,,-0.110621,-0.230091,1.84991,2.08,0.471311,0.245081,0.765078,0.519998,0.410772,0.32039,1.10036,0.779971,0.351415,0.36547,1.40547,1.04,0.322382,0.419103,1.71912,1.30002,0.291209,0.454285,2.01428,1.55999,0.265864,0.483863,2.30383,1.81997,0.249125,0.518177,2.59817,2.07999,-0.119154,-0.0309805,0.229023,0.260004
926,0.0824632,0.643211,8.4432,7.79999,0.493375,0.128289,0.388314,0.260024,-0.116686,-0.0606764,0.459322,0.519998,-0.112029,-0.0873827,0.692619,0.780002,-0.113163,-0.117689,0.922307,1.04,-0.114758,-0.149185,1.15081,1.3,-0.121262,-0.18917,1.37083,1.56,,,,,-0.110885,-0.230641,1.84936,2.08,0.472816,0.245863,0.765861,0.519998,0.411917,0.321284,1.10125,0.779971,0.352329,0.366421,1.40642,1.04,0.323049,0.419971,1.71999,1.30002,0.291836,0.455262,2.01525,1.55999,0.266363,0.484772,2.30474,1.81997,0.24957,0.519104,2.59909,2.07999,-0.119407,-0.0310464,0.228958,0.260004
927,0.08257,0.644045,8.44403,7.79999,0.495846,0.128932,0.388956,0.260024,-0.11684,-0.0607565,0.459242,0.519998,-0.112309,-0.0876015,0.6924,0.780002,-0.11343,-0.117966,0.922029,1.04,-0.114978,-0.149471,1.15053,1.3,-0.121593,-0.189686,1.37032,1.56,,,,,-0.111071,-0.231027,1.84897,2.08,0.4744,0.246687,0.766684,0.519998,0.41314,0.322237,1.10221,0.779971,0.353267,0.367396,1.40739,1.04,0.323786,0.420928,1.72095,1.30002,0.292491,0.456283,2.01628,1.55999,0.26687,0.485695,2.30566,1.81997,0.250028,0.520056,2.60005,2.07999,-0.119541,-0.031081,0.228923,0.260004
928,0.0827058,0.645104,8.44509,7.79999,0.49748,0.129357,0.389381,0.260024,-0.117116,-0.0609002,0.459098,0.519998,-0.112659,-0.0878745,0.692127,0.780002,-0.113688,-0.118235,0.92176,1.04,-0.115244,-0.149817,1.15018,1.3,-0.121825,-0.190048,1.36996,1.56,,,,,-0.111377,-0.231664,1.84834,2.08,0.476052,0.247546,0.767544,0.519998,0.414314,0.323153,1.10312,0.779971,0.354127,0.36829,1.40829,1.04,0.324458,0.421802,1.72182,1.30002,0.293025,0.457117,2.01711,1.55999,0.267391,0.486642,2.30661,1.81997,0.250477,0.520989,2.60098,2.07999,-0.11986,-0.031164,0.22884,0.260004
929,0.0827744,0.645639,8.44562,7.79999,0.499709,0.129936,0.389961,0.260024,-0.11731,-0.0610011,0.458997,0.519998,-0.112953,-0.0881037,0.691898,0.780002,-0.113971,-0.118529,0.921467,1.04,-0.115501,-0.150151,1.14985,1.3,-0.122118,-0.190505,1.3695,1.56,,,,,-0.111603,-0.232134,1.84787,2.08,0.477597,0.248349,0.768347,0.519998,0.415389,0.323991,1.10396,0.779971,0.355039,0.369239,1.40923,1.04,0.325132,0.422678,1.7227,1.30002,0.293499,0.457856,2.01785,1.55999,0.2678,0.487387,2.30735,1.81997,0.250881,0.52183,2.60182,2.07999,-0.120639,-0.0313666,0.228637,0.260004
930,0.0829059,0.646665,8.44665,7.79999,0.501522,0.130408,0.390433,0.260024,-0.117443,-0.0610701,0.458928,0.519998,-0.113204,-0.0882991,0.691703,0.780002,-0.114172,-0.118738,0.921257,1.04,-0.11572,-0.150436,1.14956,1.3,-0.12235,-0.190866,1.36914,1.56,,,,,-0.111787,-0.232516,1.84748,2.08,0.479503,0.24934,0.769338,0.519998,0.416648,0.324973,1.10494,0.779971,0.355828,0.37006,1.41006,1.04,0.325937,0.423724,1.72374,1.30002,0.294173,0.458908,2.0189,1.55999,0.268331,0.488353,2.30832,1.81997,0.25133,0.522763,2.60275,2.07999,-0.121444,-0.031576,0.228428,0.260004
931,0.0830021,0.647415,8.4474,7.79999,0.503403,0.130897,0.390922,0.260024,-0.117555,-0.0611286,0.458869,0.519998,-0.11356,-0.0885767,0.691425,0.780002,-0.114423,-0.118999,0.920997,1.04,-0.115984,-0.150779,1.14922,1.3,-0.122595,-0.191249,1.36875,1.56,,,,,-0.112066,-0.233097,1.8469,2.08,0.481002,0.25012,0.770118,0.519998,0.417763,0.325843,1.10581,0.779971,0.356712,0.370979,1.41097,1.04,0.326588,0.424571,1.72459,1.30002,0.29474,0.459792,2.01979,1.55999,0.268824,0.48925,2.30922,1.81997,0.251747,0.52363,2.60362,2.07999,-0.121771,-0.031661,0.228343,0.260004
932,0.0831246,0.648371,8.44836,7.79999,0.505231,0.131372,0.391397,0.260024,-0.117718,-0.0612129,0.458785,0.519998,-0.113739,-0.0887166,0.691285,0.780002,-0.114655,-0.11924,0.920755,1.04,-0.116228,-0.151096,1.1489,1.3,-0.122878,-0.19169,1.36831,1.56,,,,,-0.112369,-0.233729,1.84627,2.08,0.48275,0.251029,0.771026,0.519998,0.41897,0.326784,1.10675,0.779971,0.357553,0.371854,1.41185,1.04,0.327308,0.425507,1.72553,1.30002,0.295363,0.460764,2.02076,1.55999,0.26932,0.490153,2.31012,1.81997,0.252184,0.52454,2.60453,2.07999,-0.122366,-0.0318157,0.228188,0.260004
933,0.0832644,0.649462,8.44945,7.79999,0.507522,0.131968,0.391993,0.260024,-0.117959,-0.0613385,0.458659,0.519998,-0.114003,-0.0889224,0.691079,0.780002,-0.114905,-0.1195,0.920495,1.04,-0.11646,-0.151398,1.1486,1.3,-0.1231,-0.192036,1.36797,1.56,,,,,-0.112586,-0.23418,1.84582,2.08,0.484352,0.251862,0.771859,0.519998,0.420164,0.327716,1.10769,0.779971,0.358435,0.37277,1.41277,1.04,0.328039,0.426457,1.72648,1.30002,0.29599,0.461743,2.02174,1.55999,0.269865,0.491145,2.31111,1.81997,0.252653,0.525516,2.60551,2.07999,-0.122551,-0.0318638,0.22814,0.260004
934,0.0833521,0.650145,8.45013,7.79999,0.509701,0.132535,0.392559,0.260024,-0.118159,-0.0614422,0.458556,0.519998,-0.114286,-0.0891433,0.690859,0.780002,-0.11519,-0.119797,0.920199,1.04,-0.116723,-0.15174,1.14826,1.3,-0.123342,-0.192415,1.36759,1.56,,,,,-0.112803,-0.234629,1.84537,2.08,0.485918,0.252676,0.772674,0.519998,0.421275,0.328582,1.10855,0.779971,0.359332,0.373703,1.4137,1.04,0.328691,0.427305,1.72732,1.30002,0.296458,0.462472,2.02246,1.55999,0.270374,0.492071,2.31204,1.81997,0.253067,0.526378,2.60637,2.07999,-0.123187,-0.032029,0.227975,0.260004
935,0.083491,0.651229,8.45121,7.79999,0.511719,0.133059,0.393084,0.260024,-0.118463,-0.0616006,0.458397,0.519998,-0.114555,-0.0893535,0.690648,0.780002,-0.115436,-0.120053,0.919942,1.04,-0.116962,-0.152051,1.14795,1.3,-0.123597,-0.192812,1.36719,1.56,,,,,-0.113047,-0.235139,1.84486,2.08,0.487851,0.253681,0.773679,0.519998,0.422622,0.329633,1.1096,0.779971,0.360236,0.374643,1.41464,1.04,0.329485,0.428338,1.72836,1.30002,0.297092,0.463462,2.02346,1.55999,0.270855,0.492946,2.31291,1.81997,0.253541,0.527363,2.60735,2.07999,-0.1231,-0.0320064,0.227998,0.260004
936,0.0836133,0.652182,8.45217,7.79999,0.514016,0.133657,0.393681,0.260024,-0.118594,-0.0616687,0.458329,0.519998,-0.114815,-0.0895562,0.690446,0.780002,-0.115721,-0.120349,0.919646,1.04,-0.117269,-0.152449,1.14755,1.3,-0.123891,-0.193271,1.36673,1.56,,,,,-0.113332,-0.23573,1.84427,2.08,0.489346,0.254459,0.774456,0.519998,0.423716,0.330486,1.11046,0.779971,0.361099,0.375541,1.41554,1.04,0.330187,0.429249,1.72927,1.30002,0.297687,0.464389,2.02438,1.55999,0.271345,0.493838,2.3138,1.81997,0.254014,0.528346,2.60834,2.07999,-0.12352,-0.0321157,0.227888,0.260004
937,0.0837198,0.653013,8.453,7.79999,0.516096,0.134198,0.394222,0.260024,-0.118777,-0.061764,0.458234,0.519998,-0.115057,-0.0897443,0.690257,0.780002,-0.115992,-0.120632,0.919364,1.04,-0.117464,-0.152703,1.1473,1.3,-0.124133,-0.193648,1.36636,1.56,,,,,-0.113597,-0.236281,1.84372,2.08,0.490841,0.255236,0.775234,0.519998,0.424898,0.331408,1.11138,0.779971,0.361974,0.376451,1.41645,1.04,0.330865,0.430131,1.73015,1.30002,0.298288,0.465327,2.02532,1.55999,0.271873,0.494799,2.31477,1.81997,0.254395,0.529139,2.60913,2.07999,-0.124066,-0.0322577,0.227746,0.260004
938,0.0838396,0.653948,8.45393,7.79999,0.518489,0.13482,0.394844,0.260024,-0.119101,-0.061932,0.458066,0.519998,-0.115309,-0.0899414,0.69006,0.780002,-0.116215,-0.120863,0.919133,1.04,-0.11771,-0.153024,1.14698,1.3,-0.12448,-0.194189,1.36581,1.56,,,,,-0.113892,-0.236895,1.84311,2.08,0.492658,0.256181,0.776178,0.519998,0.426091,0.332338,1.11231,0.779971,0.362917,0.377432,1.41743,1.04,0.331554,0.431027,1.73105,1.30002,0.298863,0.466225,2.02622,1.55999,0.272336,0.495643,2.31561,1.81997,0.254836,0.530056,2.61005,2.07999,-0.124406,-0.0323462,0.227658,0.260004
939,0.0839508,0.654815,8.4548,7.79999,0.520412,0.13532,0.395344,0.260024,-0.119344,-0.0620588,0.457939,0.519998,-0.115533,-0.0901156,0.689886,0.780002,-0.116377,-0.121032,0.918964,1.04,-0.118004,-0.153405,1.14659,1.3,-0.124745,-0.194603,1.3654,1.56,,,,,-0.114117,-0.237363,1.84264,2.08,0.49429,0.25703,0.777027,0.519998,0.427327,0.333303,1.11327,0.779971,0.363838,0.378389,1.41838,1.04,0.332274,0.431963,1.73198,1.30002,0.29949,0.467202,2.0272,1.55999,0.272854,0.496585,2.31655,1.81997,0.255301,0.531023,2.61101,2.07999,-0.124762,-0.0324385,0.227565,0.260004
940,0.0840484,0.655576,8.45556,7.79999,0.522598,0.135888,0.395913,0.260024,-0.119546,-0.0621636,0.457834,0.519998,-0.115691,-0.0902395,0.689762,0.780002,-0.116654,-0.121319,0.918676,1.04,-0.118246,-0.15372,1.14628,1.3,-0.125055,-0.195086,1.36492,1.56,,,,,-0.114372,-0.237893,1.84211,2.08,0.49601,0.257924,0.777922,0.519998,0.428401,0.33414,1.11411,0.779971,0.364768,0.379357,1.41935,1.04,0.332994,0.432899,1.73292,1.30002,0.30002,0.46803,2.02802,1.55999,0.273288,0.497375,2.31734,1.81997,0.255722,0.5319,2.61189,2.07999,-0.125011,-0.0325033,0.227501,0.260004
941,0.0841755,0.656568,8.45655,7.79999,0.524967,0.136504,0.396529,0.260024,-0.119893,-0.0623441,0.457654,0.519998,-0.116023,-0.0904984,0.689503,0.780002,-0.116871,-0.121545,0.918451,1.04,-0.118525,-0.154082,1.14592,1.3,-0.125286,-0.195446,1.36456,1.56,,,,,-0.114595,-0.238358,1.84164,2.08,0.497756,0.258832,0.778829,0.519998,0.429676,0.335135,1.11511,0.779971,0.365527,0.380146,1.42014,1.04,0.333748,0.433879,1.7339,1.30002,0.300656,0.469021,2.02901,1.55999,0.273878,0.498448,2.31841,1.81997,0.256218,0.532932,2.61292,2.07999,-0.125797,-0.0327077,0.227296,0.260004
