"E0",,,,,"E1",,,,"E10",,,,"E11",,,,"E12",,,,"E13",,,,"E14",,,,"E15",,,,"E16",,,,"E2",,,,"E3",,,,"E4",,,,"E5",,,,"E6",,,,"E7",,,,"E8",,,,"E9",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
964,0.0819557,0.500598,6.60875,6.10815,0.458322,0.0933226,0.296941,0.203618,-0.101989,-0.0415303,0.365675,0.407206,-0.103756,-0.0633758,0.54744,0.610816,-0.110195,-0.0897449,0.724674,0.814419,-0.112518,-0.114546,0.903476,1.01802,-0.113513,-0.138671,1.08295,1.22162,-0.116498,-0.166036,1.25919,1.42523,-0.117065,-0.19068,1.43816,1.62884,0.463008,0.188554,0.595789,0.407236,0.409881,0.250362,0.861178,0.610816,0.358617,0.292057,1.10645,0.814396,0.334702,0.340731,1.35875,1.01801,0.295661,0.361189,1.58282,1.22163,0.268185,0.38223,1.80748,1.42525,0.245488,0.399859,2.02869,1.62883,-0.0955235,-0.0194489,0.184154,0.203603
965,0.0820793,0.501352,6.6095,6.10815,0.459837,0.0936311,0.297249,0.203618,-0.102053,-0.0415567,0.365649,0.407206,-0.103816,-0.0634125,0.547403,0.610816,-0.110369,-0.0898866,0.724532,0.814419,-0.112756,-0.114788,0.903233,1.01802,-0.11384,-0.13907,1.08255,1.22162,-0.116715,-0.166345,1.25888,1.42523,-0.117346,-0.191138,1.4377,1.62884,0.464724,0.189252,0.596488,0.407236,0.410981,0.251033,0.861849,0.610816,0.359495,0.292771,1.10717,0.814396,0.335398,0.34144,1.35945,1.01801,0.296191,0.361837,1.58347,1.22163,0.268692,0.382954,1.8082,1.42525,0.24592,0.400562,2.02939,1.62883,-0.095623,-0.0194691,0.184134,0.203603
966,0.0821836,0.50199,6.61014,6.10815,0.461495,0.0939687,0.297587,0.203618,-0.102058,-0.0415586,0.365647,0.407206,-0.103937,-0.0634866,0.547329,0.610816,-0.110511,-0.0900025,0.724416,0.814419,-0.112948,-0.114984,0.903038,1.01802,-0.114063,-0.139342,1.08228,1.22162,-0.116971,-0.166711,1.25852,1.42523,-0.117575,-0.191511,1.43733,1.62884,0.466191,0.18985,0.597086,0.407236,0.412137,0.25174,0.862556,0.610816,0.360391,0.293501,1.1079,0.814396,0.336019,0.342072,1.36009,1.01801,0.29681,0.362592,1.58422,1.22163,0.269246,0.383742,1.80899,1.42525,0.24638,0.401311,2.03014,1.62883,-0.0959493,-0.0195356,0.184067,0.203603
967,0.0823388,0.502937,6.61108,6.10815,0.463385,0.0943534,0.297971,0.203618,-0.102234,-0.0416304,0.365575,0.407206,-0.104133,-0.063606,0.54721,0.610816,-0.11067,-0.0901321,0.724287,0.814419,-0.113181,-0.115221,0.9028,1.01802,-0.11435,-0.139692,1.08193,1.22162,-0.117215,-0.167059,1.25817,1.42523,-0.117847,-0.191953,1.43688,1.62884,0.467787,0.1905,0.597736,0.407236,0.413304,0.252453,0.863269,0.610816,0.361219,0.294175,1.10857,0.814396,0.336815,0.342882,1.3609,1.01801,0.297383,0.363292,1.58492,1.22163,0.269667,0.384343,1.80959,1.42525,0.246797,0.401991,2.03082,1.62883,-0.0958919,-0.0195239,0.184079,0.203603
968,0.082405,0.503342,6.61149,6.10815,0.4651,0.0947027,0.298321,0.203618,-0.102307,-0.0416599,0.365546,0.407206,-0.104243,-0.063673,0.547143,0.610816,-0.110907,-0.0903248,0.724094,0.814419,-0.113435,-0.11548,0.902542,1.01802,-0.114556,-0.139945,1.08168,1.22162,-0.117447,-0.167389,1.25784,1.42523,-0.118141,-0.192432,1.43641,1.62884,0.46919,0.191071,0.598307,0.407236,0.414295,0.253058,0.863874,0.610816,0.361984,0.294798,1.10919,0.814396,0.337473,0.343552,1.36157,1.01801,0.297923,0.363953,1.58558,1.22163,0.270206,0.385112,1.81036,1.42525,0.247176,0.402608,2.03144,1.62883,-0.0957377,-0.0194925,0.18411,0.203603
969,0.0825134,0.504004,6.61215,6.10815,0.46681,0.0950509,0.298669,0.203618,-0.10238,-0.0416898,0.365516,0.407206,-0.104391,-0.0637634,0.547052,0.610816,-0.111091,-0.0904746,0.723944,0.814419,-0.113583,-0.11563,0.902392,1.01802,-0.114735,-0.140163,1.08146,1.22162,-0.117699,-0.167747,1.25748,1.42523,-0.118405,-0.192863,1.43597,1.62884,0.470821,0.191735,0.598971,0.407236,0.415358,0.253707,0.864523,0.610816,0.362784,0.29545,1.10985,0.814396,0.338097,0.344188,1.3622,1.01801,0.298483,0.364636,1.58627,1.22163,0.270618,0.385699,1.81095,1.42525,0.247639,0.403361,2.03219,1.62883,-0.0963269,-0.0196124,0.18399,0.203603
970,0.0826267,0.504696,6.61284,6.10815,0.468552,0.0954057,0.299024,0.203618,-0.102336,-0.041672,0.365534,0.407206,-0.104529,-0.063848,0.546968,0.610816,-0.111185,-0.0905514,0.723867,0.814419,-0.11382,-0.115871,0.90215,1.01802,-0.114993,-0.140478,1.08115,1.22162,-0.117914,-0.168055,1.25717,1.42523,-0.118645,-0.193253,1.43558,1.62884,0.472449,0.192398,0.599634,0.407236,0.416492,0.2544,0.865216,0.610816,0.363762,0.296246,1.11064,0.814396,0.338731,0.344833,1.36285,1.01801,0.299025,0.365299,1.58693,1.22163,0.271144,0.386448,1.8117,1.42525,0.24805,0.404031,2.03286,1.62883,-0.0961019,-0.0195666,0.184036,0.203603
971,0.0827515,0.505458,6.61361,6.10815,0.47031,0.0957636,0.299382,0.203618,-0.102586,-0.0417738,0.365432,0.407206,-0.104622,-0.0639045,0.546911,0.610816,-0.11136,-0.0906938,0.723725,0.814419,-0.11403,-0.116085,0.901937,1.01802,-0.115199,-0.14073,1.08089,1.22162,-0.118131,-0.168364,1.25686,1.42523,-0.118944,-0.193741,1.4351,1.62884,0.473999,0.193029,0.600265,0.407236,0.417598,0.255075,0.865891,0.610816,0.364624,0.296948,1.11134,0.814396,0.339488,0.345604,1.36362,1.01801,0.299652,0.366064,1.5877,1.22163,0.271599,0.387097,1.81235,1.42525,0.248478,0.404728,2.03356,1.62883,-0.0961437,-0.0195751,0.184028,0.203603
972,0.0828588,0.506114,6.61426,6.10815,0.471946,0.0960966,0.299715,0.203618,-0.102774,-0.0418502,0.365355,0.407206,-0.104694,-0.0639487,0.546867,0.610816,-0.111575,-0.0908688,0.72355,0.814419,-0.114224,-0.116282,0.901739,1.01802,-0.115464,-0.141053,1.08057,1.22162,-0.118365,-0.168697,1.25653,1.42523,-0.119195,-0.194149,1.43469,1.62884,0.475533,0.193654,0.60089,0.407236,0.41887,0.255852,0.866668,0.610816,0.3654,0.29758,1.11198,0.814396,0.340123,0.34625,1.36426,1.01801,0.300153,0.366677,1.58831,1.22163,0.272025,0.387704,1.81295,1.42525,0.248883,0.405388,2.03422,1.62883,-0.0960243,-0.0195508,0.184052,0.203603
973,0.0829784,0.506844,6.61499,6.10815,0.473769,0.0964678,0.300086,0.203618,-0.10285,-0.041881,0.365325,0.407206,-0.104838,-0.0640364,0.546779,0.610816,-0.1117,-0.0909709,0.723448,0.814419,-0.114413,-0.116475,0.901546,1.01802,-0.115666,-0.1413,1.08032,1.22162,-0.118588,-0.169015,1.25621,1.42523,-0.119444,-0.194554,1.43428,1.62884,0.477089,0.194288,0.601524,0.407236,0.419902,0.256483,0.867299,0.610816,0.366187,0.298221,1.11262,0.814396,0.34076,0.346898,1.36491,1.01801,0.300732,0.367384,1.58902,1.22163,0.272556,0.388461,1.81371,1.42525,0.249322,0.406103,2.03493,1.62883,-0.0958067,-0.0195065,0.184096,0.203603
974,0.0830965,0.507566,6.61571,6.10815,0.475767,0.0968746,0.300493,0.203618,-0.102798,-0.0418599,0.365346,0.407206,-0.104851,-0.0640444,0.546771,0.610816,-0.111877,-0.0911149,0.723304,0.814419,-0.11459,-0.116655,0.901366,1.01802,-0.115823,-0.141492,1.08013,1.22162,-0.118841,-0.169375,1.25585,1.42523,-0.119681,-0.194941,1.4339,1.62884,0.478712,0.194949,0.602184,0.407236,0.42112,0.257227,0.868043,0.610816,0.367072,0.298942,1.11334,0.814396,0.341521,0.347673,1.36569,1.01801,0.301316,0.368097,1.58973,1.22163,0.273064,0.389185,1.81443,1.42525,0.249745,0.406793,2.03562,1.62883,-0.0957137,-0.0194876,0.184115,0.203603
975,0.0831798,0.508074,6.61622,6.10815,0.477743,0.0972771,0.300895,0.203618,-0.103074,-0.0419724,0.365233,0.407206,-0.104993,-0.0641312,0.546685,0.610816,-0.111967,-0.0911878,0.723231,0.814419,-0.114756,-0.116824,0.901198,1.01802,-0.116078,-0.141804,1.07982,1.22162,-0.119044,-0.169664,1.25556,1.42523,-0.119956,-0.195388,1.43345,1.62884,0.480254,0.195577,0.602813,0.407236,0.4222,0.257886,0.868702,0.610816,0.367896,0.299613,1.11401,0.814396,0.342161,0.348325,1.36634,1.01801,0.30187,0.368774,1.59041,1.22163,0.273566,0.3899,1.81515,1.42525,0.250141,0.407437,2.03627,1.62883,-0.0955544,-0.0194551,0.184148,0.203603
976,0.0832877,0.508733,6.61688,6.10815,0.479961,0.0977288,0.301347,0.203618,-0.103112,-0.0419877,0.365218,0.407206,-0.104973,-0.064119,0.546697,0.610816,-0.112134,-0.091324,0.723095,0.814419,-0.114899,-0.116969,0.901052,1.01802,-0.116322,-0.142102,1.07952,1.22162,-0.119275,-0.169994,1.25523,1.42523,-0.120217,-0.195813,1.43302,1.62884,0.481746,0.196184,0.60342,0.407236,0.423377,0.258605,0.869421,0.610816,0.368768,0.300323,1.11472,0.814396,0.342845,0.349021,1.36704,1.01801,0.302412,0.369437,1.59107,1.22163,0.273968,0.390473,1.81572,1.42525,0.250564,0.408126,2.03696,1.62883,-0.0952125,-0.0193855,0.184217,0.203603
977,0.083398,0.509407,6.61755,6.10815,0.481303,0.098002,0.30162,0.203618,-0.103242,-0.0420408,0.365165,0.407206,-0.105131,-0.0642158,0.5466,0.610816,-0.11223,-0.0914019,0.723017,0.814419,-0.115124,-0.117198,0.900823,1.01802,-0.11656,-0.142392,1.07923,1.22162,-0.119512,-0.170332,1.2549,1.42523,-0.120499,-0.196273,1.43256,1.62884,0.483466,0.196885,0.60412,0.407236,0.424296,0.259167,0.869983,0.610816,0.369688,0.301072,1.11547,0.814396,0.343441,0.349628,1.36764,1.01801,0.303027,0.370187,1.59182,1.22163,0.274515,0.391252,1.8165,1.42525,0.250979,0.408803,2.03763,1.62883,-0.0951803,-0.019379,0.184224,0.203603
978,0.0835048,0.51006,6.61821,6.10815,0.483463,0.0984417,0.30206,0.203618,-0.103534,-0.0421597,0.365046,0.407206,-0.105261,-0.0642952,0.546521,0.610816,-0.112352,-0.0915016,0.722917,0.814419,-0.115265,-0.117342,0.900679,1.01802,-0.116728,-0.142598,1.07903,1.22162,-0.119765,-0.170692,1.25453,1.42523,-0.120764,-0.196705,1.43213,1.62884,0.484969,0.197497,0.604733,0.407236,0.425546,0.25993,0.870746,0.610816,0.370475,0.301713,1.11611,0.814396,0.344147,0.350347,1.36836,1.01801,0.303614,0.370904,1.59254,1.22163,0.275002,0.391946,1.8172,1.42525,0.251413,0.40951,2.03834,1.62883,-0.095088,-0.0193602,0.184243,0.203603
979,0.0836329,0.510842,6.61899,6.10815,0.485362,0.0988284,0.302446,0.203618,-0.103558,-0.0421695,0.365036,0.407206,-0.105269,-0.0643002,0.546516,0.610816,-0.112469,-0.0915971,0.722822,0.814419,-0.115401,-0.11748,0.900541,1.01802,-0.116897,-0.142805,1.07882,1.22162,-0.119959,-0.170969,1.25426,1.42523,-0.121006,-0.197099,1.43174,1.62884,0.486675,0.198191,0.605427,0.407236,0.426653,0.260606,0.871422,0.610816,0.371308,0.302392,1.11679,0.814396,0.344845,0.351057,1.36907,1.01801,0.304156,0.371567,1.5932,1.22163,0.275482,0.392631,1.81788,1.42525,0.251831,0.41019,2.03902,1.62883,-0.0945482,-0.0192503,0.184353,0.203603
980,0.0837518,0.511568,6.61972,6.10815,0.487514,0.0992666,0.302885,0.203618,-0.103525,-0.0421558,0.36505,0.407206,-0.105368,-0.0643605,0.546455,0.610816,-0.112571,-0.0916799,0.722739,0.814419,-0.115507,-0.117589,0.900433,1.01802,-0.117078,-0.143025,1.0786,1.22162,-0.120167,-0.171265,1.25396,1.42523,-0.121209,-0.197429,1.43141,1.62884,0.488338,0.198869,0.606105,0.407236,0.427843,0.261333,0.872149,0.610816,0.372234,0.303146,1.11754,0.814396,0.345496,0.351719,1.36973,1.01801,0.304702,0.372233,1.59387,1.22163,0.275979,0.39334,1.81859,1.42525,0.252265,0.410896,2.03973,1.62883,-0.0944019,-0.0192205,0.184382,0.203603
981,0.0838731,0.512309,6.62046,6.10815,0.489474,0.0996658,0.303284,0.203618,-0.103704,-0.0422289,0.364977,0.407206,-0.105455,-0.0644138,0.546402,0.610816,-0.112752,-0.0918273,0.722592,0.814419,-0.115656,-0.11774,0.900281,1.01802,-0.117259,-0.143247,1.07838,1.22162,-0.120363,-0.171545,1.25368,1.42523,-0.121451,-0.197824,1.43101,1.62884,0.489959,0.199529,0.606765,0.407236,0.428959,0.262015,0.872831,0.610816,0.373095,0.303847,1.11824,0.814396,0.346173,0.352409,1.37042,1.01801,0.305318,0.372986,1.59462,1.22163,0.276496,0.394075,1.81933,1.42525,0.252721,0.41164,2.04047,1.62883,-0.0945797,-0.0192567,0.184346,0.203603
982,0.0839309,0.512662,6.62081,6.10815,0.491379,0.100054,0.303672,0.203618,-0.103719,-0.0422351,0.364971,0.407206,-0.10549,-0.0644349,0.546381,0.610816,-0.112856,-0.0919124,0.722507,0.814419,-0.11578,-0.117867,0.900155,1.01802,-0.117441,-0.143469,1.07816,1.22162,-0.120585,-0.171861,1.25337,1.42523,-0.121673,-0.198186,1.43065,1.62884,0.491491,0.200153,0.607389,0.407236,0.430039,0.262675,0.873491,0.610816,0.3739,0.304502,1.1189,0.814396,0.346785,0.353032,1.37105,1.01801,0.305788,0.37356,1.59519,1.22163,0.276939,0.394707,1.81996,1.42525,0.253094,0.412247,2.04108,1.62883,-0.0945928,-0.0192594,0.184344,0.203603
983,0.0840957,0.513669,6.62182,6.10815,0.493401,0.100465,0.304083,0.203618,-0.10388,-0.0423006,0.364905,0.407206,-0.105558,-0.0644767,0.546339,0.610816,-0.112876,-0.0919285,0.72249,0.814419,-0.115962,-0.118052,0.89997,1.01802,-0.117707,-0.143794,1.07783,1.22162,-0.120807,-0.172178,1.25305,1.42523,-0.121956,-0.198646,1.43019,1.62884,0.492958,0.20075,0.607986,0.407236,0.431247,0.263412,0.874228,0.610816,0.374845,0.305273,1.11967,0.814396,0.347494,0.353754,1.37177,1.01801,0.306484,0.374411,1.59604,1.22163,0.277407,0.395374,1.82062,1.42525,0.253559,0.413005,2.04184,1.62883,-0.0944943,-0.0192393,0.184364,0.203603
984,0.0841909,0.514251,6.6224,6.10815,0.495478,0.100888,0.304506,0.203618,-0.104087,-0.0423846,0.364821,0.407206,-0.105647,-0.0645311,0.546285,0.610816,-0.112955,-0.0919924,0.722426,0.814419,-0.116082,-0.118174,0.899847,1.01802,-0.117923,-0.144058,1.07757,1.22162,-0.121042,-0.172512,1.25272,1.42523,-0.122203,-0.19905,1.42979,1.62884,0.4946,0.201419,0.608655,0.407236,0.432188,0.263987,0.874803,0.610816,0.375639,0.305919,1.12031,0.814396,0.348158,0.354429,1.37244,1.01801,0.306997,0.375038,1.59667,1.22163,0.277893,0.396067,1.82132,1.42525,0.253933,0.413613,2.04244,1.62883,-0.0945838,-0.0192575,0.184345,0.203603
985,0.0842711,0.51474,6.62289,6.10815,0.497424,0.101285,0.304903,0.203618,-0.103977,-0.0423399,0.364866,0.407206,-0.105792,-0.0646196,0.546196,0.610816,-0.113219,-0.0922077,0.722211,0.814419,-0.116229,-0.118324,0.899698,1.01802,-0.11807,-0.144237,1.07739,1.22162,-0.121237,-0.17279,1.25244,1.42523,-0.122424,-0.199408,1.42943,1.62884,0.496206,0.202073,0.609309,0.407236,0.433483,0.264779,0.875594,0.610816,0.376509,0.306628,1.12102,0.814396,0.348743,0.355025,1.37304,1.01801,0.307532,0.37569,1.59732,1.22163,0.278323,0.39668,1.82193,1.42525,0.254362,0.414312,2.04314,1.62883,-0.0942952,-0.0191988,0.184404,0.203603
986,0.0844428,0.515789,6.62394,6.10815,0.499568,0.101721,0.305339,0.203618,-0.104252,-0.0424521,0.364754,0.407206,-0.105893,-0.0646812,0.546135,0.610816,-0.11321,-0.0922002,0.722219,0.814419,-0.116414,-0.118512,0.89951,1.01802,-0.118284,-0.144498,1.07713,1.22162,-0.121487,-0.173146,1.25208,1.42523,-0.122668,-0.199806,1.42903,1.62884,0.497925,0.202773,0.610009,0.407236,0.434812,0.26559,0.876406,0.610816,0.377363,0.307323,1.12172,0.814396,0.349504,0.3558,1.37381,1.01801,0.308173,0.376474,1.59811,1.22163,0.278919,0.397529,1.82278,1.42525,0.254852,0.415111,2.04394,1.62883,-0.0945347,-0.0192475,0.184355,0.203603
987,0.0844538,0.515856,6.624,6.10815,0.501231,0.10206,0.305678,0.203618,-0.104275,-0.0424612,0.364744,0.407206,-0.105951,-0.0647165,0.546099,0.610816,-0.11335,-0.0923147,0.722104,0.814419,-0.116534,-0.118634,0.899387,1.01802,-0.118454,-0.144707,1.07692,1.22162,-0.121651,-0.173381,1.25185,1.42523,-0.12293,-0.200233,1.4286,1.62884,0.499408,0.203377,0.610613,0.407236,0.435669,0.266113,0.876929,0.610816,0.3781,0.307923,1.12232,0.814396,0.350078,0.356385,1.3744,1.01801,0.308601,0.376997,1.59863,1.22163,0.279289,0.398056,1.82331,1.42525,0.255168,0.415625,2.04445,1.62883,-0.0947183,-0.0192849,0.184318,0.203603
988,0.0846403,0.516996,6.62514,6.10815,0.503395,0.1025,0.306118,0.203618,-0.104306,-0.0424742,0.364731,0.407206,-0.105995,-0.0647436,0.546072,0.610816,-0.113505,-0.0924408,0.721978,0.814419,-0.116681,-0.118784,0.899238,1.01802,-0.118644,-0.144938,1.07669,1.22162,-0.121863,-0.173682,1.25155,1.42523,-0.123147,-0.200587,1.42825,1.62884,0.501092,0.204063,0.611299,0.407236,0.437003,0.266929,0.877744,0.610816,0.379069,0.308712,1.12311,0.814396,0.350932,0.357254,1.37527,1.01801,0.309301,0.377853,1.59948,1.22163,0.279856,0.398865,1.82412,1.42525,0.255684,0.416466,2.0453,1.62883,-0.0949829,-0.0193388,0.184264,0.203603
989,0.0846716,0.517187,6.62533,6.10815,0.505165,0.102861,0.306479,0.203618,-0.104568,-0.0425805,0.364625,0.407206,-0.106036,-0.0647685,0.546047,0.610816,-0.113619,-0.0925335,0.721885,0.814419,-0.116814,-0.118919,0.899102,1.01802,-0.118873,-0.145218,1.07641,1.22162,-0.122082,-0.173994,1.25123,1.42523,-0.123409,-0.201013,1.42782,1.62884,0.502519,0.204644,0.61188,0.407236,0.437902,0.267477,0.878293,0.610816,0.379749,0.309266,1.12366,0.814396,0.351466,0.357798,1.37581,1.01801,0.309741,0.378389,1.60002,1.22163,0.280209,0.399368,1.82462,1.42525,0.255986,0.416958,2.04579,1.62883,-0.0950102,-0.0193444,0.184259,0.203603
990,0.0848355,0.518188,6.62634,6.10815,0.506948,0.103224,0.306842,0.203618,-0.104487,-0.0425475,0.364658,0.407206,-0.10608,-0.0647954,0.54602,0.610816,-0.11378,-0.0926643,0.721755,0.814419,-0.116998,-0.119107,0.898915,1.01802,-0.11912,-0.14552,1.0761,1.22162,-0.122308,-0.174317,1.25091,1.42523,-0.123626,-0.201366,1.42747,1.62884,0.50435,0.205389,0.612625,0.407236,0.439158,0.268244,0.87906,0.610816,0.380837,0.310153,1.12455,0.814396,0.352224,0.358569,1.37658,1.01801,0.310436,0.379238,1.60087,1.22163,0.28077,0.400168,1.82542,1.42525,0.256504,0.417801,2.04663,1.62883,-0.0953795,-0.0194195,0.184183,0.203603
991,0.0849886,0.519123,6.62727,6.10815,0.508995,0.103641,0.307258,0.203618,-0.104559,-0.042577,0.364629,0.407206,-0.106069,-0.0647885,0.546027,0.610816,-0.113951,-0.0928042,0.721615,0.814419,-0.11705,-0.119159,0.898862,1.01802,-0.119283,-0.145719,1.07591,1.22162,-0.122454,-0.174525,1.2507,1.42523,-0.123829,-0.201698,1.42714,1.62884,0.505994,0.206059,0.613295,0.407236,0.440375,0.268988,0.879804,0.610816,0.381669,0.31083,1.12523,0.814396,0.352934,0.359291,1.37731,1.01801,0.311044,0.379982,1.60161,1.22163,0.281307,0.400933,1.82618,1.42525,0.256969,0.418558,2.04739,1.62883,-0.0953885,-0.0194214,0.184182,0.203603
992,0.0849812,0.519078,6.62722,6.10815,0.51068,0.103984,0.307602,0.203618,-0.10472,-0.0426425,0.364563,0.407206,-0.106239,-0.0648922,0.545924,0.610816,-0.11422,-0.093023,0.721396,0.814419,-0.117272,-0.119385,0.898636,1.01802,-0.119578,-0.146079,1.07555,1.22162,-0.12274,-0.174933,1.25029,1.42523,-0.12415,-0.20222,1.42662,1.62884,0.507609,0.206717,0.613953,0.407236,0.4414,0.269614,0.88043,0.610816,0.382431,0.31145,1.12585,0.814396,0.353475,0.359843,1.37786,1.01801,0.311377,0.380388,1.60202,1.22163,0.281663,0.40144,1.82669,1.42525,0.257249,0.419015,2.04784,1.62883,-0.095882,-0.0195218,0.184081,0.203603
993,0.0851854,0.520325,6.62847,6.10815,0.512696,0.104394,0.308012,0.203618,-0.104888,-0.0427109,0.364495,0.407206,-0.106174,-0.0648526,0.545963,0.610816,-0.114491,-0.0932434,0.721175,0.814419,-0.117415,-0.119531,0.898491,1.01802,-0.119797,-0.146347,1.07528,1.22162,-0.122929,-0.175202,1.25002,1.42523,-0.124384,-0.202602,1.42624,1.62884,0.509272,0.207394,0.61463,0.407236,0.442748,0.270437,0.881253,0.610816,0.383405,0.312243,1.12664,0.814396,0.354274,0.360656,1.37867,1.01801,0.312123,0.381299,1.60293,1.22163,0.282261,0.402293,1.82754,1.42525,0.257842,0.419981,2.04881,1.62883,-0.0963382,-0.0196147,0.183988,0.203603
994,0.0853548,0.52136,6.62951,6.10815,0.514365,0.104734,0.308352,0.203618,-0.104799,-0.0426747,0.364531,0.407206,-0.106239,-0.0648924,0.545923,0.610816,-0.114654,-0.0933763,0.721043,0.814419,-0.117573,-0.119692,0.898329,1.01802,-0.119933,-0.146513,1.07511,1.22162,-0.123155,-0.175524,1.2497,1.42523,-0.124656,-0.203045,1.42579,1.62884,0.510895,0.208055,0.61529,0.407236,0.443948,0.27117,0.881986,0.610816,0.384282,0.312958,1.12735,0.814396,0.355042,0.361437,1.37945,1.01801,0.312826,0.382159,1.60379,1.22163,0.282825,0.403096,1.82835,1.42525,0.258325,0.420768,2.0496,1.62883,-0.0963361,-0.0196143,0.183989,0.203603
995,0.0853952,0.521606,6.62975,6.10815,0.516277,0.105123,0.308741,0.203618,-0.104845,-0.0426933,0.364512,0.407206,-0.106292,-0.0649247,0.545891,0.610816,-0.11491,-0.0935852,0.720834,0.814419,-0.117739,-0.119861,0.89816,1.01802,-0.120151,-0.146779,1.07484,1.22162,-0.123407,-0.175883,1.24934,1.42523,-0.124932,-0.203493,1.42534,1.62884,0.51237,0.208655,0.615891,0.407236,0.44493,0.27177,0.882586,0.610816,0.384998,0.313541,1.12794,0.814396,0.355602,0.362008,1.38002,1.01801,0.313223,0.382643,1.60427,1.22163,0.283214,0.40365,1.8289,1.42525,0.258638,0.421277,2.05011,1.62883,-0.0966987,-0.0196881,0.183915,0.203603
996,0.0855112,0.522315,6.63046,6.10815,0.518147,0.105504,0.309122,0.203618,-0.104822,-0.0426841,0.364521,0.407206,-0.106366,-0.0649702,0.545846,0.610816,-0.115083,-0.093726,0.720693,0.814419,-0.11788,-0.120005,0.898017,1.01802,-0.120335,-0.147005,1.07462,1.22162,-0.123616,-0.176182,1.24905,1.42523,-0.125204,-0.203936,1.4249,1.62884,0.514038,0.209335,0.616571,0.407236,0.44605,0.272455,0.88327,0.610816,0.385851,0.314235,1.12863,0.814396,0.356319,0.362738,1.38075,1.01801,0.313805,0.383354,1.60499,1.22163,0.283747,0.404411,1.82966,1.42525,0.259073,0.421986,2.05082,1.62883,-0.0971283,-0.0197756,0.183827,0.203603
997,0.0856291,0.523035,6.63118,6.10815,0.520222,0.105927,0.309545,0.203618,-0.105115,-0.0428032,0.364402,0.407206,-0.106338,-0.0649531,0.545863,0.610816,-0.115323,-0.0939215,0.720497,0.814419,-0.118024,-0.120151,0.897871,1.01802,-0.120582,-0.147306,1.07432,1.22162,-0.123794,-0.176434,1.24879,1.42523,-0.125431,-0.204307,1.42453,1.62884,0.515805,0.210054,0.61729,0.407236,0.44725,0.273187,0.884003,0.610816,0.386706,0.314932,1.12933,0.814396,0.357055,0.363487,1.3815,1.01801,0.31444,0.384131,1.60576,1.22163,0.284219,0.405083,1.83033,1.42525,0.259502,0.422684,2.05151,1.62883,-0.0971054,-0.0197709,0.183832,0.203603
998,0.0857776,0.523942,6.63209,6.10815,0.522236,0.106337,0.309955,0.203618,-0.104959,-0.0427398,0.364466,0.407206,-0.10626,-0.0649055,0.54591,0.610816,-0.115419,-0.0939997,0.720419,0.814419,-0.118219,-0.120349,0.897672,1.01802,-0.120708,-0.147459,1.07416,1.22162,-0.124014,-0.176748,1.24848,1.42523,-0.125726,-0.204787,1.42405,1.62884,0.517447,0.210723,0.617959,0.407236,0.448411,0.273896,0.884712,0.610816,0.387672,0.315718,1.13011,0.814396,0.357756,0.364201,1.38221,1.01801,0.314999,0.384813,1.60645,1.22163,0.284763,0.405859,1.83111,1.42525,0.259938,0.423395,2.05223,1.62883,-0.0970635,-0.0197624,0.183841,0.203603
999,0.0858747,0.524535,6.63268,6.10815,0.524114,0.106719,0.310337,0.203618,-0.105078,-0.0427884,0.364417,0.407206,-0.10629,-0.0649237,0.545892,0.610816,-0.115613,-0.0941571,0.720262,0.814419,-0.118348,-0.120481,0.897541,1.01802,-0.120897,-0.147691,1.07393,1.22162,-0.124224,-0.177047,1.24818,1.42523,-0.125963,-0.205173,1.42366,1.62884,0.519036,0.21137,0.618606,0.407236,0.449589,0.274616,0.885432,0.610816,0.388382,0.316297,1.13069,0.814396,0.358405,0.364861,1.38288,1.01801,0.315622,0.385574,1.60721,1.22163,0.285188,0.406464,1.83171,1.42525,0.260309,0.424,2.05283,1.62883,-0.0976544,-0.0198827,0.18372,0.203603
