Date of Test;Material;Sample Geometry;Orientation [°];Test Number;Nominal Speed [mm/min];Thickness [mm];Central Width [mm];Gauge Width / Diameter [mm];Pixel to mm ratio [mm/px];Extensometer 1-4 [mm];Extensometer 2-3 [mm];Extensometer 5-6 [mm];;;;;
09/07/21;DP600Large;UT;00;3;0.48;0.29301;2;0;0;6;1.8;1.8;;;;;
;;;;;;;;;;;;;;;;;
Time [s];U1 [mm];U2 [mm];U3 [mm];Force [kN];Ambient Temperature [°C];DIC Zone X 1 [px];DIC Zone Y 1 [px];DIC Zone X 2 [px];DIC Zone Y 2 [px];DIC Zone X 3 [px];DIC Zone Y 3 [px];DIC Zone X 4 [px];DIC Zone Y 4 [px];DIC Zone X 5 [px];DIC Zone Y 5 [px];DIC Zone X 6 [px];DIC Zone Y 6 [px];exx;exy;eyy;e1;e2
81;0.36116;0.10789;-0.045779;0.35277;0;0;0;0;0;0;0;0;0;0;0;0;0;0.057777;-0.025817;8.7186e-05;0.057854;-0.025894
81.499;0.36373;0.10864;-0.046037;0.3531;0;0;0;0;0;0;0;0;0;0;0;0;0;0.058175;-0.026004;8.2065e-05;0.058251;-0.02608
82;0.36646;0.10943;-0.046376;0.35341;0;0;0;0;0;0;0;0;0;0;0;0;0;0.058592;-0.026168;6.0877e-05;0.058669;-0.026245
82.5;0.36905;0.11025;-0.046754;0.3537;0;0;0;0;0;0;0;0;0;0;0;0;0;0.058999;-0.026373;8.6443e-05;0.059077;-0.026451
83;0.37175;0.11107;-0.046944;0.35403;0;0;0;0;0;0;0;0;0;0;0;0;0;0.059425;-0.026562;8.7185e-05;0.059503;-0.026639
83.499;0.37421;0.11187;-0.047451;0.35433;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0598;-0.026782;9.7121e-05;0.059879;-0.02686
83.999;0.3771;0.11277;-0.047598;0.35465;0;0;0;0;0;0;0;0;0;0;0;0;0;0.060247;-0.026925;9.3951e-05;0.060325;-0.027003
84.499;0.3796;0.11343;-0.048036;0.35495;0;0;0;0;0;0;0;0;0;0;0;0;0;0.060616;-0.027111;9.8512e-05;0.060694;-0.027189
84.999;0.38187;0.11421;-0.048365;0.35527;0;0;0;0;0;0;0;0;0;0;0;0;0;0.060983;-0.027325;0.00010459;0.061062;-0.027404
85.5;0.38502;0.11514;-0.048661;0.35558;0;0;0;0;0;0;0;0;0;0;0;0;0;0.061472;-0.027476;8.6542e-05;0.061551;-0.027555
85.999;0.388;0.11594;-0.048852;0.35584;0;0;0;0;0;0;0;0;0;0;0;0;0;0.061922;-0.027637;0.00010857;0.062001;-0.027716
86.5;0.39045;0.11676;-0.049218;0.35616;0;0;0;0;0;0;0;0;0;0;0;0;0;0.062294;-0.027849;0.00010572;0.062373;-0.027928
87;0.39305;0.11746;-0.049463;0.35644;0;0;0;0;0;0;0;0;0;0;0;0;0;0.062708;-0.028003;0.00011461;0.062787;-0.028083
87.499;0.39585;0.1182;-0.049843;0.35671;0;0;0;0;0;0;0;0;0;0;0;0;0;0.063142;-0.028206;0.00010671;0.063221;-0.028285
88;0.39813;0.11907;-0.050064;0.35697;0;0;0;0;0;0;0;0;0;0;0;0;0;0.063507;-0.028397;0.00012391;0.063586;-0.028476
88.5;0.40102;0.11988;-0.050433;0.35728;0;0;0;0;0;0;0;0;0;0;0;0;0;0.063949;-0.028579;0.00010815;0.064028;-0.028658
88.999;0.40346;0.12069;-0.050863;0.3575;0;0;0;0;0;0;0;0;0;0;0;0;0;0.064336;-0.028793;0.00010368;0.064416;-0.028873
89.5;0.40632;0.12159;-0.051108;0.35779;0;0;0;0;0;0;0;0;0;0;0;0;0;0.064776;-0.028966;0.00011818;0.064857;-0.029047
90;0.40896;0.1224;-0.051417;0.35805;0;0;0;0;0;0;0;0;0;0;0;0;0;0.065195;-0.029122;0.00011338;0.065276;-0.029203
90.499;0.41165;0.12321;-0.051693;0.35832;0;0;0;0;0;0;0;0;0;0;0;0;0;0.065617;-0.029329;0.00010951;0.065698;-0.02941
90.999;0.41418;0.12395;-0.05206;0.35857;0;0;0;0;0;0;0;0;0;0;0;0;0;0.066008;-0.029499;0.00010122;0.066089;-0.029581
91.499;0.4168;0.12487;-0.05222;0.35885;0;0;0;0;0;0;0;0;0;0;0;0;0;0.066418;-0.029677;0.00010538;0.0665;-0.029759
91.999;0.41937;0.12562;-0.052639;0.35909;0;0;0;0;0;0;0;0;0;0;0;0;0;0.066811;-0.029905;0.00013419;0.066893;-0.029987
92.5;0.42266;0.12655;-0.052931;0.35935;0;0;0;0;0;0;0;0;0;0;0;0;0;0.067308;-0.030058;0.0001213;0.067389;-0.03014
92.999;0.42508;0.12732;-0.053254;0.35961;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06769;-0.030217;0.0001009;0.067772;-0.030299
93.499;0.42769;0.128;-0.053572;0.35988;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06808;-0.030427;0.00012522;0.068162;-0.030509
93.999;0.43035;0.12894;-0.053822;0.36014;0;0;0;0;0;0;0;0;0;0;0;0;0;0.068503;-0.030588;0.00012021;0.068585;-0.030671
94.499;0.43322;0.12985;-0.054049;0.36041;0;0;0;0;0;0;0;0;0;0;0;0;0;0.068938;-0.030741;0.00015549;0.069021;-0.030824
94.999;0.43581;0.13065;-0.054535;0.36067;0;0;0;0;0;0;0;0;0;0;0;0;0;0.069345;-0.030968;0.00014387;0.069428;-0.031051
95.5;0.43828;0.13143;-0.054855;0.36093;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06972;-0.031138;0.00012867;0.069804;-0.031221
95.999;0.44095;0.13224;-0.055298;0.36114;0;0;0;0;0;0;0;0;0;0;0;0;0;0.070138;-0.031357;0.00013195;0.070221;-0.03144
96.499;0.44368;0.13313;-0.055548;0.36139;0;0;0;0;0;0;0;0;0;0;0;0;0;0.070555;-0.031503;0.00012643;0.070639;-0.031588
96.999;0.4465;0.13387;-0.055851;0.36164;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07098;-0.031694;0.00014171;0.071065;-0.031779
97.499;0.44942;0.13483;-0.056237;0.36187;0;0;0;0;0;0;0;0;0;0;0;0;0;0.071424;-0.031871;0.00013157;0.071509;-0.031956
97.999;0.45182;0.13558;-0.056538;0.3621;0;0;0;0;0;0;0;0;0;0;0;0;0;0.071791;-0.03205;0.00012322;0.071876;-0.032135
98.499;0.45458;0.13637;-0.056906;0.36236;0;0;0;0;0;0;0;0;0;0;0;0;0;0.072209;-0.032246;0.00013313;0.072294;-0.032332
98.999;0.45801;0.13754;-0.057136;0.3626;0;0;0;0;0;0;0;0;0;0;0;0;0;0.072731;-0.032382;0.00015384;0.072817;-0.032467
99.499;0.46024;0.13822;-0.057505;0.36281;0;0;0;0;0;0;0;0;0;0;0;0;0;0.073067;-0.032588;0.00012076;0.073153;-0.032674
99.999;0.46252;0.13889;-0.057827;0.36304;0;0;0;0;0;0;0;0;0;0;0;0;0;0.073428;-0.032795;0.00011771;0.073514;-0.032881
100.5;0.46536;0.13971;-0.058163;0.36327;0;0;0;0;0;0;0;0;0;0;0;0;0;0.073841;-0.03296;0.00012247;0.073927;-0.033046
101;0.46822;0.14057;-0.058452;0.36349;0;0;0;0;0;0;0;0;0;0;0;0;0;0.074277;-0.033135;0.00013186;0.074363;-0.033222
101.5;0.47088;0.14138;-0.058847;0.36368;0;0;0;0;0;0;0;0;0;0;0;0;0;0.074693;-0.033346;0.00012799;0.074779;-0.033432
102;0.47361;0.14231;-0.059131;0.3639;0;0;0;0;0;0;0;0;0;0;0;0;0;0.075104;-0.033509;0.00013834;0.07519;-0.033596
102.5;0.47629;0.14306;-0.059405;0.3641;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07551;-0.033688;0.00013975;0.075597;-0.033775
103;0.4791;0.14401;-0.059762;0.36431;0;0;0;0;0;0;0;0;0;0;0;0;0;0.075944;-0.033868;0.00014195;0.076031;-0.033955
103.5;0.48176;0.14476;-0.060089;0.36448;0;0;0;0;0;0;0;0;0;0;0;0;0;0.076358;-0.034053;0.00014469;0.076445;-0.03414
104;0.48478;0.14577;-0.060438;0.3647;0;0;0;0;0;0;0;0;0;0;0;0;0;0.076792;-0.034229;0.00016489;0.07688;-0.034316
104.5;0.48721;0.14643;-0.060693;0.36489;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07717;-0.034437;0.00014488;0.077257;-0.034524
105;0.48999;0.14732;-0.061124;0.36509;0;0;0;0;0;0;0;0;0;0;0;0;0;0.077584;-0.034611;0.00014649;0.077672;-0.034699
105.5;0.49282;0.14812;-0.061404;0.36528;0;0;0;0;0;0;0;0;0;0;0;0;0;0.078016;-0.034788;0.00014242;0.078104;-0.034876
106;0.49548;0.14912;-0.061765;0.36546;0;0;0;0;0;0;0;0;0;0;0;0;0;0.078421;-0.03497;0.00015568;0.07851;-0.035058
106.5;0.4981;0.14976;-0.062125;0.36564;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07882;-0.03514;0.00013601;0.078908;-0.035228
107;0.50094;0.15064;-0.062443;0.36579;0;0;0;0;0;0;0;0;0;0;0;0;0;0.079242;-0.035332;0.00015952;0.079331;-0.035421
107.5;0.50351;0.15145;-0.06286;0.36599;0;0;0;0;0;0;0;0;0;0;0;0;0;0.079643;-0.035526;0.00014946;0.079732;-0.035615
108;0.50634;0.1524;-0.063138;0.3662;0;0;0;0;0;0;0;0;0;0;0;0;0;0.080087;-0.035683;0.00016807;0.080176;-0.035772
108.5;0.50942;0.15336;-0.063457;0.36637;0;0;0;0;0;0;0;0;0;0;0;0;0;0.080532;-0.035857;0.00016962;0.080621;-0.035946
109;0.51205;0.15405;-0.063788;0.36656;0;0;0;0;0;0;0;0;0;0;0;0;0;0.080923;-0.03604;0.00017179;0.081012;-0.03613
109.5;0.51466;0.15493;-0.064226;0.36676;0;0;0;0;0;0;0;0;0;0;0;0;0;0.081324;-0.036244;0.00017444;0.081413;-0.036333
110;0.51748;0.15578;-0.064484;0.36695;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08175;-0.036414;0.00017521;0.081839;-0.036503
110.5;0.52026;0.15664;-0.064902;0.36711;0;0;0;0;0;0;0;0;0;0;0;0;0;0.082166;-0.036611;0.00017161;0.082256;-0.036701
111;0.52287;0.15738;-0.065249;0.3673;0;0;0;0;0;0;0;0;0;0;0;0;0;0.082552;-0.036806;0.00017528;0.082642;-0.036895
111.5;0.52535;0.15819;-0.065549;0.36747;0;0;0;0;0;0;0;0;0;0;0;0;0;0.082925;-0.036995;0.00021814;0.083015;-0.037085
112;0.52855;0.15916;-0.065959;0.36764;0;0;0;0;0;0;0;0;0;0;0;0;0;0.083402;-0.03718;0.00019134;0.083493;-0.03727
112.5;0.53137;0.16002;-0.066242;0.36779;0;0;0;0;0;0;0;0;0;0;0;0;0;0.083822;-0.037353;0.00017916;0.083913;-0.037443
113;0.53423;0.16084;-0.066492;0.36798;0;0;0;0;0;0;0;0;0;0;0;0;0;0.084247;-0.037518;0.00018691;0.084338;-0.037609
113.5;0.53656;0.1616;-0.066778;0.36814;0;0;0;0;0;0;0;0;0;0;0;0;0;0.084621;-0.037701;0.00019605;0.084712;-0.037792
114;0.5398;0.16255;-0.06714;0.3683;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0851;-0.037901;0.0001922;0.085192;-0.037992
114.5;0.54251;0.1634;-0.067431;0.36849;0;0;0;0;0;0;0;0;0;0;0;0;0;0.085499;-0.038065;0.00019793;0.085591;-0.038157
115;0.54555;0.1643;-0.067809;0.36867;0;0;0;0;0;0;0;0;0;0;0;0;0;0.085931;-0.038252;0.00019537;0.086022;-0.038343
115.5;0.54787;0.165;-0.068137;0.36883;0;0;0;0;0;0;0;0;0;0;0;0;0;0.086295;-0.038455;0.00018972;0.086386;-0.038546
116;0.55054;0.16582;-0.0685;0.369;0;0;0;0;0;0;0;0;0;0;0;0;0;0.086707;-0.038668;0.00018227;0.086799;-0.038759
116.5;0.55359;0.16674;-0.068717;0.36917;0;0;0;0;0;0;0;0;0;0;0;0;0;0.087162;-0.038795;0.00020823;0.087253;-0.038887
117;0.5566;0.16767;-0.069057;0.36934;0;0;0;0;0;0;0;0;0;0;0;0;0;0.087602;-0.038973;0.00020707;0.087694;-0.039065
117.5;0.55939;0.16848;-0.069318;0.36948;0;0;0;0;0;0;0;0;0;0;0;0;0;0.088012;-0.039158;0.00020324;0.088103;-0.03925
118;0.56208;0.16936;-0.069626;0.36964;0;0;0;0;0;0;0;0;0;0;0;0;0;0.088423;-0.039333;0.00019929;0.088515;-0.039425
118.5;0.56489;0.17012;-0.070063;0.36978;0;0;0;0;0;0;0;0;0;0;0;0;0;0.088841;-0.039533;0.00020428;0.088933;-0.039625
119;0.56757;0.1711;-0.070406;0.36991;0;0;0;0;0;0;0;0;0;0;0;0;0;0.089247;-0.039708;0.00020291;0.08934;-0.0398
119.5;0.57031;0.17188;-0.070627;0.37007;0;0;0;0;0;0;0;0;0;0;0;0;0;0.089644;-0.039897;0.00020351;0.089735;-0.039988
120;0.57354;0.17281;-0.07101;0.37022;0;0;0;0;0;0;0;0;0;0;0;0;0;0.090127;-0.040082;0.00020994;0.090219;-0.040174
120.5;0.57634;0.17371;-0.071262;0.37036;0;0;0;0;0;0;0;0;0;0;0;0;0;0.090553;-0.040253;0.0002169;0.090645;-0.040345
121;0.57892;0.1744;-0.071692;0.37051;0;0;0;0;0;0;0;0;0;0;0;0;0;0.090949;-0.040445;0.000222;0.091041;-0.040537
121.5;0.58128;0.17506;-0.072075;0.37065;0;0;0;0;0;0;0;0;0;0;0;0;0;0.091288;-0.040645;0.00019693;0.091381;-0.040737
122;0.58434;0.17609;-0.072306;0.3708;0;0;0;0;0;0;0;0;0;0;0;0;0;0.091731;-0.040817;0.00020785;0.091824;-0.04091
122.5;0.58726;0.17693;-0.072625;0.37093;0;0;0;0;0;0;0;0;0;0;0;0;0;0.092171;-0.04099;0.00021395;0.092264;-0.041083
123;0.58998;0.17784;-0.073086;0.37106;0;0;0;0;0;0;0;0;0;0;0;0;0;0.092585;-0.041164;0.00021846;0.092678;-0.041257
123.5;0.59247;0.17856;-0.073375;0.3712;0;0;0;0;0;0;0;0;0;0;0;0;0;0.092946;-0.041364;0.00023454;0.093039;-0.041457
124;0.59582;0.17957;-0.07375;0.37132;0;0;0;0;0;0;0;0;0;0;0;0;0;0.093453;-0.041535;0.00022027;0.093546;-0.041628
124.5;0.59819;0.18031;-0.074049;0.37147;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09382;-0.041732;0.00022313;0.093913;-0.041826
125;0.60141;0.18122;-0.07447;0.37162;0;0;0;0;0;0;0;0;0;0;0;0;0;0.094288;-0.041914;0.00022777;0.094381;-0.042008
125.5;0.60394;0.18207;-0.074745;0.37174;0;0;0;0;0;0;0;0;0;0;0;0;0;0.094677;-0.042097;0.00022609;0.094771;-0.042191
126;0.6068;0.18295;-0.075061;0.37187;0;0;0;0;0;0;0;0;0;0;0;0;0;0.095095;-0.042265;0.00022327;0.095189;-0.042359
126.5;0.60959;0.18371;-0.075371;0.37202;0;0;0;0;0;0;0;0;0;0;0;0;0;0.095511;-0.042441;0.00022739;0.095605;-0.042535
127;0.61231;0.18463;-0.075657;0.37215;0;0;0;0;0;0;0;0;0;0;0;0;0;0.095918;-0.042625;0.00022152;0.096012;-0.042719
127.5;0.61515;0.18554;-0.075986;0.37226;0;0;0;0;0;0;0;0;0;0;0;0;0;0.096337;-0.04281;0.00023682;0.096432;-0.042904
128;0.61808;0.18633;-0.076303;0.37239;0;0;0;0;0;0;0;0;0;0;0;0;0;0.096763;-0.042995;0.00023612;0.096857;-0.04309
128.5;0.62091;0.18723;-0.076624;0.37253;0;0;0;0;0;0;0;0;0;0;0;0;0;0.097174;-0.043166;0.00022866;0.097269;-0.043261
129;0.62384;0.18809;-0.076985;0.37265;0;0;0;0;0;0;0;0;0;0;0;0;0;0.097593;-0.043348;0.00024363;0.097687;-0.043443
129.5;0.62662;0.18895;-0.077319;0.37276;0;0;0;0;0;0;0;0;0;0;0;0;0;0.098012;-0.043535;0.00024047;0.098106;-0.04363
130;0.62953;0.18972;-0.077534;0.37288;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09844;-0.043706;0.00024927;0.098535;-0.043801
130.5;0.6323;0.19056;-0.077942;0.373;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09885;-0.0439;0.00023472;0.098945;-0.043995
131;0.6351;0.1914;-0.078252;0.3731;0;0;0;0;0;0;0;0;0;0;0;0;0;0.099268;-0.044121;0.00024236;0.099363;-0.044216
131.5;0.63808;0.19223;-0.078522;0.37322;0;0;0;0;0;0;0;0;0;0;0;0;0;0.099699;-0.044269;0.00025041;0.099795;-0.044364
132;0.64086;0.19311;-0.078919;0.37335;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10011;-0.044464;0.00025719;0.10021;-0.044559
132.5;0.64362;0.19394;-0.079224;0.37345;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10052;-0.044629;0.00026577;0.10061;-0.044724
133;0.64661;0.19493;-0.079576;0.37358;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10095;-0.044828;0.00025745;0.10105;-0.044924
133.5;0.64937;0.19572;-0.079866;0.37369;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10137;-0.045008;0.00025857;0.10146;-0.045104
134;0.65224;0.19661;-0.080149;0.3738;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10179;-0.045173;0.00025966;0.10189;-0.045269
134.5;0.65515;0.19739;-0.080466;0.37392;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10221;-0.045359;0.00026483;0.10231;-0.045455
135;0.65814;0.19821;-0.080865;0.37403;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10263;-0.045556;0.00026734;0.10272;-0.045653
135.5;0.66091;0.19906;-0.081181;0.37413;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10305;-0.045738;0.00027192;0.10315;-0.045835
136;0.66368;0.19982;-0.081424;0.37424;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10346;-0.045925;0.00026931;0.10356;-0.046022
136.5;0.66662;0.2009;-0.081844;0.37435;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10389;-0.046119;0.00027127;0.10399;-0.046216
137;0.6695;0.20173;-0.082128;0.37445;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10431;-0.046283;0.00027973;0.10441;-0.046381
137.5;0.67235;0.20251;-0.082415;0.37455;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10472;-0.04647;0.00028236;0.10482;-0.046567
138;0.67529;0.20346;-0.082711;0.37465;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10516;-0.04664;0.00029397;0.10526;-0.046738
138.5;0.67816;0.20432;-0.083019;0.37475;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10558;-0.046834;0.00027442;0.10568;-0.046932
139;0.68101;0.20521;-0.083395;0.37486;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10598;-0.047024;0.00028825;0.10608;-0.047122
139.5;0.68392;0.20595;-0.083714;0.37496;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10641;-0.047209;0.00029443;0.10651;-0.047307
140;0.68666;0.20678;-0.08397;0.37505;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10681;-0.047399;0.00028553;0.10691;-0.047498
140.5;0.68962;0.20768;-0.084368;0.37514;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10725;-0.047572;0.00029373;0.10735;-0.047671
141;0.69238;0.20844;-0.084643;0.37523;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10765;-0.047764;0.00029157;0.10775;-0.047863
141.5;0.69532;0.20926;-0.084936;0.37533;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10807;-0.047941;0.00032227;0.10817;-0.048041
142;0.69828;0.21013;-0.085265;0.37543;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1085;-0.048122;0.0002898;0.1086;-0.048222
142.5;0.70103;0.21106;-0.085622;0.37552;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10893;-0.048313;0.00030416;0.10903;-0.048413
143;0.70404;0.21179;-0.085989;0.3756;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10934;-0.048487;0.00029944;0.10945;-0.048587
143.5;0.70705;0.21273;-0.086323;0.37569;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10977;-0.048679;0.00030361;0.10988;-0.048779
144;0.71;0.21361;-0.08663;0.37578;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1102;-0.048856;0.00030575;0.1103;-0.048957
144.5;0.7127;0.21438;-0.086992;0.37588;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11061;-0.049052;0.00030723;0.11071;-0.049153
145;0.71554;0.21532;-0.087395;0.37597;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11104;-0.049257;0.0003079;0.11114;-0.049358
145.5;0.71858;0.21613;-0.087691;0.37606;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11146;-0.049443;0.00030466;0.11156;-0.049544
146;0.72156;0.217;-0.087991;0.37613;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11188;-0.049607;0.00031406;0.11199;-0.049709
146.5;0.72447;0.21791;-0.088332;0.37622;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11232;-0.049788;0.00031724;0.11242;-0.04989
